canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(dist_local_swing<=0.00000010150052)|(mark_vs_perp_bps>0.09441147&ob_pressure_mkt_resid<=-0.0021142077),*,dist_local_swing<=0.00000010150052,mark_vs_perp_bps>0.09441147&ob_pressure_mkt_resid<=-0.0021142077,0.006750930449925363,0.006750930449925363,0.0009603176359888902,0.020843551959842443,0.11357442845363916,0.015944372239490027,1.0,1.0,0.6344410876132931,1131,,,0.10477269038908817,0.09905527247378648,0.10635093506764112,0.11206835298294282,,1.0,0.0663327854092237,1.7497886272234158,0.75,0.08152386749861762,0.0004286678991567063,0.23097586445510387,0.16930017543723294,0.9176720626808132,0.04262472565888615,12.0,0.999329299739067,0.8893727937037852,0.999329299739067,0.9598215813334259,0.01,0.19686336149526273,0.19686336149526273,7.00913805796127e-05,0.0066808390693457505,4,1,1,3,3,stage_a_context,,long,3-way,True,,production,production,production,production,0.09006666666666667,0.0663327854092237,0.0004286678991567063,0.1008535623550415,1.0,primary_target,0,,0.9360167993403792,,0.6228158375869938,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006750930449925363, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1131, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5648187214895769,production,production,production,production,False,False,0.3,0.5648187214895769,0.1961060186965718,1.0,0.0118812795715468,0.006543778522154913,0.045500207452607855,4,0.9176720626808132,within_leaf_future_edge,0.2933543726682473,
(*)|(*)|(mark_perp_dislocation>-0.0034240794&ob_imbalance_mkt_resid<=-2.5011921&oi_7d_x_funding>0.053922344),*,*,mark_perp_dislocation>-0.0034240794&ob_imbalance_mkt_resid<=-2.5011921&oi_7d_x_funding>0.053922344,0.0045535105164162815,0.0045535105164162815,0.0018248757449351768,0.021688465029001236,0.10455961322239712,0.02384345691353156,1.0,1.0,0.5709969788519638,952,,,0.06712230554922809,0.05628206934719096,0.06820632244779684,0.07904655864983398,,1.0,0.09762906941069473,2.2411513238199334,0.75,0.16582667772308923,0.031724951900627726,0.4692654786631465,0.3099317284272639,0.9376255532375488,0.02153822879383905,12.0,0.999329299739067,0.8340267832957196,0.999329299739067,0.517181215504118,0.01,0.1800642267966535,0.1800642267966535,7.029246658813259e-05,0.004483218049828149,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.0768,0.09762906941069473,0.031724951900627726,0.0613633394241333,1.0,primary_target,0,,0.8855338340454237,,0.5929285835671417,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0045535105164162815, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 952, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6350277317720978,production,production,production,production,False,False,0.3,0.6350277317720978,0.1837280907198605,1.0,0.00905496040375309,0.005410749551633535,0.05964221111971042,4,0.9376255532375488,within_leaf_future_edge,0.48324099915260865,
(*)|(*)|(mark_perp_dislocation>-0.0024909384&ob_pressure_mkt_resid<=-0.0014901161&price_trend_10d_vol_norm>-0.042182356),*,*,mark_perp_dislocation>-0.0024909384&ob_pressure_mkt_resid<=-0.0014901161&price_trend_10d_vol_norm>-0.042182356,0.004974564828444272,0.004974564828444272,0.0017100817753554866,0.023002689238637686,0.12971694775504083,0.03810089129039271,1.0,1.0,0.6266266266266266,756,,,0.0778076080783362,0.06287262775889203,0.07327997256714812,0.0882149528865923,,1.0,0.06004470064806727,1.0925872909809164,0.5,0.11047017108649015,-0.005859416861999721,0.3680013343691826,0.40551314303576946,0.9197366043517059,0.03035782545572574,12.0,0.999329299739067,0.626173564029107,0.999329299739067,0.9709317099907496,0.010595706757158041,0.16454954646985956,0.16454954646985956,7.000778735864331e-05,0.004904557041085629,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.08500112435349674,0.06004470064806727,-0.005859416861999721,0.0012331008911132812,1.0,primary_target,0,,0.9735850925717713,,0.6141074423536932,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004974564828444272, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 756, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000012014643991,production,production,production,production,False,False,0.3,1.000012014643991,0.16135919454433256,1.0,0.010270749529023994,0.0060160480166325464,0.047151507623523464,4,0.9197366043517059,within_leaf_future_edge,0.2502706529646701,
(*)|(loc_swing_range_pos_48<=0.23867901)|(asset_funding_rate_mean_15d<=-0.000012831937&mark_perp_dislocation>-0.004306138),*,loc_swing_range_pos_48<=0.23867901,asset_funding_rate_mean_15d<=-0.000012831937&mark_perp_dislocation>-0.004306138,0.004061084444401786,0.004061084444401786,0.0017443527936613285,0.021240131463855505,0.13098121580091449,0.03857612148449495,1.0,1.0,0.6062124248496994,1090,,,0.06980137296448422,0.06260278300047632,0.07115134646674551,0.07834993643075341,,1.0,0.05067813719951363,1.1946183245943918,0.5,0.0574332969263196,-0.015225980310553364,0.13721396028995514,0.12670435431010185,0.9123994259800068,0.049761202278702926,12.0,0.999329299739067,0.997229225803484,0.999329299739067,0.999329299739067,0.02332067396491766,0.07943319449956016,0.07943319449956016,7.001252122985998e-05,0.003991071923171926,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.07266666666666667,0.05067813719951363,-0.015225980310553364,0.048709869384765625,1.0,primary_target,0,,0.9665051915148788,,0.5952488570275688,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004061084444401786, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1090, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8877436498976562,production,production,production,production,False,False,0.3,0.8877436498976562,0.14657059022191138,1.0,0.0078928006803422,0.0049863390235324765,0.043533187513518465,4,0.9123994259800068,within_leaf_future_edge,0.01965287976807019,
(*)|(loc_session_pos_48<=0.071916863)|(mark_perp_dislocation>-0.00031970424&ob_pressure_mkt_resid<=-0.0021142077),*,loc_session_pos_48<=0.071916863,mark_perp_dislocation>-0.00031970424&ob_pressure_mkt_resid<=-0.0021142077,0.0060764437657780945,0.0060764437657780945,0.0018752851506565627,0.02135152881965041,0.10651026534742523,0.014989193829327467,1.0,1.0,0.5809045226130654,1105,,,0.09137157736671708,0.08922430234978981,0.10113817763608429,0.10328545265301156,,1.0,0.05018994557989385,1.6117323495447116,0.75,0.06900370819494128,-0.015714171930173146,0.10041192080825567,0.10392282208769346,0.9220896200136232,0.03928196733671568,12.0,0.999329299739067,0.825435006879283,0.999329299739067,0.9530662721956461,0.01315984781831503,0.07597638319256907,0.07597638319256907,7.023930920126583e-05,0.006006204456576829,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.08413333333333334,0.05018994557989385,-0.015714171930173146,0.0681527853012085,1.0,primary_target,0,,0.8964574859455812,,0.6074525991814337,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0060764437657780945, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1105, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5588828848205218,production,production,production,production,False,False,0.3,0.5588828848205218,0.1776170817899448,1.0,0.011318609248224186,0.006555216428984991,0.048442635906669945,4,0.9220896200136232,within_leaf_future_edge,0.02208596519096591,
(*)|(loc_session_pos_24<=0.046939716)|(mark_vs_perp_bps>-0.28944162&ob_pressure_mkt_resid<=-2.5011921),*,loc_session_pos_24<=0.046939716,mark_vs_perp_bps>-0.28944162&ob_pressure_mkt_resid<=-2.5011921,0.006356691592372954,0.006356691592372954,0.001887184141409009,0.021375805139541626,0.102306551233041,0.01487751534409828,1.0,1.0,0.6148445336008024,1077,,,0.09317158200464495,0.0896383669313492,0.10206369101789056,0.10559690609118633,,1.0,0.04417488162974404,1.7079393249753294,1.0,0.04284595837816596,-0.021729235880322953,0.055017612874507904,0.07960991057748276,0.912278459371539,0.039417818238678376,12.0,0.999329299739067,0.825448837346626,0.999329299739067,0.9563462876783281,0.013532459735870361,0.07459444480223175,0.07459444480223175,7.0360494831857e-05,0.006286331097541097,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.08153333333333333,0.04417488162974404,-0.021729235880322953,0.06912672519683838,1.0,primary_target,0,,0.8729166869050295,,0.6109725598479728,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006356691592372954, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1077, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5463243512709048,production,production,production,production,False,False,0.3,0.5463243512709048,0.16733630303295788,1.0,0.010879315472277619,0.006269421956024068,0.04202918607770231,4,0.912278459371539,within_leaf_future_edge,0.020205536652121922,
(*)|(loc_swing_range_pos_24<=0.00000000000000000000000000000000001)|(mark_vs_perp_bps>1.1996684&ob_imbalance_mkt_resid<=-0.00089406967),*,loc_swing_range_pos_24<=0.00000000000000000000000000000000001,mark_vs_perp_bps>1.1996684&ob_imbalance_mkt_resid<=-0.00089406967,0.006158639094792306,0.006158639094792306,0.0014771210878349646,0.021205528639256954,0.13469071284011694,0.01804065524416609,1.0,1.0,0.6194779116465864,1348,,,0.10854593138988024,0.10582186775707317,0.11690283565680523,0.11962689928961229,,1.0,0.04879106503969216,1.2163052699675145,0.5,0.050618783105164766,-0.017113052470374836,0.11902248486876488,0.1082674575788799,0.9173040850578961,0.0393130563243441,12.0,0.999329299739067,0.8205938747740082,0.999329299739067,0.9594476680820448,0.017583596520125866,0.07283168282065601,0.07283168282065601,7.003286847037235e-05,0.006088606226321934,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.10726666666666666,0.04879106503969216,-0.017113052470374836,0.07654261589050293,1.0,primary_target,0,,0.9457320080953451,,0.6181551599652222,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006158639094792306, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1348, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7139388343222656,production,production,production,production,False,False,0.3,0.7139388343222656,0.20210314703039253,1.0,0.011878138504693093,0.007057602443188827,0.04510106328542704,4,0.9173040850578961,within_leaf_future_edge,0.018844029600225836,
(*)|(*)|(asset_atr_level_pct<=0.41521889&mark_perp_dislocation>-0.004306138&price_trend_15d_vol_norm<=-0.052217491),*,*,asset_atr_level_pct<=0.41521889&mark_perp_dislocation>-0.004306138&price_trend_15d_vol_norm<=-0.052217491,0.004365385393612087,0.004365385393612087,0.0008525081811848892,0.018822962883859873,0.14191125103065738,0.07729613322284623,1.0,1.0,0.5861723446893787,718,,,0.07847592449186054,0.07255967630035605,0.08357243359187172,0.08948868178337621,,1.0,0.09855843958026081,4.270247811129425,1.0,0.1356187965720892,0.03265432207019383,0.49975989013910294,0.28553990569935483,0.7895762711932748,0.0014180254852378584,8.14792771915984,0.999329299739067,0.01,0.9854141767855067,0.5759921978150059,0.02689094841480255,0.07095184283802991,0.07095184283802991,7.010009664399766e-05,0.004295285296968089,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.04786666666666667,0.09855843958026081,0.03265432207019383,0.1941370964050293,1.0,primary_target,0,,0.9052969942283187,,0.5935215963854565,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004365385393612087, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 718, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000057802793862,production,production,production,production,False,False,0.3,1.0000057802793862,0.07487296176545122,0.75,0.004356258784936339,0.0031401914975945164,-0.03786581166592044,4,0.7895762711932748,within_leaf_future_edge,0.5059697605145215,
(*)|(loc_pullback_depth_48<=0.093076095)|(asset_atr_level_pct<=0.37977761&mark_perp_dislocation>-0.0077064876),*,loc_pullback_depth_48<=0.093076095,asset_atr_level_pct<=0.37977761&mark_perp_dislocation>-0.0077064876,0.004066424851771444,0.004066424851771444,0.0023517824658849085,0.019542071502655745,0.11444510906228918,0.014878737641787246,1.0,1.0,0.5551102204408818,1076,,,0.05799006156001636,0.04597900692106912,0.06465932459996614,0.07667037923891337,,1.0,0.13450752139197322,2.8657980326960977,1.0,0.26417202688753605,0.06860340388190622,0.9172524064779282,0.4273169987677874,0.8660214862669362,0.0012165031458170382,9.301752405881299,0.999329299739067,0.01,0.9959540791356336,0.4889059156014445,0.01,0.06985071157795211,0.06985071157795211,7.007798400589489e-05,0.003996346867765549,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.08886666666666666,0.13450752139197322,0.06860340388190622,0.1540229320526123,1.0,primary_target,0,,0.9408926107488194,,0.590294939269227,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004066424851771444, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1076, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7614008494819728,production,production,production,production,False,False,0.3,0.7614008494819728,0.15610395708455352,1.0,0.008814559873603323,0.005873656636303017,0.01147841668941016,4,0.8660214862669362,within_leaf_future_edge,0.585219548617694,
(*)|(oiw_intensity_entry_dist_1d_atr>-0.16550651)|(mark_vs_perp_bps>0.93195862&ob_imbalance_mkt_resid<=-0.0021142077),*,oiw_intensity_entry_dist_1d_atr>-0.16550651,mark_vs_perp_bps>0.93195862&ob_imbalance_mkt_resid<=-0.0021142077,0.006695934571325779,0.006695934571325779,0.0008370111084763607,0.022372895386070013,0.11659105389401095,0.01911242223119446,1.0,1.0,0.6215943491422805,1198,,,0.10369816120104956,0.0998767648287363,0.1019376014867455,0.10575899785905876,,1.0,0.01910937050442505,0.5510177383545491,0.5,0.036729468032717705,-0.04679474700564195,0.13129554688930511,0.2681698732066825,0.944062968975561,0.03899486967558513,12.0,0.999329299739067,0.8238083165018173,0.999329299739067,0.9479688248656404,0.011281873099505901,0.06782019302640016,0.06782019302640016,7.00494972622294e-05,0.006625885074063549,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.0886,0.01910937050442505,-0.04679474700564195,0.05194902420043945,1.0,primary_target,0,,0.9529099018064613,,0.6212555872057803,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006695934571325779, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1198, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5723373415136032,production,production,production,production,False,False,0.3,0.5723373415136032,0.18794795590083505,1.0,0.010885681681034381,0.006300852640680835,0.06320325524384074,4,0.944062968975561,within_leaf_future_edge,0.015445271928755033,
