fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,4.245117e-05,0.009064114,-0.025370412,0.0,0.02771884
1,6.545337e-05,0.008871802,-0.024978787,0.0,0.027429232
2,0.00013640682,0.0087237265,-0.024621794,0.0,0.02746938
3,0.00012193386,0.008462035,-0.024185615,0.0,0.026982872
