feature_a,feature_b,lift,final_pair_score
vp_in_hvn_above_zone,pullback_depth,312.19512195121956,312.19512195121956
up_down_return_mass_ratio_tanh,breakout_t,222.6086956521739,222.6086956521739
compression_score_G_VOL_1,atr_percentile,189.62962962962962,189.62962962962962
impulse_ratio_24,wick_body_ratio,158.10276679841897,158.10276679841897
excess_12h,ret24h_G_VOL_1,158.02469135802468,158.02469135802468
dip_volume_profile,up_vol_6,144.63276836158192,144.63276836158192
rejection_proxy,atr_pct_change,136.17021276595747,136.17021276595747
bb_pos_24,compression_score,125.08679439372509,125.08679439372509
clv,z_r_12,118.01767191701882,118.01767191701882
ffd_rv_24_04,pullback_depth,106.22406639004149,106.22406639004149
distance_to_ema,ker_24,106.08572105138526,106.08572105138526
adx_7_slope,atr_change_rate,103.95939086294416,103.95939086294416
gap_pct,shock_vol_ratio,103.22580645161291,103.22580645161291
distance_to_ema,retrace_12,101.86851211072664,101.86851211072664
atr_change_rate,vp_in_hvn_below_zone,100.69333333333333,100.69333333333333
zscore_price_50,ll_count_12,100.09941016634635,100.09941016634635
rsi_slope_G_VOL_1,retest_quality,99.56784788245463,99.56784788245463
rsi_slope,pullback_depth,96.60377358490567,96.60377358490567
body_ratio_15m,ffd_ema_spread_06,96.2406015037594,96.2406015037594
loc_session_pos_24,vp_accept_hvn_touchrate,95.18873239436621,95.18873239436621
gap_pct,atr_percentile,95.16728624535315,95.16728624535315
ret28h,vp_dist_lvn_below_atr,92.39855627255825,92.39855627255825
rsi_slope_G_VOL_1,vol_shock_asym_4_12,89.82456140350877,89.82456140350877
bb_pos_24,vp_in_hvn_below_zone,89.5104895104895,89.5104895104895
ll_count_12,ret24h_G_VOL_1,87.07482993197279,87.07482993197279
compression_score,ret24h_G_VOL_1,86.5405509329272,86.5405509329272
align,pullback_depth,85.90604026845638,85.90604026845638
breakout_t,body_ratio_15m,85.33333333333333,85.33333333333333
ffd_diff_1_06,rejection_proxy,83.21513002364067,83.21513002364067
breakout_t,compression_score,81.52866242038216,81.52866242038216
z_r_12,trend_overextension_z,81.09161793372319,81.09161793372319
climax_vol_12,retrace_12,80.74551971326164,80.74551971326164
up_down_return_mass_ratio_tanh,shock_vol_ratio,80.05266622778143,80.05266622778143
clv_t,jump_intensity,78.28099173553719,78.28099173553719
dir_path_long_2h,jump_rate_10h,77.8115501519757,77.8115501519757
flow_persistence,ffd_rv_24_04,76.1904761904762,76.1904761904762
trend_strength_percentile,flow_persistence,76.19047619047619,76.19047619047619
rolling_range_20,trend_strength_percentile,75.7396449704142,75.7396449704142
ffd_z_24_04,compression_score_G_VOL_1,75.4775828460039,75.4775828460039
trend_acceleration,breakout_confirmed,75.01980041184856,75.01980041184856
second_leg_accel_vol_2h,trend_overextension_z,72.88396429670668,72.88396429670668
prior_range,pullback_depth,72.3062558356676,72.3062558356676
loc_session_pos_24,excess_12h,71.22239610502521,71.22239610502521
zscore_price_200,ret8h,70.25783124497488,70.25783124497488
tf_tape,impulse_ratio_24,69.9842461310351,69.9842461310351
loc_ema_stack_pos_24,ret24h_G_VOL_1,69.92676588707772,69.92676588707772
gap_pct,compression_score_G_VOL_1,67.67451466336225,67.67451466336225
accel_5h,loc_range_pos_48,66.37037037037037,66.37037037037037
