timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260114_213016,ETHUSDT,15m,True,,outcomes/meta_labeling_hpo_experiment/ETHUSDT_15m_20260114_223013/layer0_kalman_bundle.joblib,2881,2025-12-04 23:30:00,2026-01-03 23:30:00,1e-08,1e-06,0.6000000000000001,False,3.2452096027748993,2.9239087303293227,0.2873216478107868,0.6000000000000001,False,0.033979224634790015,514.5412401474949,0.9980505765369329,4.982332893028113,0.0,,,0.0,,
