fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.03740739,1.1747649,-3.3310890340805055,-0.0,2.8166220855712973
1,-0.037800636,1.1561564,-3.2885422801971433,-0.0,2.794318945407867
2,-0.026087234,1.1593678,-3.2258075499534606,-0.0,2.8482533526420593
