feature_name,group,usage_count
reg_ema20_gt_ema50_raw,regime,554
reg_atr_change_rate_ts_band25_75,regime,494
reg_atr_change_rate_ts_top50,regime,420
reg_atr_change_rate_ts_top70,regime,379
reg_atr_change_rate_ts_top60,regime,369
reg_atr_change_rate_ts_top30,regime,368
reg_atr_change_rate_ts_top20,regime,366
reg_atr_change_rate_ts_band20_80,regime,286
reg_atr_change_rate_ts_top40,regime,269
reg_atr_change_rate_ts_bot80,regime,201
loc_dist_ema20_atr_ts_band25_75,location,173
reg_ema50_gt_ema200_raw,regime,172
loc_dist_ema20_atr_ts_top60,location,140
loc_dist_ema20_atr_ts_top70,location,114
reg_atr_change_rate_ts_bot40,regime,105
loc_dist_ema20_atr_ts_top20,location,100
reg_atr_change_rate_ts_band30_70,regime,99
reg_price_lt_ema200_raw,regime,92
loc_dist_ema20_atr_ts_bot80,location,87
loc_dist_ema20_atr_ts_top50,location,84
loc_dist_ema20_atr_ts_top30,location,75
loc_dist_ema20_atr_ts_band30_70,location,74
loc_dist_ema20_atr_ts_top40,location,71
reg_atr_change_rate_ts_bot30,regime,45
reg_atr_change_rate_ts_bot50,regime,38
reg_atr_compression_ratio_ts_band25_75,regime,36
reg_atr_change_rate_ts_bot70,regime,35
reg_atr_compression_ratio_ts_band20_80,regime,33
loc_dist_ema20_atr_ts_band20_80,location,31
reg_atr_change_rate_ts_bot60,regime,26
reg_atr_compression_ratio_ts_band30_70,regime,19
loc_dist_ema50_atr_ts_band25_75,location,16
loc_dist_ema20_atr_ts_bot40,location,15
reg_atr_compression_ratio_ts_top20,regime,15
reg_atr_compression_ratio_ts_top40,regime,14
loc_dist_ema20_atr_ts_bot30,location,14
reg_atr_compression_ratio_ts_top50,regime,12
loc_dist_ema20_atr_ts_bot70,location,10
reg_atr_compression_ratio_ts_top60,regime,9
loc_dist_ema20_atr_ts_bot50,location,9
loc_dist_ema50_atr_ts_top70,location,8
loc_dist_ema50_atr_ts_bot80,location,6
reg_atr_compression_ratio_ts_top70,regime,6
reg_atr_percentile_ts_top20,regime,6
reg_atr_compression_ratio_ts_bot80,regime,5
loc_dist_ema20_atr_ts_bot60,location,4
loc_dist_ema50_atr_ts_band30_70,location,2
