fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,21.495523,129.0
0,42,loc_dist_ema20_atr_ts_top20,location,,5.376658,41.0
0,42,reg_atr_change_rate_ts_bot20,regime,volatility,2.2393966,9.0
0,42,loc_dist_ema20_atr_ts_bot20,location,,0.13854738,3.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,10.156764,143.0
0,42,loc_dist_ema20_atr_ts_top30,location,,2.118827,44.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.64121896,18.0
0,42,loc_dist_ema20_atr_ts_bot30,location,,0.01517922,2.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,13.523303,215.0
0,42,loc_dist_ema20_atr_ts_top40,location,,2.8357255,63.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,0.6149991,21.0
0,42,loc_dist_ema20_atr_ts_bot40,location,,0.103876,1.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,29.901014,197.0
0,42,loc_dist_ema20_atr_ts_top50,location,,20.81434,69.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,7.3067107,14.0
0,42,loc_dist_ema20_atr_ts_bot50,location,,0.516652,2.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,9.706307,201.0
0,42,loc_dist_ema20_atr_ts_top60,location,,3.4700837,56.0
0,42,reg_atr_change_rate_ts_bot60,regime,volatility,1.1548615,17.0
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.32732144,5.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,14.513544,157.0
0,42,loc_dist_ema20_atr_ts_top70,location,,6.631826,52.0
0,42,reg_atr_change_rate_ts_bot70,regime,volatility,2.674909,17.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,0.57985085,10.0
0,42,reg_atr_change_rate_ts_top80,regime,volatility,8.996224,155.0
0,42,loc_dist_ema20_atr_ts_top80,location,,2.979579,44.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,1.6915478,23.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,0.37693536,6.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,3.3909721,31.0
0,42,loc_dist_ema20_atr_ts_band20_80,location,,0.91197777,10.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,25.256393,330.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,6.7577395,98.0
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,2.8243818,23.0
0,42,loc_dist_ema20_atr_ts_band30_70,location,,2.3905969,16.0
0,42,reg_atr_change_rate_ts_band40_60,regime,volatility,2.3287346,36.0
0,42,loc_dist_ema20_atr_ts_band40_60,location,,0.3771996,8.0
0,42,reg_atr_compression_ratio_ts_top30,regime,volatility_term_structure,0.0550658,1.0
0,42,reg_atr_compression_ratio_ts_top40,regime,volatility_term_structure,0.528703,1.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.9572257,3.0
0,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,0.29504,1.0
0,42,loc_dist_ema50_atr_ts_band20_80,location,,0.0910982,1.0
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.70618886,23.0
0,42,loc_dist_ema50_atr_ts_band25_75,location,,0.048883446,3.0
0,42,reg_atr_compression_ratio_ts_band30_70,regime,volatility_term_structure,0.0485994,1.0
0,42,loc_dist_ema50_atr_ts_band30_70,location,,0.22215061,2.0
0,42,reg_atr_compression_ratio_ts_band40_60,regime,volatility_term_structure,0.0481155,1.0
0,42,reg_atr_percentile_ts_band20_80,regime,compression,0.7526562,2.0
0,42,reg_atr_percentile_ts_band30_70,regime,compression,0.0714122,1.0
0,42,reg_atr_percentile_ts_band40_60,regime,compression,0.0159652,1.0
0,42,reg_bars_in_high_vol_state_log_norm_ts_band25_75,regime,volatility,0.059743907,2.0
0,42,reg_ema20_gt_ema50_raw,regime,trend,46.818054,411.0
0,42,reg_ema50_gt_ema200_raw,regime,trend,20.659235,139.0
0,42,reg_price_lt_ema200_raw,regime,trend,1.7751447,31.0
1,42,loc_dist_ema20_atr_ts_bot20,location,,5.58007,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.00549503,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.677742,1.0
1,42,reg_atr_change_rate_ts_top50,regime,volatility,8.27211,1.0
1,42,loc_dist_ema20_atr_ts_top60,location,,0.46718732,2.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,1.46754,1.0
1,42,reg_atr_change_rate_ts_top80,regime,volatility,0.40357018,2.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.12571546,2.0
1,42,reg_ema50_gt_ema200_raw,regime,trend,2.599421,5.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,26.67267,13.0
2,42,loc_dist_ema20_atr_ts_top20,location,,12.454106,5.0
2,42,reg_atr_change_rate_ts_bot20,regime,volatility,7.61936,2.0
2,42,loc_dist_ema20_atr_ts_bot20,location,,4.10905,1.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,1.5585183,17.0
2,42,loc_dist_ema20_atr_ts_top30,location,,0.05061116,4.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.1641156,2.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,20.166918,17.0
2,42,loc_dist_ema20_atr_ts_top40,location,,2.7281249,3.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,1.37385,1.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.61278,1.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,16.439844,11.0
2,42,loc_dist_ema20_atr_ts_top50,location,,16.839102,10.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,4.40073,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,2.0892863,31.0
2,42,loc_dist_ema20_atr_ts_top60,location,,0.12355189,6.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,3.784337,11.0
2,42,loc_dist_ema20_atr_ts_top70,location,,3.3923984,10.0
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.695221,4.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,0.369554,1.0
2,42,reg_atr_change_rate_ts_top80,regime,volatility,1.3304987,15.0
2,42,loc_dist_ema20_atr_ts_top80,location,,0.757724,7.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.069290675,2.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,0.05422157,2.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,7.092622,5.0
2,42,loc_dist_ema20_atr_ts_band20_80,location,,2.89579,2.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,12.789788,45.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,7.4766407,15.0
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.857565,1.0
2,42,reg_atr_change_rate_ts_band40_60,regime,volatility,0.4223729,4.0
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,1.30152,1.0
2,42,reg_ema20_gt_ema50_raw,regime,trend,11.752719,42.0
2,42,reg_ema50_gt_ema200_raw,regime,trend,8.784663,26.0
