,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ema50_gt_ema200,0.082134135,0.01125075,0.5996059,112.333336,8.711423,1448.5323,206.2434,27.473587,1548.2631,0.14274636,0.018680423,1.0907956,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
bars_outside_ema20_atr_band_log_norm,0.042344645,0.008890868,0.20167537,71.5,9.4295635,542.1513,97.87023,22.083254,433.7487,0.0701967,0.014484828,0.34018886,2.0,0.25,2.5376527e-15,0.4775045,0.9217391,1.0,0.0,2.0,1.5,0.64306223,2.0
dist_from_high_48h,0.030931938,0.0047802674,0.200153,48.5,3.9895697,589.5999,72.85315,16.021597,331.27667,0.050772443,0.0100116385,0.2574844,4.0,0.0,0.42857143,0.3276386,0.8869565,1.0,0.0,4.5,2.1666667,0.5519403,3.0
ffd_donch_dist_06_12,0.031179365,0.0056852032,0.17099701,38.333332,4.3076158,341.12708,80.88213,14.077974,464.69177,0.046072327,0.007630522,0.2781801,4.0,0.375,0.5714286,0.33088768,0.8173913,0.8333333,0.13018647,4.0,3.5,0.51784533,4.0
vp_air_pocket_score,0.029408328,0.010133818,0.08534293,55.166668,9.263129,328.5457,66.686584,23.081783,192.66713,0.04736185,0.016284334,0.13774866,7.0,0.0,0.42857143,0.3076313,0.8,0.8333333,0.0,7.5,3.8333333,0.49419725,5.0
price_lt_ema200,0.023773948,0.0035232566,0.16041993,53.666668,7.8881063,365.12073,52.34767,5.844132,468.89404,0.041333005,0.0048522186,0.3520899,4.0,0.0,0.42857143,0.23364349,0.8956522,0.6666667,0.0,10.5,2.0,0.45241696,6.0
is_high_vol_regime,0.026189642,0.008558242,0.08014466,61.166668,14.5764265,256.67203,59.62909,19.005754,187.08167,0.04401576,0.013517972,0.14331937,11.0,0.125,0.5714286,0.26536515,0.71304345,0.5,0.0,9.5,5.5,0.3992117,7.0
trap_strength,0.022529854,0.0067090592,0.07565804,36.0,4.9665546,260.94547,55.699875,19.983177,155.2544,0.037577853,0.012101114,0.11669131,16.0,0.125,0.5714286,0.21730666,0.6695652,0.5,0.14212875,12.0,6.3333335,0.3690164,8.0
funding_proxy,0.023943663,0.007644972,0.07499034,55.0,10.40833,290.6326,56.734146,23.263163,138.36311,0.040849566,0.015943661,0.104661465,17.5,0.0,0.42857143,0.23587209,0.62608695,0.5,0.0,10.5,7.1666665,0.3612514,9.0
tail_asymmetry_q90_q10_atr_norm,0.027946739,0.0139723765,0.05589745,55.5,15.074814,204.33089,62.464317,32.423355,120.338905,0.044894427,0.022199517,0.0907907,26.0,0.0,0.42857143,0.28843847,0.46086955,0.5,0.0,12.0,10.333333,0.34885854,10.0
asset_vol_level,0.018801628,0.0048450083,0.07296194,56.166668,8.820745,357.64487,41.69806,14.133616,123.020744,0.03279633,0.010123106,0.10625192,22.0,0.0,0.42857143,0.16834949,0.5565217,0.5,0.31151617,16.5,8.5,0.32229844,11.0
mr_climax,0.021271076,0.0066517284,0.068021215,46.0,4.830459,438.05362,51.023243,16.974964,153.36534,0.03301907,0.010143978,0.10747844,23.0,0.125,0.5714286,0.20077704,0.5217391,0.5,0.0,14.5,9.166667,0.31586218,12.0
dist_vwap_96_atr,0.01772172,0.0033096655,0.09489158,38.0,3.559026,405.72897,41.04068,11.078953,152.0304,0.031166978,0.007538253,0.12886018,12.0,0.125,0.0,0.15416868,0.70434785,0.16666667,0.3172748,19.0,5.6666665,0.3017435,13.0
volu_z,0.016230188,0.0025628584,0.1027833,30.666666,3.197221,294.14435,37.68662,8.891908,159.7274,0.027665919,0.0058924183,0.12989625,9.0,0.0,0.42857143,0.13458264,0.7826087,0.0,0.27212182,25.5,4.1666665,0.28327873,14.0
ffd_amihud_04,0.0059813447,0.0011048511,0.032381274,17.833334,2.5440562,125.008156,13.459876,3.2418792,55.883717,0.01003956,0.0021652586,0.046549983,52.0,0.0,0.42857143,0.0,0.8956522,0.0,1.0,58.0,2.0,0.27391306,15.0
stall_ext,0.018023072,0.004034744,0.08050848,27.666666,4.606758,166.15685,43.7111,10.229519,186.7791,0.027010765,0.006178971,0.11807491,14.0,0.0,0.42857143,0.15812588,0.6173913,0.16666667,0.0,14.5,7.3333335,0.26631707,16.0
vp_in_lvn_below_zone,0.011285502,0.0011153196,0.11419378,46.833332,4.669642,469.70648,22.69252,2.6111283,197.21376,0.019722363,0.002163953,0.1797505,6.0,0.0,0.42857143,0.06965152,0.8086957,0.0,0.37079608,39.0,3.6666667,0.25902206,17.0
mkt_rv_ratio,0.009672122,0.0015589074,0.06000995,26.666666,4.5338235,156.84578,19.148455,3.1516068,116.34171,0.0154639445,0.0021345995,0.11202737,25.0,0.0,0.42857143,0.048465423,0.82608694,0.0,0.48976824,44.0,3.3333333,0.25766614,18.0
trend_strength_vs_reversion,0.018038152,0.004278217,0.076053865,38.166668,7.7977915,186.8086,43.710056,9.408212,203.07463,0.030540941,0.007015859,0.13294867,13.0,0.125,0.42857143,0.1583239,0.5652174,0.16666667,0.0,18.5,8.333333,0.2533825,19.0
volatility_ratio_short_long,0.013168793,0.002301745,0.07534159,26.833334,4.179979,172.25633,27.922394,6.7944717,114.74918,0.021889381,0.0045607933,0.10505738,20.0,0.0,0.42857143,0.09438194,0.6086956,0.0,0.9624112,31.0,7.5,0.25220454,20.0
mkt_rv_ratio_G_VOL_0,0.01512058,0.0026793235,0.08533196,35.666668,3.6362374,349.8427,33.1921,6.5360956,168.55867,0.025054544,0.0033397507,0.1879572,8.0,0.0,0.42857143,0.12001182,0.6347826,0.16666667,0.0,25.5,7.0,0.24970216,21.0
vol_z_x_low_vol,0.018210638,0.007091951,0.046761084,41.333332,12.337837,138.47195,39.754402,16.71341,94.55955,0.030508276,0.011859503,0.07848178,32.0,0.0,0.42857143,0.1605889,0.27826086,0.5,0.29989162,15.5,13.833333,0.24788369,22.0
trapped_longs_96,0.014305416,0.002831122,0.072284035,39.666668,6.315765,249.12967,32.482407,7.4045925,142.49355,0.024707071,0.0046675685,0.13078317,19.0,0.0,0.42857143,0.1093075,0.6869565,0.0,0.24194296,30.0,6.0,0.2439554,23.0
kf_innov_var,0.019778032,0.010187682,0.038396426,22.5,10.420333,48.5829,49.46105,25.849344,94.64052,0.03158161,0.016916247,0.05896096,42.5,0.0,0.42857143,0.18117113,0.13043478,0.6666667,0.13018647,9.5,16.666666,0.23876214,24.0
volume_autocorr_48,0.015533068,0.0033471924,0.07208315,39.833332,5.8428493,271.56177,32.9358,6.908511,157.01889,0.026351282,0.0053311647,0.13025111,17.5,0.0,0.42857143,0.12542841,0.5304348,0.16666667,0.15810497,22.0,9.0,0.23449957,25.0
vp_accept_lvn_touchrate,0.0120161045,0.0019506295,0.0740206,33.0,3.2659864,333.4368,25.265806,3.85168,165.73572,0.019718852,0.0024782466,0.1568985,15.0,0.0,0.42857143,0.07924542,0.71304345,0.0,0.22401059,38.0,5.5,0.23304637,26.0
ema20_gt_ema50,0.016356254,0.004788763,0.055865586,48.833332,8.532618,279.47983,34.517326,12.34923,96.47936,0.027862504,0.009451291,0.08213895,27.0,0.125,0.42857143,0.13623807,0.5304348,0.16666667,0.0,25.0,9.0,0.23253964,27.0
vol_z_base,0.015211732,0.0028205845,0.082038596,35.5,4.8562675,259.51,34.45657,6.7102566,176.93141,0.024623752,0.004631941,0.13090172,10.0,0.0,0.42857143,0.12120879,0.59130436,0.0,0.21448472,24.5,7.8333335,0.22521515,28.0
realized_volatility_24h,0.010588579,0.002541319,0.044118036,29.166666,5.6984406,149.28549,22.436514,6.128891,82.13511,0.01761236,0.004525486,0.068544075,37.0,0.0,0.42857143,0.060499873,0.62608695,0.0,0.5713576,45.5,7.1666665,0.21836455,29.0
atr_percentile,0.009903797,0.0019562864,0.050138466,33.0,7.6594167,142.17793,20.315983,5.5945134,73.775696,0.016903993,0.004074399,0.0701318,33.0,0.0,0.42857143,0.051507663,0.6434783,0.0,0.3565993,46.5,6.8333335,0.20702876,30.0
ext_excess,0.012486202,0.003273633,0.04762453,19.0,2.1602468,167.11053,29.505753,7.5580792,115.1866,0.018576289,0.0039377077,0.08763436,29.0,0.0,0.42857143,0.0854185,0.53913045,0.0,0.4790674,32.5,8.833333,0.20571615,31.0
adx_10,0.009865796,0.0026299744,0.037009463,30.333334,5.022173,183.20976,19.76033,5.5909557,69.8397,0.015529613,0.0039664055,0.06080288,48.0,0.0,0.42857143,0.051008657,0.6434783,0.0,0.1422143,43.0,6.8333335,0.19603504,32.0
clv_mean_4_G_VOL_0,0.012736359,0.0021883056,0.074128054,41.0,4.472136,375.88303,26.752506,6.1109195,117.11766,0.021564966,0.0044670133,0.10410709,21.0,0.0,0.42857143,0.08870343,0.5826087,0.0,0.0,34.5,8.0,0.19443907,33.0
ffd_dist_ema_slow_04,0.015225223,0.005200945,0.04457025,27.0,5.7445626,126.90261,35.647564,13.287026,95.63832,0.023552736,0.008249007,0.06724826,34.0,0.0,0.42857143,0.12138595,0.37391305,0.16666667,0.12851019,34.0,12.0,0.19166605,34.0
volume_percentile,0.014532096,0.003159857,0.066832714,31.5,5.9651766,166.34042,32.1966,7.012735,147.81982,0.022358993,0.005208532,0.09598185,24.0,0.0,0.42857143,0.112284146,0.45217392,0.0,0.28835413,27.5,10.5,0.18921748,35.0
vol_z,0.01149164,0.0030370175,0.04348272,30.5,7.5443134,123.304794,23.138664,6.9195166,77.37503,0.018778302,0.0054368936,0.06485774,38.0,0.0,0.42857143,0.07235841,0.51304346,0.0,0.41183904,34.5,9.333333,0.18864995,36.0
ffd_range_24_06,0.009709021,0.003720293,0.02533808,24.666666,4.346135,139.99667,23.233511,10.078873,53.557182,0.017104115,0.006988542,0.04186149,58.0,0.0,0.42857143,0.048949964,0.5043478,0.0,0.673768,49.0,9.5,0.18669783,37.0
rv_ratio_6_24,0.011723261,0.0029748566,0.04619882,28.666666,4.459696,184.26767,24.38972,7.5353236,78.94266,0.01883678,0.005251527,0.06756592,36.0,0.0,0.42857143,0.07539995,0.5217391,0.0,0.2908869,35.5,9.166667,0.18644911,38.0
vol_compression,0.010624405,0.0026147405,0.04316986,30.166666,5.079917,179.14226,22.229328,6.4685607,76.3915,0.018021347,0.005031982,0.06454096,40.0,0.0,0.42857143,0.060970325,0.6,0.0,0.0,44.5,7.6666665,0.18353368,39.0
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,0.017877162,0.008650658,0.036944352,30.166666,7.733405,117.67491,42.301823,21.194384,84.430115,0.027955182,0.013526651,0.05777425,46.0,0.0,0.42857143,0.15620986,0.104347825,0.33333334,0.4132815,25.5,17.166666,0.18266647,40.0
volatility_of_volatility_48,0.014833072,0.0042517963,0.051747546,32.833332,4.81029,224.10869,34.6372,11.17675,107.34207,0.024386035,0.0071638008,0.08301162,28.0,0.0,0.42857143,0.11623642,0.4695652,0.0,0.0,26.5,10.166667,0.18132134,41.0
