,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vol_price_diverge,0.09159233,0.02476435,0.33875927,17.166666,4.669642,63.108574,40.636726,19.937468,82.82614,0.18540947,0.09114624,0.37715954,1.0,0.0,0.0,1.0,0.972973,1.0,0.0,1.5,0.5,0.94324327,1.0
clv_t,0.070206285,0.02577265,0.19124623,13.166667,4.844814,35.78282,19.335405,10.92635,34.21618,0.08830118,0.05012857,0.15554199,4.0,0.0,0.0,0.76650834,0.7567568,0.8333333,0.0,2.0,4.5,0.7357688,2.0
ll_count_24,0.05692783,0.01614184,0.20076883,10.666667,3.036811,37.4662,19.676376,10.313849,37.537857,0.08987868,0.047348578,0.17061077,3.0,1.0,1.0,0.62153494,0.8918919,1.0,0.0,4.0,2.0,0.71481717,3.0
spike_score,0.041833054,0.007279088,0.24041533,7.8333335,1.3437096,45.665455,11.971764,2.5907936,55.320156,0.054602608,0.011694132,0.25495222,2.0,0.0,0.0,0.456731,0.8828829,0.8333333,0.0,6.5,2.1666667,0.59692276,4.0
asym_ratio,0.04087985,0.015516351,0.1077033,7.6666665,2.924988,20.095049,7.1879954,4.410684,11.714119,0.032735415,0.020008992,0.053556293,6.5,0.0,0.0,0.44632396,0.7657658,0.8333333,0.0,7.5,4.3333335,0.5619196,5.0
kf_atr_mean,0.030251238,0.007355793,0.124410436,5.6666665,1.3743685,23.364265,15.278651,7.053174,33.096756,0.06957604,0.03188464,0.15182312,5.0,0.0,0.0,0.33028138,0.8288288,0.5,0.0,9.5,3.1666667,0.46386194,6.0
ll_count_12,0.032005172,0.01013349,0.10108374,6.0,1.9148542,18.800386,8.487494,5.7035785,12.63024,0.0386999,0.026048547,0.05749581,8.0,0.0,0.0,0.3494307,0.7837838,0.5,0.0,11.0,4.0,0.46313286,7.0
ffd_vol_price_corr_10h_04,0.040031303,0.023173653,0.069152035,7.5,4.3493295,12.933028,11.504498,8.864734,14.930338,0.052651603,0.040649448,0.06819751,9.5,0.0,0.0,0.43705958,0.4864865,0.5,0.0,10.5,9.5,0.4370044,8.0
accept_gt66,0.032910608,0.014256936,0.07597061,6.1666665,2.67187,14.232646,8.312188,6.0220633,11.473223,0.038043465,0.027689775,0.052268587,9.5,0.0,0.0,0.3593162,0.6486486,0.5,0.0,11.0,6.5,0.43478608,9.0
mr_pct,0.033806972,0.015953612,0.071639664,6.3333335,2.9814239,13.453675,12.32544,7.5988684,19.991987,0.056089424,0.034377027,0.09151527,6.5,0.0,0.0,0.36910266,0.5045045,0.6666667,0.0,8.5,9.166667,0.42913258,10.0
rejection_proxy,0.024012176,0.007972632,0.072320476,4.5,1.5,13.5,6.0491486,3.9169514,9.342009,0.027616007,0.017953774,0.042478193,12.0,1.0,1.0,0.2621636,0.8468468,0.33333334,0.0,16.5,2.8333333,0.4059017,11.0
grind_score,0.024007434,0.010057882,0.057304006,4.5,1.8929695,10.697478,10.594963,7.5474777,14.872947,0.04814107,0.033962756,0.068238355,11.0,0.0,0.0,0.26211184,0.7117117,0.33333334,0.0,18.0,5.3333335,0.37208945,12.0
hh_count_12,0.029298037,0.015847625,0.054164264,5.5,2.9860787,10.1303425,6.9582996,5.073228,9.543812,0.031688966,0.023077682,0.04351349,14.0,0.0,0.0,0.31987438,0.45045045,0.5,0.0,12.0,10.166667,0.3635435,13.0
delta_stall_6,0.026738528,0.016456466,0.043444864,5.0,3.0550504,8.183171,4.133881,4.3018894,3.972434,0.018849745,0.019668607,0.018064976,18.0,0.0,0.0,0.29192978,0.5045045,0.5,0.0,15.0,9.166667,0.36168748,14.0
rvol_hod_base,0.02853049,0.019028919,0.042776413,5.3333335,3.543382,8.027485,13.209969,10.977856,15.895934,0.06037696,0.050435074,0.07227862,13.0,0.0,0.0,0.31149432,0.4144144,0.33333334,0.0,13.0,10.833333,0.32492548,15.0
rv_6h,0.018726466,0.0115490295,0.030364504,3.5,2.140872,5.721967,2.5898821,2.5714533,2.6084428,0.011845587,0.0117648095,0.011926919,26.5,0.0,0.0,0.20445453,0.6036036,0.16666667,0.0,25.5,7.3333335,0.2883509,16.0
