fold_id,seed,regime_family,gain,split
0,42,compression,0.22229400277137756,1
0,42,trend,42.30179726704955,120
0,42,volatility,176.52531405864283,587
0,42,volatility_term_structure,2.0198286967352033,12
1,42,compression,0.052389200776815414,1
1,42,trend,20.055774743668735,60
1,42,volatility,190.60920131159946,261
1,42,volatility_term_structure,10.908642835915089,3
2,42,compression,0.08244470041245222,2
2,42,trend,15.03806723980233,124
2,42,volatility,250.73134026536718,574
2,42,volatility_term_structure,13.294653570279479,8
