,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
hh_count_12,0.044826616,0.011668879,0.17220384,50.333332,6.497863,389.8889,7838.216,2384.902,25761.068,4.6894255,1.3475631,16.318872,5.0,0.0,0.3893314,1.0,0.6229508,0.8333333,0.0,4.0,3.8333333,0.8307377,1.0
breakout_confirmed,0.041457824,0.0076378733,0.22503008,54.0,6.027714,483.7655,6912.285,1611.0343,29657.768,4.371275,0.97034854,19.69194,2.0,0.2190732,0.6052472,0.909123,0.6885246,0.6666667,0.0,7.0,3.1666667,0.77214885,2.0
climax_vol_12,0.040950224,0.010336962,0.16222571,48.333332,5.280993,442.3621,7319.9995,2283.9148,23460.766,4.533012,1.3834463,14.852905,6.0,1.0,0.92396784,0.8954299,0.6721311,0.6666667,0.19633347,7.5,3.3333333,0.7703359,3.0
impact_12,0.04033405,0.008998191,0.18079585,38.333332,8.69227,169.05186,6810.5967,1386.2244,33460.84,4.0430627,0.7824562,20.891079,1.0,0.5759769,0.95700693,0.8788079,0.6557377,0.5,0.18908827,9.0,3.5,0.7317332,4.0
kf_score_mean,0.037238594,0.0067386967,0.20578355,36.0,5.3851647,240.66116,6777.0713,1467.9398,31287.861,3.794576,0.7910011,18.203272,3.0,0.4487081,0.72318393,0.7953045,0.6721311,0.5,0.11967738,7.5,3.3333333,0.68643415,5.0
ret48h,0.036680676,0.008906282,0.15107,38.166668,1.462494,996.0344,6644.2637,1393.499,31680.135,3.5867772,0.6791565,18.942574,4.0,0.0,0.3893314,0.780254,0.6229508,0.6666667,0.0,7.5,3.8333333,0.6848774,6.0
time_since_peak_12h,0.039659478,0.0122122085,0.12879522,38.333332,6.9442225,211.60677,6579.8555,2377.93,18206.8,3.895859,1.2801696,11.856021,10.0,0.43338373,0.4660544,0.8606106,0.5081967,0.5,0.18844832,8.0,5.0,0.6848074,7.0
shock_12h,0.04155398,0.015592987,0.11073782,44.333332,10.718623,183.36725,7233.206,3041.176,17203.63,4.152481,1.7282513,9.977194,16.0,0.0,0.3893314,0.911717,0.3114754,0.6666667,0.0,5.5,7.0,0.6793132,8.0
cusum_strength_norm,0.038295798,0.011789191,0.12439939,44.0,6.8313007,283.40137,7323.7695,2361.3228,22715.066,4.2191005,1.3871262,12.83287,8.0,0.17011362,0.55699325,0.82382375,0.5081967,0.5,0.0,8.5,5.0,0.65515226,9.0
t_trail_proxy,0.0359091,0.01126494,0.11446698,41.833332,8.763878,199.68646,5891.9688,2137.3772,16242.009,3.5715635,1.2456042,10.240867,14.0,0.33267805,0.62750727,0.7594399,0.44262296,0.5,0.10758112,9.0,5.6666665,0.60872674,10.0
