timestamp,signal_bar_ts,decision_ts,reconcile_ts,symbol,side,strategy_id,model_artifact_run_id,policy_artifact_run_id,portfolio_decision,portfolio_reject_reason,liquidity_reject_reason,was_traded,normalized_rank_score,final_threshold,signal_gap_bps,expected_total_entry_friction_bps,entry_delay_adverse_bps,signal_to_entry_seconds,replay_exact_match,replay_symbol_side_match
2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,SUI/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.963922942206655,0.69,,,,,False,False
2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,FIL/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9637478108581436,0.69,,,,,False,False
2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,2026-05-17 04:04:42.879920+00:00,2026-05-17 03:00:00+00:00,ARB/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9514886164623467,0.69,,,,,False,False
2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,LTC/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.8854663774403471,0.71,,,,,False,False
2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,ETH/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.8590021691973969,0.71,,,,,False,False
2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,SYRUP/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9535901926444834,0.69,,,,,False,False
2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,ALGO/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9471103327495621,0.69,,,,,False,False
2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,2026-05-17 05:04:43.842669+00:00,2026-05-17 04:00:00+00:00,FIL/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9434325744308231,0.69,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,ETH/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9143167028199566,0.71,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,LTC/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.8850325379609545,0.71,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,BTC/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.8613882863340564,0.71,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,FIL/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9502626970227671,0.69,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,SYRUP/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9369527145359019,0.69,,,,,False,False
2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,2026-05-17 06:04:44.297570+00:00,2026-05-17 05:00:00+00:00,TNSR/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9336252189141856,0.69,,,,,False,False
2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,LTC/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.914533622559653,0.71,,,,,False,False
2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,ETH/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9049891540130152,0.71,,,,,False,False
2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,NEO/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9436077057793345,0.69,,,,,False,False
2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,COTI/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9248686514886164,0.69,,,,,False,False
2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,2026-05-17 07:05:11.030272+00:00,2026-05-17 06:00:00+00:00,FIL/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9248686514886164,0.69,,,,,False,False
2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,FIL/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9530647985989492,0.69,,,,,False,False
2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,NEO/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9369527145359019,0.69,,,,,False,False
2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,2026-05-17 08:05:12.847234+00:00,2026-05-17 07:00:00+00:00,DOGE/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,invalid_requested_position_size,,False,0.9295971978984238,0.69,,,,,False,False
2026-05-17 17:05:58.647228+00:00,2026-05-17 16:00:00+00:00,2026-05-17 17:05:58.647228+00:00,2026-05-17 16:00:00+00:00,SYN/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.8850325379609545,0.71,,,,,False,False
2026-05-17 17:05:58.647228+00:00,2026-05-17 16:00:00+00:00,2026-05-17 17:05:58.647228+00:00,2026-05-17 16:00:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9733800350262697,0.69,,,,,False,False
2026-05-17 20:11:14.644056+00:00,2026-05-17 19:45:00+00:00,2026-05-17 20:11:14.644056+00:00,2026-05-17 19:45:00+00:00,SAGA/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,liquidity_rejected,,stale_ticker,False,0.9221258134490239,0.71,,,,,False,False
2026-05-17 20:11:14.644056+00:00,2026-05-17 19:45:00+00:00,2026-05-17 20:11:14.644056+00:00,2026-05-17 19:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,stale_ticker,False,0.9520140105078809,0.69,,,,,False,False
2026-05-17 21:06:33.052459+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:06:33.052459+00:00,2026-05-17 20:45:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,liquidity_rejected,,stale_ticker,False,0.9101952277657267,0.71,,,,,False,False
2026-05-17 21:06:33.052459+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:06:33.052459+00:00,2026-05-17 20:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,stale_ticker,False,0.9381786339754816,0.69,,,,,False,False
2026-05-17 21:16:56.327239+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:16:56.327239+00:00,2026-05-17 20:45:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9101952277657267,0.71,,,,,False,False
2026-05-17 21:16:56.327239+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:16:56.327239+00:00,2026-05-17 20:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9381786339754816,0.69,,,,,False,False
2026-05-17 21:27:45.812598+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:27:45.812598+00:00,2026-05-17 20:45:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9101952277657267,0.71,,,,,False,False
2026-05-17 21:27:45.812598+00:00,2026-05-17 20:45:00+00:00,2026-05-17 21:27:45.812598+00:00,2026-05-17 20:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9381786339754816,0.69,,,,,False,False
2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,traded,,,True,0.9650759219088937,0.71,-60.785894409873805,46.93500213340876,,,False,False
2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9583187390542908,0.69,,,,,False,False
2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:04:25.076110+00:00,2026-05-17 21:45:00+00:00,BERA/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,traded,,,True,0.8749562171628722,0.69,66.84526172573979,13.458950201884265,,,False,False
2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,symbol_already_active,,False,0.9650759219088937,0.71,,,,,False,False
2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,COTI/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,traded,,,True,0.8670744442786812,0.6799999999999999,-76.98208508144621,23.273855702094373,,,False,False
2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,HBAR/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,rank_below_dynamic_threshold,,False,0.8614053408921378,0.6799999999999999,-93.832005003468,6.093170110230931,,,False,False
2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9583187390542908,0.69,,,,,False,False
2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,2026-05-17 22:28:43.920229+00:00,2026-05-17 21:45:00+00:00,BERA/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,symbol_already_active,,False,0.8749562171628722,0.69,,,,,False,False
2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,CGPT/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,portfolio_rejected,symbol_already_active,,False,0.9503253796095444,0.71,,,,,False,False
2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,ME/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,traded,,,True,0.8915411009995524,0.6799999999999999,-221.456574737795,25.163563160543557,,,False,False
2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,VET/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,rank_below_dynamic_threshold,,False,0.8611069670296883,0.6799999999999999,,,,,False,False
2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,2026-05-17 23:04:37.876821+00:00,2026-05-17 22:00:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,liquidity_rejected,,spread_above_hard_max,False,0.9423817863397548,0.69,,,,,False,False
2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,SAGA/USD:USD,long,prior_range_0_84333628_range_24h_pct_0_10307747,20260321_140000,20260321_140000,traded,,,True,0.9436008676789588,0.71,23.923499291749195,23.866348448688033,,,False,False
2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,GMT/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,traded,,,True,0.909741906608981,0.6799999999999999,72.18438802249372,33.444816053512,,,False,False
2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,ZEN/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,traded,,,True,0.902133373116515,0.6799999999999999,-59.115774281497394,4.309230371455565,,,False,False
2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,2026-05-18 00:05:00.187712+00:00,2026-05-17 23:00:00+00:00,KAT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9490367775831874,0.69,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,SUSHI/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9753841563479039,0.6799999999999999,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,MINA/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9713561092048336,0.6799999999999999,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,ALT/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9689691183052365,0.6799999999999999,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,NIGHT/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,symbol_already_active,,False,0.9269702276707531,0.69,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,WLD/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,rank_below_dynamic_threshold,,False,0.8814360770577934,0.69,,,,,False,False
2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,2026-05-18 01:04:53.902323+00:00,2026-05-18 00:00:00+00:00,TRUMP/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,rank_below_dynamic_threshold,,False,0.8677758318739054,0.69,,,,,False,False
2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,SUSHI/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9713561092048336,0.6799999999999999,,,,,False,False
2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,MINA/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9689691183052365,0.6799999999999999,,,,,False,False
2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,IO/USD:USD,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.9667313143368641,0.6799999999999999,,,,,False,False
2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,TRUMP/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,below_live_test_min_notional_after_caps,,False,0.942907180385289,0.69,,,,,False,False
2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,2026-05-18 02:04:56.738822+00:00,2026-05-18 01:00:00+00:00,W/USD:USD,short,dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407,20260321_140000,20260321_140000,portfolio_rejected,rank_below_dynamic_threshold,,False,0.8903677758318739,0.69,,,,,False,False
