feature_a,feature_b,lift,final_pair_score
rv_4h,excess_6h,162.09150326797385,162.09150326797385
liq_state,trend_snr,161.0062893081761,161.0062893081761
ema20_slope_5h,jump_intensity,135.40918163672654,135.40918163672654
jump_intensity,climax,128.0,128.0
G_EXH_EFFORT,ffd_rv_2h_04,121.3270142180095,121.3270142180095
rsi_slope_base,ffd_rv_2h_04,110.3448275862069,110.3448275862069
retrace_12,excess_6h,107.11297071129707,107.11297071129707
retrace_12,adx_7_slope,100.45855379188711,100.45855379188711
retrace_12,ffd_rv_2h_04,97.45515227367542,97.45515227367542
trend_snr,z_vwap_12,93.48752282410224,93.48752282410224
volume_entropy_24,ema20_slope_5h,90.89241275814223,90.89241275814223
z_vwap_24,range_norm_12,84.11375080967008,84.11375080967008
dn_vol_6,adx_7_slope,83.87331634510375,83.87331634510375
slope,ffd_rv_24_04,83.43540704129508,83.43540704129508
prior_range,body_ratio_15m,80.50314465408805,80.50314465408805
ret10h,dip_volume_profile,77.10843373493975,77.10843373493975
rv_24h,ffd_vol_price_corr_10h_06,76.19047619047619,76.19047619047619
asset_atr_level,ffd_rv_2h_04,71.7533478667082,71.7533478667082
vol_regime_z,ffd_mr_z_04,70.46140907527047,70.46140907527047
up_down_return_mass_ratio_tanh,ffd_rv_2h_04,70.13698630136987,70.13698630136987
true_range_percentile,liq_score,68.75805758487323,68.75805758487323
cvar_5pct,rng_z,66.29207993355158,66.29207993355158
shannon_entropy_ret_8,loc_vwap_dev_z_24,66.03312516969862,66.03312516969862
mr_pct,ffd_vol_price_corr_10h_06,64.81012658227849,64.81012658227849
asset_vol_level,up_down_return_mass_ratio_tanh,64.64646464646465,64.64646464646465
signed_max_bar_ret_5h,align,63.681592039801,63.681592039801
retest_quality,ffd_z_06,61.52560083594566,61.52560083594566
jump_intensity,ret8h,61.111111111111114,61.111111111111114
rsi_x_high_vol,ema20_slope_5h,59.667176929534335,59.667176929534335
clv_collapse,rolling_range_20,59.03883350691862,59.03883350691862
volume_entropy_24,trap_quality,58.986175115207374,58.986175115207374
asym_ft,bb_pos_12,58.47530217949937,58.47530217949937
flow_ratio,kf_vol_ratio_mean,57.12106861156351,57.12106861156351
clv_collapse,liq_score,57.01559020044542,57.01559020044542
mtf_divergence_x_regime_vol_12h,lr_12h,56.88888888888889,56.88888888888889
cvar_5pct,vol_z_G_VOL_1,56.645712848881075,56.645712848881075
direction_entropy_20,ffd_vol_price_corr_10h_06,56.20560506263722,56.20560506263722
mr_pct,trap_quality,55.70758071398094,55.70758071398094
mr_climax,jump_intensity,55.095380211878464,55.095380211878464
shannon_entropy_ret_8,kf_score_mean,54.65557056337414,54.65557056337414
cvar_5pct,gap_pct,54.60362602204052,54.60362602204052
rsi_z_x_regime_vol,body_pct,54.237288135593225,54.237288135593225
shannon_entropy_ret_8,zscore_price_200,54.12262156448203,54.12262156448203
qv,vp_in_lvn_above_zone,54.008438818565395,54.008438818565395
gap_pct,ret24h_G_VOL_1,53.68126747437092,53.68126747437092
loc_bb_channel_pos_48,excess_12h,53.306024918928145,53.306024918928145
loc_range_pos_24,vp_profile_entropy,53.11985155667734,53.11985155667734
vol_z24_base,ffd_d4_05,52.95535489441306,52.95535489441306
