,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ema20_gt_ema50,0.057587538,0.020015648,0.1656866,98.0,19.933222,481.80872,114.656525,45.70472,287.63153,0.06722441,0.024785083,0.18233234,4.0,0.0,0.6,1.0,0.85858583,0.8333333,0.0,1.0,2.3333333,0.8896465,1.0
volume_entropy_24,0.029078024,0.0032106,0.2633562,61.166668,5.3670807,697.09424,50.302963,6.2771416,403.11154,0.03267221,0.0036824783,0.28987905,1.0,0.6666667,1.0,0.43046528,0.9191919,1.0,0.0,4.5,1.3333334,0.6165539,2.0
vp_dist_poc_atr,0.026361378,0.0036405362,0.19088458,59.833332,5.9278064,603.93805,45.8581,6.1073303,344.33463,0.029138805,0.003828016,0.22180417,3.0,1.0,0.0,0.37619483,0.8888889,1.0,0.20118822,7.0,1.8333334,0.5891888,3.0
stall_x_flow,0.027460568,0.004940928,0.15261966,70.833336,9.1180525,550.2667,47.365242,10.696432,209.73965,0.030442057,0.00649226,0.14274211,5.0,0.0,0.6,0.39815336,0.74747473,0.8333333,0.0,5.5,4.1666665,0.53085303,4.0
ret48h,0.023188356,0.0020088651,0.26766348,42.666668,3.4960294,520.7177,44.300644,6.2575445,313.62894,0.024420284,0.0036532423,0.16323863,2.0,0.0,0.6,0.31280735,0.90909094,0.8333333,0.0,11.5,1.5,0.5243168,5.0
vol_z_4h,0.029801773,0.007916552,0.11218844,63.0,9.055386,438.30273,56.034084,18.124765,173.2336,0.033028457,0.009949184,0.10964507,8.0,0.0,0.6,0.4449236,0.6969697,0.6666667,0.0,7.5,5.0,0.5189504,6.0
press_24,0.027054941,0.0075467154,0.09699184,67.5,11.757976,387.50293,47.58114,14.094546,160.627,0.030149912,0.00822384,0.1105344,10.0,0.6666667,0.6,0.39005014,0.7171717,0.8333333,0.0,6.5,4.6666665,0.5188205,7.0
G_EXH_EFFORT,0.030271418,0.01322792,0.06927459,69.333336,16.649992,288.7155,56.02609,26.33217,119.20486,0.0334781,0.014926447,0.07508707,23.0,0.33333334,0.8,0.45430574,0.27272728,0.6666667,0.0,5.0,12.0,0.41805,8.0
asset_atr_level,0.021336941,0.0033614829,0.13543579,62.166668,5.7566385,671.34564,34.372425,5.6116686,210.53696,0.024479283,0.00400944,0.14945611,6.0,0.33333334,0.8,0.27582163,0.67676765,0.5,0.0,13.5,5.3333335,0.3958938,9.0
dir_path_risk_skew_2h,0.020503318,0.003600427,0.116760045,64.5,9.142392,455.05048,34.235962,6.407441,182.9281,0.022880875,0.004507066,0.11615858,7.0,0.33333334,3.5527137e-15,0.25916833,0.6363636,0.5,0.0,13.0,6.0,0.37663347,10.0
ret24h,0.021416524,0.0047685755,0.09618543,49.5,5.1881275,472.2802,38.063126,8.0802555,179.30145,0.024695499,0.005547419,0.10993719,11.0,0.0,0.6,0.27741146,0.54545456,0.5,0.0,14.0,7.5,0.36393994,11.0
clv,0.01676858,0.0027245204,0.10320542,59.833332,4.9805174,718.8064,28.474136,6.761259,119.915,0.018885788,0.0033605846,0.1061342,13.0,0.0,0.6,0.18455946,0.75757575,0.16666667,0.22212513,23.5,4.0,0.32700792,12.0
atr_percentile,0.021687897,0.007442519,0.06319969,55.166668,9.990273,304.63242,37.54936,12.973156,108.68246,0.024745807,0.0075101424,0.08153707,28.0,0.0,0.6,0.28283268,0.43434343,0.33333334,0.15197022,14.5,9.333333,0.32174236,13.0
down_up_vol_ratio_24,0.021330485,0.0059060715,0.077037595,49.0,8.445907,284.27972,37.89556,11.89751,120.70372,0.024466049,0.007032922,0.08511221,20.0,0.0,0.6,0.27569267,0.47474748,0.33333334,0.0,14.5,8.666667,0.32031786,14.0
G_TF_TREND,0.020934274,0.006702283,0.06538724,29.833334,5.1126204,174.08446,37.075565,12.919873,106.394035,0.021186206,0.0074954485,0.05988372,29.0,0.0,0.4,0.26777756,0.3838384,0.33333334,0.52474004,20.0,10.166667,0.31947428,15.0
