,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ema50_gt_ema200,0.08008182,0.014902198,0.4303458,99.0,12.423097,788.9337,274.44516,69.45334,1084.4712,0.1736347,0.044533677,0.67699337,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
price_lt_ema200,0.048341174,0.016835278,0.13880786,63.833332,12.889487,316.1254,154.63452,68.10229,351.1165,0.09389639,0.039579798,0.22275332,3.0,0.0,0.0,0.57784784,0.85542166,1.0,0.0,3.5,2.0,0.68167174,2.0
ema20_gt_ema50,0.043218397,0.0032668363,0.57175493,78.666664,5.436502,1138.3136,137.54492,13.730931,1377.8094,0.09103705,0.007745242,1.0700432,1.0,0.0,0.0,0.50971466,0.96385545,1.0,0.0,3.0,0.5,0.67130697,3.0
body_pct,0.032103624,0.014847288,0.06941623,62.833332,13.271732,297.47644,94.615845,48.384052,185.02292,0.066557385,0.03230085,0.13714455,14.0,0.0,0.0,0.36188763,0.686747,0.8333333,0.0,8.0,4.3333335,0.49572498,4.0
dist_ema_fast_base,0.025847085,0.00690673,0.096727654,48.0,7.25718,317.47867,77.71208,16.01993,376.97842,0.05207117,0.011041113,0.24557364,6.0,0.0,0.0,0.27867535,0.8192771,0.8333333,0.16732658,10.0,2.5,0.49145705,5.0
ret48h,0.027623558,0.006061261,0.12589145,55.5,8.098353,380.35507,81.06035,18.820978,349.12,0.05473146,0.011419179,0.2623247,4.0,0.0,0.0,0.30230254,0.79518074,0.8333333,0.0,8.0,2.8333333,0.49006158,6.0
atr_expansion,0.025379822,0.0060046148,0.107273385,45.5,5.795113,357.24066,72.92079,22.438297,236.98062,0.052125987,0.015128543,0.17960215,7.0,0.0,0.0,0.27246073,0.6506024,0.6666667,0.0,9.0,4.8333335,0.41250402,7.0
dist_ema_fast,0.022037007,0.005174265,0.09385481,35.833332,3.6247606,354.23795,63.87655,15.489881,263.41153,0.04191048,0.009897295,0.17747155,9.5,0.0,0.0,0.22800113,0.7108434,0.6666667,0.0,11.0,4.0,0.40311152,8.0
trend_age_hours,0.026584221,0.0072870115,0.096983634,46.5,7.5443134,286.6066,78.10304,25.052914,243.48805,0.05616535,0.017758682,0.17763405,8.0,0.0,0.0,0.2884793,0.56626505,0.6666667,0.0,6.0,6.0,0.40022987,9.0
accel_5h,0.023548057,0.006403024,0.08660143,44.5,6.9221864,286.0729,65.28381,15.789014,269.93304,0.046978798,0.010801376,0.2043265,9.5,0.0,0.0,0.24809818,0.56626505,0.6666667,0.0,8.0,6.0,0.3780203,10.0
dist_vwap_norm_G_VOL_1,0.026707415,0.011906576,0.059906892,46.166668,10.761299,198.05798,78.2572,32.131058,190.60031,0.051441405,0.020257957,0.13062611,19.0,0.0,0.0,0.29011777,0.5180723,0.5,0.0,11.5,6.6666665,0.36408287,11.0
tail_against_G_VOL_1,0.025810272,0.011749908,0.056695774,60.166668,13.309354,271.99127,67.837906,31.461489,146.27347,0.052397862,0.022195838,0.12369598,26.0,0.16666667,0.0,0.27818573,0.26506025,0.6666667,0.0,9.0,10.166667,0.3192672,12.0
