,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
volume_trend_alignment,0.08560779,0.025484018,0.28758,69.166664,10.930335,437.68353,15371.943,5021.103,47060.703,8.960193,2.834468,28.324558,1.0,1.0,0.3646839,1.0,0.9382716,1.0,0.0,1.0,0.8333333,0.9345679,1.0
adx_14_slope,0.04579226,0.014363886,0.14598633,44.166668,7.6029963,256.56915,8108.0474,3209.6091,20482.379,4.866787,1.8495009,12.806491,6.0,0.68178034,0.35128155,0.4497405,0.7654321,0.8333333,0.0,3.0,3.1666667,0.56371534,2.0
amihud_illiq,0.04280891,0.011987935,0.15287061,41.0,4.6547465,361.13672,7183.586,2177.018,23703.941,4.208537,1.2008328,14.749582,3.0,0.0,0.51013553,0.40850994,0.79012346,0.8333333,0.0,5.5,2.8333333,0.54721135,3.0
ts_24,0.040312514,0.013512813,0.120263554,41.5,9.810708,175.54797,6574.883,2309.4692,18718.191,3.8495255,1.297335,11.422528,7.0,0.008263076,0.62128764,0.3740092,0.5925926,0.8333333,0.0,4.0,5.5,0.47885323,4.0
dir_path_long_2h,0.038307752,0.01252863,0.11713044,42.5,9.411872,191.91188,6141.615,2203.1938,17120.344,3.7590551,1.2276828,11.509891,8.0,0.0,0.0,0.34630296,0.654321,0.6666667,0.0,5.5,4.6666665,0.4540469,5.0
dir_path_short_2h,0.037123337,0.013925634,0.09896441,43.166668,10.945573,170.2388,6378.931,2715.7288,14983.368,3.714276,1.5497708,8.901863,10.0,0.119208395,0.33080778,0.3299341,0.6296296,0.6666667,0.0,7.0,5.0,0.43887115,6.0
mae_2h,0.033755552,0.0107583,0.10591238,40.833332,6.890009,241.99695,5605.8755,1815.2179,17312.434,3.3442752,1.0077889,11.097738,9.0,0.11955762,0.5460819,0.28339052,0.75308645,0.33333334,0.0,9.5,3.3333333,0.39413643,7.0
regime_stability_24h,0.027090412,0.004852052,0.15125361,35.166668,1.86339,663.6799,4232.9424,829.3202,21605.406,2.6521518,0.4568845,15.395378,5.0,0.35615662,0.57280797,0.19127682,0.69135803,0.33333334,0.0,11.0,4.1666665,0.32804176,8.0
liq_score,0.026903423,0.012864495,0.05626293,36.5,5.8807597,226.54387,4275.307,2282.37,8008.451,2.710228,1.3221059,5.555784,23.0,0.07893412,0.69768184,0.18869258,0.5555556,0.16666667,0.23416382,14.0,6.0,0.27937803,9.0
rv_120h,0.020819144,0.0017991605,0.24091057,29.666666,3.543382,248.38167,3329.0889,478.7315,23150.416,2.071817,0.25518596,16.820776,2.0,0.0,0.45562676,0.1046065,0.83950615,0.0,0.1575518,21.0,2.1666667,0.2752877,10.0
amihud_z,0.021453504,0.007489142,0.061456017,26.666666,6.01849,118.1544,3677.5496,1431.8044,9445.683,2.0895593,0.7953196,5.489941,19.0,0.0,0.6172453,0.11337349,0.654321,0.0,0.9797828,23.5,4.6666665,0.2749248,11.0
time_since_trough_12h,0.026744511,0.011853571,0.060342062,35.166668,8.820745,140.20294,4573.7188,2310.9111,9052.231,2.7612836,1.3217156,5.76878,20.0,0.0,0.6172453,0.18649639,0.3580247,0.33333334,0.14086117,21.0,8.666667,0.24912226,12.0
asset_vol_level,0.022167437,0.007995541,0.061458655,36.833332,8.05019,168.5295,3465.0042,1128.2716,10641.278,2.2409353,0.763076,6.5809836,17.0,0.0,0.6172453,0.1232402,0.5185185,0.16666667,0.2813468,23.5,6.5,0.23647909,13.0
liq_regime,0.024914952,0.010864305,0.05713709,26.833334,7.335227,98.160255,3911.1816,1915.9513,7984.202,2.2580142,1.0711564,4.7599287,24.0,0.0,0.6172453,0.16121148,0.45679012,0.16666667,0.11929524,19.5,7.3333335,0.2338286,14.0
asset_atr_level,0.016246239,0.0020152228,0.13097325,35.333332,5.676462,219.93355,2306.999,205.5696,25890.232,1.5773535,0.148648,16.737823,4.0,0.0,0.6172453,0.041407928,0.80246913,0.0,0.1575518,27.0,2.6666667,0.23126924,15.0
range_norm_24,0.022600805,0.010236372,0.049900137,31.666666,10.873004,92.22638,3464.1716,1596.804,7515.3154,2.244689,0.9428427,5.3440824,27.0,0.0,0.6172453,0.12922946,0.43209878,0.16666667,0.4347618,25.0,7.6666665,0.22583899,16.0
z_vwap_24,0.02284915,0.011348728,0.04600372,32.166668,9.822027,105.344284,3692.3716,2105.8235,6474.24,2.225505,1.2194477,4.061571,31.0,0.0,0.6172453,0.13266163,0.34567901,0.33333334,0.31155917,25.5,8.833333,0.22496162,17.0
time_since_event_extreme_12h,0.014161204,0.003179962,0.063063554,25.666666,2.9814239,220.96078,2098.2654,406.74097,10824.378,1.4178551,0.25035596,8.0298195,15.0,0.0,0.6172453,0.012592285,0.7407407,0.0,0.61672145,31.0,3.5,0.22294702,18.0
up_down_semivol_ratio_tanh,0.023874529,0.009931979,0.05738968,37.666668,8.673075,163.58418,3735.1365,1958.9642,7121.745,2.3220034,1.159812,4.648771,25.0,0.0,0.6172453,0.1468326,0.43209878,0.16666667,0.16120155,17.0,7.6666665,0.22184272,19.0
dir_path_edge_2h,0.016178835,0.0045432323,0.057614196,25.333334,4.027682,159.34172,2748.0818,847.2762,8913.213,1.6413223,0.46856275,5.749366,22.0,0.0,0.6172453,0.040476397,0.69135803,0.0,0.5281527,31.0,4.1666665,0.22150916,20.0
ffd_atr_expansion_06,0.013250055,0.0020387843,0.08611208,23.166666,1.771691,302.9278,2074.4321,442.11,9733.48,1.3465356,0.27362967,6.626321,14.0,0.0,0.6172453,0.0,0.72839504,0.0,0.76269263,33.5,3.6666667,0.2202334,21.0
impact_12,0.022453273,0.005653718,0.089171305,32.0,3.7416575,273.6755,3493.523,964.1932,12657.944,2.225976,0.6327735,7.8305564,11.0,0.0,0.6172453,0.12719052,0.44444445,0.16666667,0.24255335,18.0,7.5,0.21819356,22.0
spike_score,0.028318474,0.020404782,0.039301373,33.333332,12.995726,85.4982,4325.395,3229.2585,5793.6025,2.6736264,1.918778,3.7254329,37.0,0.387838,1.0,0.20824891,0.30864197,0.16666667,0.0,18.0,9.333333,0.2166974,23.0
rv_24h,0.019388374,0.006943847,0.05413556,27.666666,6.724747,113.82502,2943.579,1129.3969,7671.934,1.8041096,0.6423555,5.0669937,26.0,0.0,0.6172453,0.08483294,0.4691358,0.0,1.0,21.0,7.1666665,0.21394207,24.0
pct_extreme,0.013632998,0.0024354076,0.07631521,28.0,3.3665016,232.8827,1995.2338,378.432,10519.611,1.3449159,0.23956634,7.550304,13.0,0.0,0.6172453,0.005292359,0.7160494,0.0,0.5711601,34.0,3.8333333,0.21048114,25.0
ll_count_24,0.019773664,0.0052332976,0.07471346,27.666666,3.2489314,235.59883,2958.1836,813.40643,10758.276,1.8286439,0.46985355,7.1169806,12.0,0.0,0.6172453,0.09015773,0.56790125,0.0,0.32764778,18.5,5.8333335,0.20794445,26.0
trend_slope_48h,0.021300301,0.0062276265,0.07285325,25.333334,5.7348833,111.90773,3474.609,1189.0339,10153.543,1.9624252,0.6722761,5.728469,16.0,0.0,0.6172453,0.1112562,0.5185185,0.0,0.27372342,22.0,6.5,0.20450671,27.0
grind_score,0.022740496,0.014475748,0.0357239,28.166666,10.526422,75.368546,3659.644,2372.3262,5645.5117,2.1979249,1.410725,3.4243908,39.0,0.0,0.6172453,0.13116002,0.24691358,0.33333334,0.3715427,33.5,10.166667,0.20244354,28.0
t_trail_proxy,0.024287516,0.008929065,0.06606329,29.833334,5.8996234,150.8618,3637.8867,1413.3892,9363.465,2.277981,0.8477569,6.121091,18.0,0.0,0.6172453,0.15254018,0.37037036,0.0,0.42794564,14.5,8.5,0.19788696,29.0
mfe_4h,0.025335351,0.014771601,0.043453652,36.0,13.527749,95.80308,4170.7217,2939.0964,5918.458,2.5614803,1.6681473,3.9332147,33.0,0.0,0.6172453,0.16702148,0.2345679,0.16666667,0.41312894,17.5,10.333333,0.19616024,30.0
asym_ratio,0.022007838,0.007533585,0.064291425,35.0,8.5440035,143.37541,3280.2234,1355.7501,7936.467,2.2201667,0.86146975,5.72178,21.0,0.0,0.6172453,0.12103451,0.38271606,0.16666667,0.0,21.5,8.333333,0.187248,31.0
