fold_id,seed,group,gain,split
0,42,location,2499.4524,941.0
0,42,regime,4214.5303,1246.0
1,42,location,2372.7808,925.0
1,42,regime,3747.0417,1155.0
2,42,location,2726.7798,1115.0
2,42,regime,4178.856,1393.0
3,42,location,938.5383,191.0
3,42,regime,1933.6953,227.0
