timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,BIOUSDT,BIO,USDT,234888881.0,4056530.97487
2026-04-05 21:00:00+00:00,BIOUSDT,BIO,USDT,234282892.0,4022637.25564
2026-04-05 22:00:00+00:00,BIOUSDT,BIO,USDT,234518602.0,4010268.0942
2026-04-05 23:00:00+00:00,BIOUSDT,BIO,USDT,234074837.0,4054040.41343454
2026-04-06 00:00:00+00:00,BIOUSDT,BIO,USDT,234130736.0,4066850.88432
2026-04-06 01:00:00+00:00,BIOUSDT,BIO,USDT,235154543.0,4109915.87682793
2026-04-06 02:00:00+00:00,BIOUSDT,BIO,USDT,235195060.0,4075930.3898
2026-04-06 03:00:00+00:00,BIOUSDT,BIO,USDT,236138066.0,4143963.3064274
2026-04-06 04:00:00+00:00,BIOUSDT,BIO,USDT,236117521.0,4115386.7205174
2026-04-06 05:00:00+00:00,BIOUSDT,BIO,USDT,236434481.0,4115373.84759638
2026-04-06 06:00:00+00:00,BIOUSDT,BIO,USDT,237710032.0,4145662.95808
2026-04-06 07:00:00+00:00,BIOUSDT,BIO,USDT,237558574.0,4157275.045
2026-04-06 08:00:00+00:00,BIOUSDT,BIO,USDT,238569298.0,4165419.94308
2026-04-06 09:00:00+00:00,BIOUSDT,BIO,USDT,239382417.0,4227493.48422
2026-04-06 10:00:00+00:00,BIOUSDT,BIO,USDT,240769783.0,4317002.20919
2026-04-06 11:00:00+00:00,BIOUSDT,BIO,USDT,238626614.0,4292892.78586
2026-04-06 12:00:00+00:00,BIOUSDT,BIO,USDT,238154950.0,4246302.7585
2026-04-06 13:00:00+00:00,BIOUSDT,BIO,USDT,238834436.0,4235688.12060588
2026-04-06 14:00:00+00:00,BIOUSDT,BIO,USDT,238600883.0,4275159.95325846
2026-04-06 15:00:00+00:00,BIOUSDT,BIO,USDT,239234538.0,4294259.9571
2026-04-06 16:00:00+00:00,BIOUSDT,BIO,USDT,240537610.0,4334487.7322
2026-04-06 17:00:00+00:00,BIOUSDT,BIO,USDT,239501593.0,4290489.01738432
2026-04-06 18:00:00+00:00,BIOUSDT,BIO,USDT,239223498.0,4296408.57161538
2026-04-06 19:00:00+00:00,BIOUSDT,BIO,USDT,240976198.0,4355743.57909118
2026-04-06 20:00:00+00:00,BIOUSDT,BIO,USDT,240266992.0,4313376.35519056
2026-04-06 21:00:00+00:00,BIOUSDT,BIO,USDT,239922651.0,4317244.95734232
2026-04-06 22:00:00+00:00,BIOUSDT,BIO,USDT,239071995.0,4315058.252154
2026-04-06 23:00:00+00:00,BIOUSDT,BIO,USDT,236239002.0,4191782.32846764
2026-04-07 00:00:00+00:00,BIOUSDT,BIO,USDT,234673469.0,4152000.24477223
2026-04-07 01:00:00+00:00,BIOUSDT,BIO,USDT,235842210.0,4147207.4349207
2026-04-07 02:00:00+00:00,BIOUSDT,BIO,USDT,235418847.0,4122862.01724936
2026-04-07 03:00:00+00:00,BIOUSDT,BIO,USDT,233279280.0,4084720.1928
2026-04-07 04:00:00+00:00,BIOUSDT,BIO,USDT,234833023.0,4142454.52572
2026-04-07 05:00:00+00:00,BIOUSDT,BIO,USDT,234901635.0,4167155.0049
2026-04-07 06:00:00+00:00,BIOUSDT,BIO,USDT,233606404.0,4169874.3114
2026-04-07 07:00:00+00:00,BIOUSDT,BIO,USDT,235553470.0,4247029.0641
2026-04-07 08:00:00+00:00,BIOUSDT,BIO,USDT,238100359.0,4309845.07424464
2026-04-07 09:00:00+00:00,BIOUSDT,BIO,USDT,238655458.0,4292986.88270476
2026-04-07 10:00:00+00:00,BIOUSDT,BIO,USDT,239905442.0,4332692.28252
2026-04-07 11:00:00+00:00,BIOUSDT,BIO,USDT,239100321.0,4290985.21878798
2026-04-07 12:00:00+00:00,BIOUSDT,BIO,USDT,237847856.0,4218196.0489816
2026-04-07 13:00:00+00:00,BIOUSDT,BIO,USDT,233555844.0,4115480.52044868
2026-04-07 14:00:00+00:00,BIOUSDT,BIO,USDT,232983601.0,4098181.54159
2026-04-07 15:00:00+00:00,BIOUSDT,BIO,USDT,231154029.0,4061376.28953
2026-04-07 16:00:00+00:00,BIOUSDT,BIO,USDT,230082384.0,4062076.87963392
2026-04-07 17:00:00+00:00,BIOUSDT,BIO,USDT,230675854.0,4131792.08057472
2026-04-07 18:00:00+00:00,BIOUSDT,BIO,USDT,231355416.0,4161170.0799468
2026-04-07 19:00:00+00:00,BIOUSDT,BIO,USDT,231379075.0,4102350.99975
2026-04-07 20:00:00+00:00,BIOUSDT,BIO,USDT,230771812.0,4146969.46164
2026-04-07 21:00:00+00:00,BIOUSDT,BIO,USDT,230436997.0,4159387.79585
2026-04-07 22:00:00+00:00,BIOUSDT,BIO,USDT,229782395.0,4237187.3638
2026-04-07 23:00:00+00:00,BIOUSDT,BIO,USDT,229988645.0,4305387.4344
2026-04-08 00:00:00+00:00,BIOUSDT,BIO,USDT,228629325.0,4287558.893109
2026-04-08 01:00:00+00:00,BIOUSDT,BIO,USDT,228255259.0,4234135.05445
2026-04-08 02:00:00+00:00,BIOUSDT,BIO,USDT,228761651.0,4258034.40233991
2026-04-08 03:00:00+00:00,BIOUSDT,BIO,USDT,227763452.0,4250066.01432
2026-04-08 04:00:00+00:00,BIOUSDT,BIO,USDT,226934745.0,4257295.8162
2026-04-08 05:00:00+00:00,BIOUSDT,BIO,USDT,227555496.0,4279533.8132988
2026-04-08 06:00:00+00:00,BIOUSDT,BIO,USDT,228950000.0,4332452.903
2026-04-08 07:00:00+00:00,BIOUSDT,BIO,USDT,228247504.0,4302702.82780416
2026-04-08 08:00:00+00:00,BIOUSDT,BIO,USDT,224774348.0,4215296.74424408
2026-04-08 09:00:00+00:00,BIOUSDT,BIO,USDT,223736189.0,4171697.72298029
2026-04-08 10:00:00+00:00,BIOUSDT,BIO,USDT,223797835.0,4171591.6444
2026-04-08 11:00:00+00:00,BIOUSDT,BIO,USDT,222925334.0,4153839.08452888
2026-04-08 12:00:00+00:00,BIOUSDT,BIO,USDT,221984886.0,4137798.27504
2026-04-08 13:00:00+00:00,BIOUSDT,BIO,USDT,221328314.0,4116706.6404
2026-04-08 14:00:00+00:00,BIOUSDT,BIO,USDT,222541348.0,4143719.89976
2026-04-08 15:00:00+00:00,BIOUSDT,BIO,USDT,221731142.0,4058400.5248115
2026-04-08 16:00:00+00:00,BIOUSDT,BIO,USDT,222044738.0,4115572.57346144
2026-04-08 17:00:00+00:00,BIOUSDT,BIO,USDT,221242244.0,4115105.7384
2026-04-08 18:00:00+00:00,BIOUSDT,BIO,USDT,220981514.0,4098104.38694514
2026-04-08 19:00:00+00:00,BIOUSDT,BIO,USDT,220598042.0,4045768.09028
2026-04-08 20:00:00+00:00,BIOUSDT,BIO,USDT,221865777.0,4092032.48722821
2026-04-08 21:00:00+00:00,BIOUSDT,BIO,USDT,222446978.0,4098808.016628
2026-04-08 22:00:00+00:00,BIOUSDT,BIO,USDT,223011433.0,4114560.93885
2026-04-08 23:00:00+00:00,BIOUSDT,BIO,USDT,222613114.0,4067326.36166462
2026-04-09 00:00:00+00:00,BIOUSDT,BIO,USDT,222183260.0,4028182.5038
2026-04-09 01:00:00+00:00,BIOUSDT,BIO,USDT,222199351.0,4030696.22714
2026-04-09 02:00:00+00:00,BIOUSDT,BIO,USDT,222579353.0,4019257.82790692
2026-04-09 03:00:00+00:00,BIOUSDT,BIO,USDT,222261224.0,4055564.99253216
2026-04-09 04:00:00+00:00,BIOUSDT,BIO,USDT,221617616.0,4016783.83118144
2026-04-09 05:00:00+00:00,BIOUSDT,BIO,USDT,221466151.0,4007250.61476269
2026-04-09 06:00:00+00:00,BIOUSDT,BIO,USDT,220553250.0,4000835.955
2026-04-09 07:00:00+00:00,BIOUSDT,BIO,USDT,220922644.0,4037374.57445864
2026-04-09 08:00:00+00:00,BIOUSDT,BIO,USDT,221995394.0,4029216.4011
2026-04-09 09:00:00+00:00,BIOUSDT,BIO,USDT,224470777.0,4094232.49238373
2026-04-09 10:00:00+00:00,BIOUSDT,BIO,USDT,223730073.0,4081594.97646747
2026-04-09 11:00:00+00:00,BIOUSDT,BIO,USDT,221837225.0,4065708.430954
2026-04-09 12:00:00+00:00,BIOUSDT,BIO,USDT,221993095.0,4063825.57644855
2026-04-09 13:00:00+00:00,BIOUSDT,BIO,USDT,221577929.0,4058518.84185276
2026-04-09 14:00:00+00:00,BIOUSDT,BIO,USDT,220190709.0,4029489.9747
2026-04-09 15:00:00+00:00,BIOUSDT,BIO,USDT,220012077.0,4046558.92549788
2026-04-09 16:00:00+00:00,BIOUSDT,BIO,USDT,220920946.0,4072819.02891544
