timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5573381.0,788633.4115
2026-04-05 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5578891.0,789692.02105
2026-04-05 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5565287.0,787488.1105
2026-04-05 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5566117.0,792893.36665
2026-04-06 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5560378.0,796246.1296
2026-04-06 01:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5562683.0,804363.9618
2026-04-06 02:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5562204.0,803460.3678
2026-04-06 03:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5566963.0,810549.8128
2026-04-06 04:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5585568.0,807673.1328
2026-04-06 05:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5590490.0,805869.1335
2026-04-06 06:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5625114.0,810016.416
2026-04-06 07:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5630288.0,810761.472
2026-04-06 08:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5637291.0,813461.0913
2026-04-06 09:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5634572.0,818145.65800916
2026-04-06 10:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5623400.0,827483.31
2026-04-06 11:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5608087.0,821023.9368
2026-04-06 12:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5645205.0,823353.14925
2026-04-06 13:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5627493.0,824727.1071276
2026-04-06 14:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5620242.0,823646.4651
2026-04-06 15:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5633457.0,824456.43195
2026-04-06 16:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5634069.0,827081.3292
2026-04-06 17:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5566935.0,813579.715575
2026-04-06 18:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5605454.0,816389.531468
2026-04-06 19:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5609624.0,816480.7732
2026-04-06 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5603201.0,814985.58545
2026-04-06 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5605232.0,816402.0408
2026-04-06 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5607649.0,814791.3997
2026-04-06 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5595108.0,805695.552
2026-04-07 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5605723.0,806102.9674
2026-04-07 01:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5612943.0,804615.37905
2026-04-07 02:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5622192.0,802204.32084336
2026-04-07 03:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5607234.0,801834.462
2026-04-07 04:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5604426.0,804235.131
2026-04-07 05:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5606878.0,805988.7125
2026-04-07 06:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5607448.0,804108.0432
2026-04-07 07:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5617919.0,803643.31295
2026-04-07 08:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5625515.0,807823.954
2026-04-07 09:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5635680.0,808156.512
2026-04-07 10:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5623876.0,806463.8184
2026-04-07 11:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5618779.0,798428.4959
2026-04-07 12:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5616056.0,796918.3464
2026-04-07 13:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5642922.0,799884.1935
2026-04-07 14:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5651175.0,800771.4975
2026-04-07 15:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5663533.0,801389.9195
2026-04-07 16:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5686340.0,804048.476
2026-04-07 17:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5691349.0,803618.4788
2026-04-07 18:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5696111.0,807347.80509037
2026-04-07 19:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5704492.0,807756.0672
2026-04-07 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5727207.0,817558.79925
2026-04-07 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5709695.0,815344.446
2026-04-07 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5786473.0,837472.24462363
2026-04-07 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5785798.0,850546.09506032
2026-04-08 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5801942.0,863723.501656
2026-04-08 01:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5776238.0,858060.1549
2026-04-08 02:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5819332.0,869990.134
2026-04-08 03:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5815247.0,865017.99125
2026-04-08 04:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5815339.0,866194.74405
2026-04-08 05:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5825899.0,867743.53682814
2026-04-08 06:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5836699.0,867786.3992424
2026-04-08 07:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5847639.0,865742.95395
2026-04-08 08:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5848847.0,867150.05622
2026-04-08 09:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5841627.0,867773.69085
2026-04-08 10:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5865572.0,869277.7704
2026-04-08 11:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5869713.0,868424.03835
2026-04-08 12:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5828635.0,860015.09425
2026-04-08 13:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5813801.0,858698.4077
2026-04-08 14:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5832444.0,862035.2232
2026-04-08 15:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5830658.0,853025.2654
2026-04-08 16:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5861028.0,861896.22722316
2026-04-08 17:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5858074.0,864671.22978642
2026-04-08 18:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5857882.0,866087.8537
2026-04-08 19:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5855119.0,858067.68945
2026-04-08 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5850850.0,858495.2205
2026-04-08 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5842461.0,854167.7982
2026-04-08 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5863975.0,861711.12625
2026-04-08 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5840610.0,854481.243
2026-04-09 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5789624.0,841811.3296
2026-04-09 01:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5787704.0,837191.3836
2026-04-09 02:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5811146.0,840291.7116
2026-04-09 03:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5812110.0,849730.482
2026-04-09 04:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5826529.0,847759.9695
2026-04-09 05:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5830240.0,843344.216
2026-04-09 06:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5848219.0,847114.52215
2026-04-09 07:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5852562.0,849206.7462
2026-04-09 08:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5865174.0,854233.44318522
2026-04-09 09:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5849144.0,853682.5668
2026-04-09 10:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5877725.0,857265.42714575
2026-04-09 11:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5848476.0,849783.5628
2026-04-09 12:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5857833.0,852314.7015
2026-04-09 13:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5855226.0,849886.0539
2026-04-09 14:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5806277.0,839587.6542
2026-04-09 15:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5786317.0,844743.43515611
2026-04-09 16:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5772074.0,844165.8225
2026-04-09 17:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5746704.0,840478.61921712
2026-04-09 18:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5763989.0,845862.21555605
2026-04-09 19:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5716848.0,839461.96032
2026-04-09 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5716860.0,838377.519
2026-04-09 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5717331.0,837874.85805
2026-04-09 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5703778.0,836185.09124266
2026-04-09 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5704976.0,836919.9792
2026-04-10 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5707068.0,833802.6348
2026-04-10 01:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5710646.0,836609.639
2026-04-10 02:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5700717.0,835155.0405
2026-04-10 03:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5702551.0,837704.7419
2026-04-10 04:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5691965.0,833588.27425
2026-04-10 05:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5704523.0,837423.9764
2026-04-10 06:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5703483.0,839552.6976
2026-04-10 07:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5695624.0,836963.91597016
2026-04-10 08:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5683380.0,830910.156
2026-04-10 09:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5670569.0,827052.48865
2026-04-10 10:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5690027.0,833873.45685
2026-04-10 11:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5683208.0,830316.6888
2026-04-10 12:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5717903.0,833670.2574
2026-04-10 13:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5740269.0,842671.4892
2026-04-10 14:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5732688.0,845858.1144
2026-04-10 15:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5743675.0,854077.40777975
2026-04-10 16:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5714020.0,850817.578
2026-04-10 17:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5691742.0,846646.6225
2026-04-10 18:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5682044.0,839806.1032
2026-04-10 19:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5695676.0,846092.6698
2026-04-10 20:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5676409.0,846068.76145
2026-04-10 21:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5689688.0,845620.37722104
2026-04-10 22:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5683390.0,846256.771
2026-04-10 23:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5697156.0,848021.6706
2026-04-11 00:00:00+00:00,PUNDIXUSDT,PUNDIX,USDT,5727890.0,852882.821
