timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,TREEUSDT,TREE,USDT,21006175.0,1178701.64252625
2026-04-05 21:00:00+00:00,TREEUSDT,TREE,USDT,21245462.0,1190808.1451
2026-04-05 22:00:00+00:00,TREEUSDT,TREE,USDT,21052736.0,1180005.8528
2026-04-05 23:00:00+00:00,TREEUSDT,TREE,USDT,20998787.0,1185801.50189
2026-04-06 00:00:00+00:00,TREEUSDT,TREE,USDT,20985575.0,1190931.38125
2026-04-06 01:00:00+00:00,TREEUSDT,TREE,USDT,21080134.0,1198424.80082194
2026-04-06 02:00:00+00:00,TREEUSDT,TREE,USDT,20874907.0,1202394.6432
2026-04-06 03:00:00+00:00,TREEUSDT,TREE,USDT,21022681.0,1215632.11406199
2026-04-06 04:00:00+00:00,TREEUSDT,TREE,USDT,20989497.0,1209834.60708
2026-04-06 05:00:00+00:00,TREEUSDT,TREE,USDT,20850930.0,1199762.5122
2026-04-06 06:00:00+00:00,TREEUSDT,TREE,USDT,20762495.0,1207534.45932795
2026-04-06 07:00:00+00:00,TREEUSDT,TREE,USDT,20941497.0,1242888.94594341
2026-04-06 08:00:00+00:00,TREEUSDT,TREE,USDT,28594247.0,1777418.39352
2026-04-06 09:00:00+00:00,TREEUSDT,TREE,USDT,28393043.0,1710396.91032
2026-04-06 10:00:00+00:00,TREEUSDT,TREE,USDT,29725086.0,1803123.71676
2026-04-06 11:00:00+00:00,TREEUSDT,TREE,USDT,30011018.0,1842359.28873974
2026-04-06 12:00:00+00:00,TREEUSDT,TREE,USDT,28625345.0,1702964.7120675
2026-04-06 13:00:00+00:00,TREEUSDT,TREE,USDT,27657733.0,1710077.63139
2026-04-06 14:00:00+00:00,TREEUSDT,TREE,USDT,27574914.0,1706611.42746
2026-04-06 15:00:00+00:00,TREEUSDT,TREE,USDT,34049805.0,2281861.9829931
2026-04-06 16:00:00+00:00,TREEUSDT,TREE,USDT,55016929.0,4288243.91533032
2026-04-06 17:00:00+00:00,TREEUSDT,TREE,USDT,49896515.0,3427391.61535
2026-04-06 18:00:00+00:00,TREEUSDT,TREE,USDT,48452731.0,3256992.57782
2026-04-06 19:00:00+00:00,TREEUSDT,TREE,USDT,48122145.0,3216660.2988507
2026-04-06 20:00:00+00:00,TREEUSDT,TREE,USDT,45474616.0,3019964.24635224
2026-04-06 21:00:00+00:00,TREEUSDT,TREE,USDT,44152514.0,2875713.28423904
2026-04-06 22:00:00+00:00,TREEUSDT,TREE,USDT,43938812.0,2883840.00248908
2026-04-06 23:00:00+00:00,TREEUSDT,TREE,USDT,43105837.0,2705753.38849
2026-04-07 00:00:00+00:00,TREEUSDT,TREE,USDT,41708307.0,2607920.3367732
2026-04-07 01:00:00+00:00,TREEUSDT,TREE,USDT,42415177.0,2604087.00249509
2026-04-07 02:00:00+00:00,TREEUSDT,TREE,USDT,40984534.0,2461688.9024959
2026-04-07 03:00:00+00:00,TREEUSDT,TREE,USDT,40305080.0,2428784.1208
2026-04-07 04:00:00+00:00,TREEUSDT,TREE,USDT,40171084.0,2439457.3667428
2026-04-07 05:00:00+00:00,TREEUSDT,TREE,USDT,39737003.0,2394771.94377662
2026-04-07 06:00:00+00:00,TREEUSDT,TREE,USDT,37509535.0,2260699.67445
2026-04-07 07:00:00+00:00,TREEUSDT,TREE,USDT,37363472.0,2245293.95830288
2026-04-07 08:00:00+00:00,TREEUSDT,TREE,USDT,38282552.0,2352154.26303088
2026-04-07 09:00:00+00:00,TREEUSDT,TREE,USDT,37746539.0,2314617.77148
2026-04-07 10:00:00+00:00,TREEUSDT,TREE,USDT,37760618.0,2299534.7867786
