timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,ARBUSDT,ARB,USDT,226688058.9,20696619.77757
2026-04-05 21:00:00+00:00,ARBUSDT,ARB,USDT,226237085.4,20678069.60556
2026-04-05 22:00:00+00:00,ARBUSDT,ARB,USDT,226465940.2,20640114.84846561
2026-04-05 23:00:00+00:00,ARBUSDT,ARB,USDT,225988874.9,20921179.98107364
2026-04-06 00:00:00+00:00,ARBUSDT,ARB,USDT,224627273.1,21149628.15218479
2026-04-06 01:00:00+00:00,ARBUSDT,ARB,USDT,222161697.9,21194225.97966
2026-04-06 02:00:00+00:00,ARBUSDT,ARB,USDT,222896148.3,21176090.31297621
2026-04-06 03:00:00+00:00,ARBUSDT,ARB,USDT,222306888.1,21299389.67902708
2026-04-06 04:00:00+00:00,ARBUSDT,ARB,USDT,222038613.4,21202880.18538692
2026-04-06 05:00:00+00:00,ARBUSDT,ARB,USDT,222186826.1,21241060.57516
2026-04-06 06:00:00+00:00,ARBUSDT,ARB,USDT,221688308.7,21166684.43675548
2026-04-06 07:00:00+00:00,ARBUSDT,ARB,USDT,222647223.3,21254652.03088829
2026-04-06 08:00:00+00:00,ARBUSDT,ARB,USDT,223697190.9,21377306.63531933
2026-04-06 09:00:00+00:00,ARBUSDT,ARB,USDT,225846149.5,21794153.42675
2026-04-06 10:00:00+00:00,ARBUSDT,ARB,USDT,226423373.0,22088061.93983092
2026-04-06 11:00:00+00:00,ARBUSDT,ARB,USDT,231314105.4,22761307.97136
2026-04-06 12:00:00+00:00,ARBUSDT,ARB,USDT,232885024.3,22939174.89355
2026-04-06 13:00:00+00:00,ARBUSDT,ARB,USDT,233545772.9,22858808.65874561
2026-04-06 14:00:00+00:00,ARBUSDT,ARB,USDT,234339503.3,22797451.43150674
2026-04-06 15:00:00+00:00,ARBUSDT,ARB,USDT,233453250.6,22621619.98314
2026-04-06 16:00:00+00:00,ARBUSDT,ARB,USDT,234070187.9,22751622.26388
2026-04-06 17:00:00+00:00,ARBUSDT,ARB,USDT,234904503.2,22697610.03697949
2026-04-06 18:00:00+00:00,ARBUSDT,ARB,USDT,234047314.1,22509601.07391257
2026-04-06 19:00:00+00:00,ARBUSDT,ARB,USDT,234124278.8,22522755.62056
2026-04-06 20:00:00+00:00,ARBUSDT,ARB,USDT,233948002.6,22440203.50915101
2026-04-06 21:00:00+00:00,ARBUSDT,ARB,USDT,233608386.9,22403044.30371
2026-04-06 22:00:00+00:00,ARBUSDT,ARB,USDT,233375275.1,22217326.18952
2026-04-06 23:00:00+00:00,ARBUSDT,ARB,USDT,232985292.7,21877318.98453
2026-04-07 00:00:00+00:00,ARBUSDT,ARB,USDT,232858180.8,21805079.89403822
2026-04-07 01:00:00+00:00,ARBUSDT,ARB,USDT,233253412.0,21809194.022
2026-04-07 02:00:00+00:00,ARBUSDT,ARB,USDT,231161918.7,21501449.58444733
2026-04-07 03:00:00+00:00,ARBUSDT,ARB,USDT,231844723.4,21631112.69322
2026-04-07 04:00:00+00:00,ARBUSDT,ARB,USDT,233009048.0,21798217.7989956
2026-04-07 05:00:00+00:00,ARBUSDT,ARB,USDT,232804042.2,21895280.69796097
2026-04-07 06:00:00+00:00,ARBUSDT,ARB,USDT,233163491.8,21942228.12069572
2026-04-07 07:00:00+00:00,ARBUSDT,ARB,USDT,233610178.6,22058620.08938893
2026-04-07 08:00:00+00:00,ARBUSDT,ARB,USDT,233718940.1,22156555.52148
2026-04-07 09:00:00+00:00,ARBUSDT,ARB,USDT,234422962.9,22293623.77179
2026-04-07 10:00:00+00:00,ARBUSDT,ARB,USDT,234659469.0,22393553.12667
2026-04-07 11:00:00+00:00,ARBUSDT,ARB,USDT,235201355.6,22120553.42940731
2026-04-07 12:00:00+00:00,ARBUSDT,ARB,USDT,235746754.9,22136620.28511
2026-04-07 13:00:00+00:00,ARBUSDT,ARB,USDT,236340775.7,22063524.57664855
2026-04-07 14:00:00+00:00,ARBUSDT,ARB,USDT,237318699.7,22144559.10068256
2026-04-07 15:00:00+00:00,ARBUSDT,ARB,USDT,237524307.8,22113513.05618
2026-04-07 16:00:00+00:00,ARBUSDT,ARB,USDT,238124508.8,22261279.25473575
2026-04-07 17:00:00+00:00,ARBUSDT,ARB,USDT,239454371.6,22436874.61892
2026-04-07 18:00:00+00:00,ARBUSDT,ARB,USDT,239127438.3,22657695.42645437
2026-04-07 19:00:00+00:00,ARBUSDT,ARB,USDT,239581516.8,22737879.16140672
2026-04-07 20:00:00+00:00,ARBUSDT,ARB,USDT,240979980.7,23349957.65311029
2026-04-07 21:00:00+00:00,ARBUSDT,ARB,USDT,239624343.2,23232339.68240795
2026-04-07 22:00:00+00:00,ARBUSDT,ARB,USDT,241324439.6,24011781.7402
2026-04-07 23:00:00+00:00,ARBUSDT,ARB,USDT,243375520.0,24839402.0572608
2026-04-08 00:00:00+00:00,ARBUSDT,ARB,USDT,245024822.9,24982265.39572049
2026-04-08 01:00:00+00:00,ARBUSDT,ARB,USDT,245066921.4,24775782.97170484
2026-04-08 02:00:00+00:00,ARBUSDT,ARB,USDT,246302501.4,25090828.42854296
2026-04-08 03:00:00+00:00,ARBUSDT,ARB,USDT,248668028.2,25364138.8764
2026-04-08 04:00:00+00:00,ARBUSDT,ARB,USDT,249382146.0,25561669.965
2026-04-08 05:00:00+00:00,ARBUSDT,ARB,USDT,252028580.4,26026452.15674594
2026-04-08 06:00:00+00:00,ARBUSDT,ARB,USDT,251126844.8,25891177.69888
2026-04-08 07:00:00+00:00,ARBUSDT,ARB,USDT,251026124.0,25832473.36579124
2026-04-08 08:00:00+00:00,ARBUSDT,ARB,USDT,251899940.0,26037546.6141216
2026-04-08 09:00:00+00:00,ARBUSDT,ARB,USDT,252869835.6,26197314.96816
2026-04-08 10:00:00+00:00,ARBUSDT,ARB,USDT,253113825.8,26016079.31354804
2026-04-08 11:00:00+00:00,ARBUSDT,ARB,USDT,252550548.4,25840514.9957954
2026-04-08 12:00:00+00:00,ARBUSDT,ARB,USDT,253073617.0,25813508.934
2026-04-08 13:00:00+00:00,ARBUSDT,ARB,USDT,251413431.1,25493321.91354
2026-04-08 14:00:00+00:00,ARBUSDT,ARB,USDT,251651764.0,25592984.3988
2026-04-08 15:00:00+00:00,ARBUSDT,ARB,USDT,256121199.8,25581341.89542003
2026-04-08 16:00:00+00:00,ARBUSDT,ARB,USDT,255605721.2,25713935.55272
2026-04-08 17:00:00+00:00,ARBUSDT,ARB,USDT,255312034.8,25760984.31132
2026-04-08 18:00:00+00:00,ARBUSDT,ARB,USDT,255627640.7,25895080.00291
2026-04-08 19:00:00+00:00,ARBUSDT,ARB,USDT,255471899.2,25572737.10992
2026-04-08 20:00:00+00:00,ARBUSDT,ARB,USDT,257606218.1,26111187.80796357
2026-04-08 21:00:00+00:00,ARBUSDT,ARB,USDT,262308579.8,26761723.32997084
2026-04-08 22:00:00+00:00,ARBUSDT,ARB,USDT,263598344.7,27739539.83796116
2026-04-08 23:00:00+00:00,ARBUSDT,ARB,USDT,267824622.9,28130276.3135131
2026-04-09 00:00:00+00:00,ARBUSDT,ARB,USDT,273112578.7,28813180.41179334
2026-04-09 01:00:00+00:00,ARBUSDT,ARB,USDT,265015516.2,27041841.4030321
2026-04-09 02:00:00+00:00,ARBUSDT,ARB,USDT,263346705.0,26624351.8755
2026-04-09 03:00:00+00:00,ARBUSDT,ARB,USDT,263922297.9,26726078.3007286
2026-04-09 04:00:00+00:00,ARBUSDT,ARB,USDT,263831005.3,26787162.99123706
2026-04-09 05:00:00+00:00,ARBUSDT,ARB,USDT,262766739.7,26802207.4494
2026-04-09 06:00:00+00:00,ARBUSDT,ARB,USDT,262298874.0,26637077.54900886
2026-04-09 07:00:00+00:00,ARBUSDT,ARB,USDT,262686120.0,26815989.4562724
2026-04-09 08:00:00+00:00,ARBUSDT,ARB,USDT,263096444.1,26822643.01152838
2026-04-09 09:00:00+00:00,ARBUSDT,ARB,USDT,262415940.6,26727551.64375952
2026-04-09 10:00:00+00:00,ARBUSDT,ARB,USDT,262993776.5,26726931.89233158
2026-04-09 11:00:00+00:00,ARBUSDT,ARB,USDT,262949981.8,26761623.95870264
2026-04-09 12:00:00+00:00,ARBUSDT,ARB,USDT,262652663.2,26641332.40316976
2026-04-09 13:00:00+00:00,ARBUSDT,ARB,USDT,263288363.7,26789972.77460237
2026-04-09 14:00:00+00:00,ARBUSDT,ARB,USDT,264157539.3,26885196.21781621
2026-04-09 15:00:00+00:00,ARBUSDT,ARB,USDT,264011244.8,27094816.66582445
2026-04-09 16:00:00+00:00,ARBUSDT,ARB,USDT,265232454.6,27504605.54202
2026-04-09 17:00:00+00:00,ARBUSDT,ARB,USDT,266015101.7,27405769.58787571
2026-04-09 18:00:00+00:00,ARBUSDT,ARB,USDT,266227360.7,27474663.62424
2026-04-09 19:00:00+00:00,ARBUSDT,ARB,USDT,265558664.4,27338438.61253372
2026-04-09 20:00:00+00:00,ARBUSDT,ARB,USDT,265304885.6,27299872.72824
2026-04-09 21:00:00+00:00,ARBUSDT,ARB,USDT,266040201.0,27626867.52118671
2026-04-09 22:00:00+00:00,ARBUSDT,ARB,USDT,273111290.2,29238385.26821563
2026-04-09 23:00:00+00:00,ARBUSDT,ARB,USDT,271651300.0,29311175.27
2026-04-10 00:00:00+00:00,ARBUSDT,ARB,USDT,270796884.4,29191904.13832
2026-04-10 01:00:00+00:00,ARBUSDT,ARB,USDT,273616828.6,30007978.96247805
2026-04-10 02:00:00+00:00,ARBUSDT,ARB,USDT,272634695.4,29894367.08714046
2026-04-10 03:00:00+00:00,ARBUSDT,ARB,USDT,271750889.8,29729547.34412
2026-04-10 04:00:00+00:00,ARBUSDT,ARB,USDT,272994639.4,29797471.35841937
2026-04-10 05:00:00+00:00,ARBUSDT,ARB,USDT,274530055.0,30740626.44714975
2026-04-10 06:00:00+00:00,ARBUSDT,ARB,USDT,274967816.6,30737321.37348166
2026-04-10 07:00:00+00:00,ARBUSDT,ARB,USDT,274325201.8,29945862.98962344
2026-04-10 08:00:00+00:00,ARBUSDT,ARB,USDT,273678581.4,29996694.17435258
2026-04-10 09:00:00+00:00,ARBUSDT,ARB,USDT,274159522.9,29910803.94839
2026-04-10 10:00:00+00:00,ARBUSDT,ARB,USDT,274055640.9,30255742.75536
2026-04-10 11:00:00+00:00,ARBUSDT,ARB,USDT,275052058.1,29980674.3329
2026-04-10 12:00:00+00:00,ARBUSDT,ARB,USDT,273838304.3,29797044.17855896
2026-04-10 13:00:00+00:00,ARBUSDT,ARB,USDT,271958228.9,29670642.77299
2026-04-10 14:00:00+00:00,ARBUSDT,ARB,USDT,272101617.2,29858668.25304854
2026-04-10 15:00:00+00:00,ARBUSDT,ARB,USDT,271859792.5,29931763.15425
2026-04-10 16:00:00+00:00,ARBUSDT,ARB,USDT,269715512.9,29579899.88922255
2026-04-10 17:00:00+00:00,ARBUSDT,ARB,USDT,270681990.8,29860042.90813019
2026-04-10 18:00:00+00:00,ARBUSDT,ARB,USDT,270862294.0,29860774.80511372
2026-04-10 19:00:00+00:00,ARBUSDT,ARB,USDT,273922252.0,30323193.2964
2026-04-10 20:00:00+00:00,ARBUSDT,ARB,USDT,275334136.1,30775872.29707484
2026-04-10 21:00:00+00:00,ARBUSDT,ARB,USDT,276639560.1,31024116.93082064
2026-04-10 22:00:00+00:00,ARBUSDT,ARB,USDT,279707539.9,31615922.22950459
2026-04-10 23:00:00+00:00,ARBUSDT,ARB,USDT,278910249.9,32158351.81347
2026-04-11 00:00:00+00:00,ARBUSDT,ARB,USDT,279636874.3,32562038.98735794
2026-04-11 01:00:00+00:00,ARBUSDT,ARB,USDT,280747665.5,32045616.61120552
2026-04-11 02:00:00+00:00,ARBUSDT,ARB,USDT,280414118.4,32331747.85152
2026-04-11 03:00:00+00:00,ARBUSDT,ARB,USDT,283029595.0,33639038.15726085
2026-04-11 04:00:00+00:00,ARBUSDT,ARB,USDT,285756673.5,34440091.53650334
2026-04-11 05:00:00+00:00,ARBUSDT,ARB,USDT,284510040.9,33134406.38116676
2026-04-11 06:00:00+00:00,ARBUSDT,ARB,USDT,282607495.4,32612904.96916
2026-04-11 07:00:00+00:00,ARBUSDT,ARB,USDT,283901310.9,32591870.49132
2026-04-11 08:00:00+00:00,ARBUSDT,ARB,USDT,284953286.2,32744047.65649783
2026-04-11 09:00:00+00:00,ARBUSDT,ARB,USDT,284238041.5,32602103.36005
2026-04-11 10:00:00+00:00,ARBUSDT,ARB,USDT,284159975.4,32547177.77755979
