timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,ARBUSDC,ARB,USDC,15416311.4,1406621.86793582
2026-04-05 21:00:00+00:00,ARBUSDC,ARB,USDC,15446231.0,1409470.74122234
2026-04-05 22:00:00+00:00,ARBUSDC,ARB,USDC,15486601.9,1409280.7729
2026-04-05 23:00:00+00:00,ARBUSDC,ARB,USDC,15554921.0,1439606.69415632
2026-04-06 00:00:00+00:00,ARBUSDC,ARB,USDC,15281421.9,1439279.95758041
2026-04-06 01:00:00+00:00,ARBUSDC,ARB,USDC,15614237.5,1486982.71657638
2026-04-06 02:00:00+00:00,ARBUSDC,ARB,USDC,15593578.8,1479830.62812
2026-04-06 03:00:00+00:00,ARBUSDC,ARB,USDC,15825343.5,1514485.37295
2026-04-06 04:00:00+00:00,ARBUSDC,ARB,USDC,15869783.8,1513175.63304242
2026-04-06 05:00:00+00:00,ARBUSDC,ARB,USDC,15866863.0,1514464.14767112
2026-04-06 06:00:00+00:00,ARBUSDC,ARB,USDC,15782134.6,1504998.24373445
2026-04-06 07:00:00+00:00,ARBUSDC,ARB,USDC,15898697.6,1516735.75104
2026-04-06 08:00:00+00:00,ARBUSDC,ARB,USDC,15925042.2,1520841.5301
2026-04-06 09:00:00+00:00,ARBUSDC,ARB,USDC,16251230.6,1566618.62984
2026-04-06 10:00:00+00:00,ARBUSDC,ARB,USDC,16219315.8,1580373.96247777
2026-04-06 11:00:00+00:00,ARBUSDC,ARB,USDC,16489464.1,1620683.63342724
2026-04-06 12:00:00+00:00,ARBUSDC,ARB,USDC,16369505.3,1611289.52979667
2026-04-06 13:00:00+00:00,ARBUSDC,ARB,USDC,16658449.0,1629196.3122
2026-04-06 14:00:00+00:00,ARBUSDC,ARB,USDC,16597231.5,1613250.9018
2026-04-06 15:00:00+00:00,ARBUSDC,ARB,USDC,16532163.1,1601966.60439
2026-04-06 16:00:00+00:00,ARBUSDC,ARB,USDC,16589166.0,1610808.0186
2026-04-06 17:00:00+00:00,ARBUSDC,ARB,USDC,16630260.0,1605530.202102
2026-04-06 18:00:00+00:00,ARBUSDC,ARB,USDC,16661677.2,1601187.17892
2026-04-06 19:00:00+00:00,ARBUSDC,ARB,USDC,16700207.8,1605958.44887504
2026-04-06 20:00:00+00:00,ARBUSDC,ARB,USDC,16698704.5,1600570.49235091
2026-04-06 21:00:00+00:00,ARBUSDC,ARB,USDC,16650546.0,1595436.00308664
2026-04-06 22:00:00+00:00,ARBUSDC,ARB,USDC,16765818.6,1595337.38559538
2026-04-06 23:00:00+00:00,ARBUSDC,ARB,USDC,16477096.9,1545551.68922
2026-04-07 00:00:00+00:00,ARBUSDC,ARB,USDC,16477211.4,1541473.44453898
2026-04-07 01:00:00+00:00,ARBUSDC,ARB,USDC,16368885.5,1530632.87617614
2026-04-07 02:00:00+00:00,ARBUSDC,ARB,USDC,16516220.0,1535939.2570382
2026-04-07 03:00:00+00:00,ARBUSDC,ARB,USDC,16554626.6,1543244.64039791
2026-04-07 04:00:00+00:00,ARBUSDC,ARB,USDC,16396516.0,1533074.246
2026-04-07 05:00:00+00:00,ARBUSDC,ARB,USDC,16054703.6,1509922.557542
2026-04-07 06:00:00+00:00,ARBUSDC,ARB,USDC,16042049.4,1509556.84854
2026-04-07 07:00:00+00:00,ARBUSDC,ARB,USDC,16144891.1,1523489.07711049
2026-04-07 08:00:00+00:00,ARBUSDC,ARB,USDC,16185065.6,1533546.13329526
2026-04-07 09:00:00+00:00,ARBUSDC,ARB,USDC,16295231.3,1548046.9735
2026-04-07 10:00:00+00:00,ARBUSDC,ARB,USDC,16649366.1,1588349.52594
2026-04-07 11:00:00+00:00,ARBUSDC,ARB,USDC,16817212.7,1580817.9938
2026-04-07 12:00:00+00:00,ARBUSDC,ARB,USDC,16880895.6,1582363.83562138
2026-04-07 13:00:00+00:00,ARBUSDC,ARB,USDC,17124763.6,1598644.80264572
2026-04-07 14:00:00+00:00,ARBUSDC,ARB,USDC,17072217.8,1592837.92074
2026-04-07 15:00:00+00:00,ARBUSDC,ARB,USDC,17019843.6,1583279.12041493
2026-04-07 16:00:00+00:00,ARBUSDC,ARB,USDC,16978663.1,1585807.13354
2026-04-07 17:00:00+00:00,ARBUSDC,ARB,USDC,16899623.0,1581020.40129657
2026-04-07 18:00:00+00:00,ARBUSDC,ARB,USDC,16733844.2,1584695.04574
2026-04-07 19:00:00+00:00,ARBUSDC,ARB,USDC,16769668.8,1590577.09269336
2026-04-07 20:00:00+00:00,ARBUSDC,ARB,USDC,16596034.6,1607020.91589405
2026-04-07 21:00:00+00:00,ARBUSDC,ARB,USDC,16327003.8,1582911.50845198
2026-04-07 22:00:00+00:00,ARBUSDC,ARB,USDC,16721688.4,1662135.82696
2026-04-07 23:00:00+00:00,ARBUSDC,ARB,USDC,17093058.0,1743491.916
2026-04-08 00:00:00+00:00,ARBUSDC,ARB,USDC,17255446.6,1758330.00854
2026-04-08 01:00:00+00:00,ARBUSDC,ARB,USDC,17134878.9,1729689.60339511
2026-04-08 02:00:00+00:00,ARBUSDC,ARB,USDC,16444329.2,1674032.71256
2026-04-08 03:00:00+00:00,ARBUSDC,ARB,USDC,16345581.7,1665614.77523
2026-04-08 04:00:00+00:00,ARBUSDC,ARB,USDC,16302074.0,1669332.3776
2026-04-08 05:00:00+00:00,ARBUSDC,ARB,USDC,16529767.6,1705872.01632
2026-04-08 06:00:00+00:00,ARBUSDC,ARB,USDC,16528725.6,1702458.7368
2026-04-08 07:00:00+00:00,ARBUSDC,ARB,USDC,16533828.1,1700761.48645024
2026-04-08 08:00:00+00:00,ARBUSDC,ARB,USDC,16452895.1,1699686.40083752
2026-04-08 09:00:00+00:00,ARBUSDC,ARB,USDC,16266239.2,1684015.76644458
2026-04-08 10:00:00+00:00,ARBUSDC,ARB,USDC,16261185.7,1670023.77139
2026-04-08 11:00:00+00:00,ARBUSDC,ARB,USDC,16752376.5,1712706.35032743
2026-04-08 12:00:00+00:00,ARBUSDC,ARB,USDC,16665380.3,1698202.25257
2026-04-08 13:00:00+00:00,ARBUSDC,ARB,USDC,16933675.8,1717074.72612
2026-04-08 14:00:00+00:00,ARBUSDC,ARB,USDC,16795731.6,1705792.13681418
2026-04-08 15:00:00+00:00,ARBUSDC,ARB,USDC,16659117.9,1662711.57345141
2026-04-08 16:00:00+00:00,ARBUSDC,ARB,USDC,16583416.5,1668291.6999
2026-04-08 17:00:00+00:00,ARBUSDC,ARB,USDC,16459005.6,1660713.66504
2026-04-08 18:00:00+00:00,ARBUSDC,ARB,USDC,16392238.3,1660467.51514727
2026-04-08 19:00:00+00:00,ARBUSDC,ARB,USDC,16198047.4,1621424.54474
2026-04-08 20:00:00+00:00,ARBUSDC,ARB,USDC,16339615.0,1656815.7195005
2026-04-08 21:00:00+00:00,ARBUSDC,ARB,USDC,16329217.9,1664313.40507532
2026-04-08 22:00:00+00:00,ARBUSDC,ARB,USDC,16652537.6,1751427.64462323
2026-04-08 23:00:00+00:00,ARBUSDC,ARB,USDC,16907805.8,1773675.49396401
2026-04-09 00:00:00+00:00,ARBUSDC,ARB,USDC,17041940.9,1796525.11034388
2026-04-09 01:00:00+00:00,ARBUSDC,ARB,USDC,16915911.4,1727114.55394
2026-04-09 02:00:00+00:00,ARBUSDC,ARB,USDC,16610428.1,1679314.28091
2026-04-09 03:00:00+00:00,ARBUSDC,ARB,USDC,16473444.3,1667112.56316
2026-04-09 04:00:00+00:00,ARBUSDC,ARB,USDC,16287861.4,1653946.32526181
2026-04-09 05:00:00+00:00,ARBUSDC,ARB,USDC,16309210.8,1663539.5016
2026-04-09 06:00:00+00:00,ARBUSDC,ARB,USDC,16260019.5,1650391.97925
2026-04-09 07:00:00+00:00,ARBUSDC,ARB,USDC,16271992.3,1660321.03304657
2026-04-09 08:00:00+00:00,ARBUSDC,ARB,USDC,16256626.7,1656550.26073
2026-04-09 09:00:00+00:00,ARBUSDC,ARB,USDC,16425833.4,1671284.85573316
2026-04-09 10:00:00+00:00,ARBUSDC,ARB,USDC,16502965.1,1676701.25416
2026-04-09 11:00:00+00:00,ARBUSDC,ARB,USDC,16566284.1,1685404.54247022
2026-04-09 12:00:00+00:00,ARBUSDC,ARB,USDC,16564671.3,1680046.93959555
