timestamp,symbol,base_asset,quote_asset,sum_open_interest,sum_open_interest_value
2026-04-05 20:00:00+00:00,OPNUSDT,OPN,USDT,37943658.0,7406602.0416
2026-04-05 21:00:00+00:00,OPNUSDT,OPN,USDT,37815032.0,7338625.2353732
2026-04-05 22:00:00+00:00,OPNUSDT,OPN,USDT,36287835.0,6647931.372
2026-04-05 23:00:00+00:00,OPNUSDT,OPN,USDT,36434474.0,6809603.1906
2026-04-06 00:00:00+00:00,OPNUSDT,OPN,USDT,36311030.0,6773923.9542737
2026-04-06 01:00:00+00:00,OPNUSDT,OPN,USDT,36405109.0,6790484.07118822
2026-04-06 02:00:00+00:00,OPNUSDT,OPN,USDT,36512940.0,6732986.136
2026-04-06 03:00:00+00:00,OPNUSDT,OPN,USDT,36545900.0,6830659.680088
2026-04-06 04:00:00+00:00,OPNUSDT,OPN,USDT,36589089.0,6765663.93230037
2026-04-06 05:00:00+00:00,OPNUSDT,OPN,USDT,36660795.0,6877565.142
2026-04-06 06:00:00+00:00,OPNUSDT,OPN,USDT,36593382.0,6866973.54753312
2026-04-06 07:00:00+00:00,OPNUSDT,OPN,USDT,36622987.0,6899770.7508
2026-04-06 08:00:00+00:00,OPNUSDT,OPN,USDT,36700769.0,6882963.87939013
2026-04-06 09:00:00+00:00,OPNUSDT,OPN,USDT,36837050.0,6943783.925
2026-04-06 10:00:00+00:00,OPNUSDT,OPN,USDT,36755140.0,6961423.516
2026-04-06 11:00:00+00:00,OPNUSDT,OPN,USDT,36619361.0,6956837.07708422
2026-04-06 12:00:00+00:00,OPNUSDT,OPN,USDT,36573226.0,6879009.43594942
2026-04-06 13:00:00+00:00,OPNUSDT,OPN,USDT,36614138.0,6857843.42533796
2026-04-06 14:00:00+00:00,OPNUSDT,OPN,USDT,36617708.0,6837436.39982088
2026-04-06 15:00:00+00:00,OPNUSDT,OPN,USDT,36531407.0,6769269.7171
2026-04-06 16:00:00+00:00,OPNUSDT,OPN,USDT,36585339.0,6793842.94014489
2026-04-06 17:00:00+00:00,OPNUSDT,OPN,USDT,36597171.0,6739322.56124283
