fold_id,seed,feature_name,group,regime_family,gain,split
0,42,loc_dist_ema20_atr_ts_top20,location,,0.112643,1.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,0.0845944,1.0
0,42,loc_dist_ema20_atr_ts_top30,location,,0.00330322,1.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,27.84692,2.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,28.58118,2.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,0.169945,1.0
0,42,loc_dist_ema20_atr_ts_top60,location,,0.35658,1.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,0.175812,1.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,0.0148169,1.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,1.71957,1.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,2.02685,1.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,0.0601771,1.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.2465367,3.0
1,42,loc_dist_ema20_atr_ts_top20,location,,0.670684,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.0433074,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,21.7871,1.0
1,42,reg_atr_change_rate_ts_top50,regime,volatility,1.84599,1.0
1,42,loc_dist_ema20_atr_ts_top60,location,,0.0175873,1.0
1,42,loc_dist_ema20_atr_ts_bot70,location,,0.0192328,1.0
1,42,reg_atr_change_rate_ts_bot80,regime,volatility,3.12137,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.3616258,2.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,44.36706,90.0
2,42,loc_dist_ema20_atr_ts_top20,location,,11.887186,27.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,27.65821,89.0
2,42,loc_dist_ema20_atr_ts_top30,location,,3.9357882,41.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.4000543,5.0
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.260086,3.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,98.154076,95.0
2,42,loc_dist_ema20_atr_ts_top40,location,,4.1626606,23.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,11.235125,6.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.0742861,2.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,37.202568,76.0
2,42,loc_dist_ema20_atr_ts_top50,location,,7.008829,32.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,17.419893,11.0
2,42,loc_dist_ema20_atr_ts_bot50,location,,0.09227062,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,30.321054,91.0
2,42,loc_dist_ema20_atr_ts_top60,location,,6.6277456,32.0
2,42,reg_atr_change_rate_ts_bot60,regime,volatility,1.0379269,7.0
2,42,loc_dist_ema20_atr_ts_bot60,location,,0.0208771,1.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,12.378886,72.0
2,42,loc_dist_ema20_atr_ts_top70,location,,2.959011,26.0
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.0606766,7.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,0.2531971,2.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,8.105137,76.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,1.8191001,27.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,2.5903432,29.0
2,42,loc_dist_ema20_atr_ts_band20_80,location,,0.7603072,9.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,20.893618,177.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,3.0726957,37.0
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,2.5510798,17.0
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.34136713,5.0
2,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,0.0841944,1.0
2,42,reg_atr_compression_ratio_ts_top30,regime,volatility_term_structure,0.0444018,1.0
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,12.44235,3.0
2,42,loc_dist_ema50_atr_ts_top50,location,,0.23024,1.0
2,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.6134192,7.0
2,42,loc_dist_ema50_atr_ts_band25_75,location,,0.17888065,7.0
2,42,reg_atr_percentile_ts_band20_80,regime,compression,0.00410601,1.0
2,42,reg_atr_percentile_ts_band25_75,regime,compression,0.055656888,4.0
2,42,loc_dist_ema200_atr_ts_band25_75,location,,0.0668509,2.0
2,42,reg_atr_percentile_ts_band30_70,regime,compression,0.141997,1.0
