fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,2,0.33817346271439563,6,64,43,quantile,0.65,quantile,quantile,atr_norm_returns_target,10,17,61.39893,False,low_iterations_or_gain
1,42,1,0.3404306378016396,6,64,54,quantile,0.65,quantile,quantile,atr_norm_returns_target,10,9,27.866898,False,low_iterations_or_gain
2,42,137,0.34118782315113216,6,64,55,quantile,0.65,quantile,quantile,atr_norm_returns_target,10,1145,372.5132,True,healthy
