fold_id,seed,group,gain,split
0,42,location,2.514193,5.0
0,42,regime,58.884735,12.0
1,42,location,0.7075041,3.0
1,42,regime,27.159393,6.0
2,42,location,43.75138,279.0
2,42,regime,328.76184,866.0
