fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.38002315,0.27540147,0.0,0.33324387669563293,1.0
1,0.37868872,0.27673882,0.0,0.3298524469137192,1.0
2,0.37822473,0.27719703,0.0,0.32863524556159973,1.0
