feature_name,group,usage_count
reg_ema20_gt_ema50_raw,regime,511
reg_atr_change_rate_ts_band25_75,regime,463
reg_atr_change_rate_ts_band20_80,regime,430
reg_atr_change_rate_ts_top30,regime,389
reg_atr_change_rate_ts_top50,regime,338
reg_atr_change_rate_ts_top60,regime,325
reg_atr_change_rate_ts_band30_70,regime,307
reg_atr_change_rate_ts_top40,regime,251
reg_atr_change_rate_ts_top80,regime,164
reg_atr_change_rate_ts_top70,regime,124
loc_dist_ema20_atr_ts_top50,location,103
loc_dist_ema20_atr_ts_top30,location,88
reg_atr_change_rate_ts_top20,regime,87
reg_ema50_gt_ema200_raw,regime,83
loc_dist_ema20_atr_ts_band30_70,location,73
reg_atr_change_rate_ts_band40_60,regime,66
loc_dist_ema20_atr_ts_band20_80,location,65
loc_dist_ema20_atr_ts_band25_75,location,54
loc_dist_ema20_atr_ts_top80,location,47
loc_dist_ema20_atr_ts_top40,location,46
loc_dist_ema20_atr_ts_top60,location,39
reg_price_lt_ema200_raw,regime,31
reg_atr_compression_ratio_ts_band25_75,regime,29
loc_dist_ema20_atr_ts_band40_60,location,27
reg_atr_compression_ratio_ts_band30_70,regime,20
loc_dist_ema20_atr_ts_top70,location,18
reg_atr_compression_ratio_ts_band20_80,regime,11
loc_dist_ema20_atr_ts_top20,location,10
reg_atr_percentile_ts_band40_60,regime,9
loc_dist_ema20_atr_ts_bot60,location,9
reg_atr_compression_ratio_ts_top50,regime,7
reg_atr_change_rate_ts_bot20,regime,5
