canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_rolling_7d_high<=0.3183412&dist_weekly_vwap<=0.078731477)|(atr_percentile<=1.2762237&rv_24h<=0.9415428&spectral_entropy_ret_24>-0.34352806&up_down_return_mass_ratio_tanh<=-0.87017137),6,6,location|regime,compression|path_structure|volatility,context,compression|context|path_structure|volatility
(*)|(dist_rolling_7d_high<=0.3183412&dist_weekly_vwap<=0.078731477)|(atr_percentile<=1.2762237&rv_24h>0.9415428),4,4,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_rolling_7d_high<=0.3183412&dist_weekly_vwap<=0.078731477)|(atr_percentile>1.2762237),3,3,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high<=0.3183412&dist_weekly_vwap>0.078731477)|(*),2,2,location,,context,context
(*)|(dist_rolling_7d_high>0.3183412)|(*),1,1,location,,context,context
(*)|(loc_range_pos_24<=0.70079672&zscore_price_50<=0.3580344)|(volume_autocorr_48>0.055671033&volume_trend_48<=0.95291889&xasset_mkt_ob_stress<=26.327072),5,5,location|regime,cross_asset_orderbook|liquidity,context,context|cross_asset_orderbook|liquidity
(*)|(loc_range_pos_24<=0.70079672&zscore_price_50<=0.3580344)|(volume_trend_48>0.95291889&xasset_mkt_ob_stress<=26.327072),4,4,location|regime,cross_asset_orderbook|liquidity,context,context|cross_asset_orderbook|liquidity
(*)|(loc_range_pos_24>0.70079672&zscore_price_50<=0.3580344)|(xasset_mkt_ob_stress<=26.327072),3,3,location|regime,cross_asset_orderbook,context,context|cross_asset_orderbook
(*)|(zscore_price_50<=0.3580344)|(xasset_mkt_ob_stress<=28.324411&xasset_mkt_ob_stress>26.327072),3,3,location|regime,cross_asset_orderbook,context,context|cross_asset_orderbook
(*)|(zscore_price_50<=0.3580344)|(xasset_mkt_ob_stress>28.324411),2,2,location|regime,cross_asset_orderbook,context,context|cross_asset_orderbook
(*)|(zscore_price_50>0.3580344)|(direction_entropy_20<=-0.57494241),2,2,location|regime,path_structure,context,context|path_structure
(*)|(zscore_price_50>0.3580344)|(direction_entropy_20>-0.57494241&return_autocorr_48<=-0.056422427&rolling_range_20<=-0.25088742),4,4,location|regime,compression|momentum|path_structure,context,compression|context|momentum|path_structure
(*)|(zscore_price_50>0.3580344)|(direction_entropy_20>-0.57494241&rolling_range_20>-0.25088742&volume_trend_48<=0.85555929),4,4,location|regime,compression|liquidity|path_structure,context,compression|context|liquidity|path_structure
(*)|(zscore_price_50>0.3580344)|(direction_entropy_20>-0.57494241&rolling_range_20>-0.25088742&volume_trend_48>0.85555929),4,4,location|regime,compression|liquidity|path_structure,context,compression|context|liquidity|path_structure
(*)|(distance_to_ema>-0.64130479)|(mkt_ret_eq_24h<=0.017364295&volume_entropy_24<=-0.34867099),3,3,location|regime,cross_asset|liquidity,context,context|cross_asset|liquidity
(*)|(*)|(mkt_ret_eq_24h<=-0.90536743&volume_entropy_24>-0.34867099&xasset_mkt_ob_stress<=24.755974),3,3,regime,cross_asset|cross_asset_orderbook|liquidity,,cross_asset|cross_asset_orderbook|liquidity
(*)|(*)|(mkt_ret_eq_24h<=0.017364295&mkt_ret_eq_24h>-0.90536743&volume_entropy_24>-0.34867099&xasset_mkt_ob_stress<=24.755974),4,4,regime,cross_asset|cross_asset_orderbook|liquidity,,cross_asset|cross_asset_orderbook|liquidity
(*)|(*)|(mkt_ret_eq_24h<=0.017364295&volume_entropy_24>-0.34867099&xasset_mkt_ob_stress>24.755974),3,3,regime,cross_asset|cross_asset_orderbook|liquidity,,cross_asset|cross_asset_orderbook|liquidity
(*)|(*)|(mkt_ret_eq_24h>0.017364295&volume_autocorr_48<=-1.0131171),2,2,regime,cross_asset|liquidity,,cross_asset|liquidity
