,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
asset_atr_level,0.023921682,0.010345336,0.055314485,48.166668,11.305112,205.21936,44.396744,22.415533,87.93325,0.024002558,0.011064354,0.052070163,5.0,1.0,0.0,1.0,0.9519774,1.0,0.0,1.5,2.8333333,0.93799436,1.0
up_down_return_mass_ratio_tanh,0.01738936,0.005277686,0.057295922,34.5,5.4390564,218.83392,31.347607,9.6046715,102.31192,0.017945807,0.0056308447,0.05719426,3.0,0.0,0.6,0.7124661,0.9519774,1.0,0.0,4.0,2.8333333,0.7798507,2.0
vov_mad_20_G_VOL_1,0.0134823965,0.0024575456,0.07396608,18.666666,3.3993464,102.503365,26.20438,5.466697,125.60958,0.012845179,0.0024163085,0.06828542,1.0,1.0,0.2,0.5404929,0.9519774,1.0,0.0,8.5,2.8333333,0.6852654,3.0
dist_vwap_96_atr,0.012962141,0.0039775698,0.04224115,32.166668,5.079917,203.68333,21.528023,8.945014,51.811634,0.013126563,0.004737461,0.0363711,12.0,1.0,1.0,0.5175927,0.91525424,1.0,0.0,12.0,5.0,0.6634896,4.0
vov_mad_20,0.013578859,0.0044102017,0.04180884,30.333334,6.624869,138.88744,26.492485,9.18064,76.44911,0.013451466,0.0040863804,0.044279274,8.5,0.6666667,0.6,0.5447389,0.8361582,1.0,0.0,5.5,9.666667,0.658646,5.0
asset_vol_level,0.014303785,0.0049364376,0.041446544,37.833332,9.190877,155.73717,26.016018,10.371209,65.26078,0.015244039,0.0056519182,0.041115373,10.0,0.6666667,0.8,0.576648,0.8559322,0.8333333,0.0,10.0,8.5,0.65613943,6.0
adx_10_gt25,0.014559232,0.005638482,0.037593666,31.833334,9.633564,105.190674,25.523865,10.975092,59.358746,0.013642837,0.005477086,0.033982854,16.0,0.0,0.6,0.58789206,0.7966102,0.8333333,0.0,4.0,12.0,0.6474932,7.0
trapped_longs_24,0.012445432,0.0032481996,0.0476845,32.166668,5.7276134,180.65019,21.828907,5.7598095,82.728645,0.01274438,0.0034173466,0.04752788,6.0,0.33333334,0.8,0.4948487,0.8559322,1.0,0.0,9.0,8.5,0.6361499,8.0
realized_volatility_24h,0.011889391,0.0026779168,0.05278641,29.833334,4.179979,212.92639,21.57567,5.145699,90.46575,0.012261828,0.002574551,0.058399476,4.0,1.0,0.8,0.47037336,0.8898305,1.0,0.0,8.0,6.5,0.631163,9.0
ret10h,0.011942003,0.0037137682,0.038400736,23.0,5.228129,101.183426,23.321701,7.7709966,69.99124,0.012092074,0.0039656973,0.036870755,13.0,0.33333334,0.8,0.47268918,0.84463274,1.0,0.0,13.5,9.166667,0.62113726,10.0
