canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_local_swing<=0.0012000129)|(mark_perp_dislocation<=-0.00072783348&range_24h_pct>0.042563282),*,dist_local_swing<=0.0012000129,mark_perp_dislocation<=-0.00072783348&range_24h_pct>0.042563282,0.004297584667801857,0.004297584667801857,0.001451784218766303,0.025142451748251915,0.12165049586776862,0.019038857637922842,1.0,1.0,0.6890672016048145,462,,,0.082824766231215,0.060802931435392144,0.09451951019447656,0.09664281059698207,,1.0,0.06251535654650413,2.3955099534779882,0.8,0.12181352302432061,-0.001369191887337587,0.5909525930881501,0.3764868193349131,,,,,,,,,,,7.000785342455228e-05,0.004227576814377305,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.1022,0.06251535654650413,-0.001369191887337587,-0.0371342658996582,1.0,primary_target,0,,0.9812427768595042,,0.6150755817373154,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004297584667801857, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 462, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.00032699946)|(mark_vs_perp_bps<=0.2864809&range_24h_pct>0.038145963),*,dist_local_swing<=0.00032699946,mark_vs_perp_bps<=0.2864809&range_24h_pct>0.038145963,0.00396941234357655,0.00396941234357655,0.0014377725569864699,0.023580605536699294,0.11181023290758829,0.016219890963771556,1.0,1.0,0.6475903614457831,459,,,0.06888468181589294,0.06081842949844317,0.06373929318362936,0.07885146122816013,,1.0,0.09539677160314648,2.4502831220530386,1.0,0.17210460528731347,0.03151222316930476,0.7896205902099609,0.39013958161630385,,,,,,,,,,,7.012177896916645e-05,0.003899290564607384,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.09515,0.09539677160314648,0.03151222316930476,0.01968994140625,1.0,primary_target,0,,0.9261373042824943,,0.5984454118715552,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00396941234357655, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 459, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0030001402&loc_pivot_ladder_pos_24>-0.068774208&loc_swing_range_pos_48<=1.0985147)|(mark_perp_dislocation<=0.0033982389&range_24h_pct>0.036700796),*,dist_local_swing<=0.0030001402&loc_pivot_ladder_pos_24>-0.068774208&loc_swing_range_pos_48<=1.0985147,mark_perp_dislocation<=0.0033982389&range_24h_pct>0.036700796,0.003119594603776932,0.003119594603776932,0.0005508826516014248,0.02327643409371376,0.11670899824693212,0.01285168247180639,1.0,1.0,0.7404809619238477,559,,,0.0533231315180225,0.0400516081259878,0.04442629165300624,0.05578909622432774,,1.0,0.08264925209890822,2.6929638718122724,1.0,0.17514683306217194,0.018764703665066496,0.554308295249939,0.3780883750989611,,,,,,,,,,,9.006186663906244e-05,0.0030295327371378696,5,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.10195,0.08264925209890822,0.018764703665066496,0.03276224136352539,1.0,primary_target,0,,0.9535703901828199,,0.5760998621271699,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003119594603776932, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 559, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prior_bar_pos_24<=0.3093147)|(bollinger_band_width<=0.0091715818&mark_vs_perp_bps<=0.56923193&range_24h_pct>0.04211178),*,loc_prior_bar_pos_24<=0.3093147,bollinger_band_width<=0.0091715818&mark_vs_perp_bps<=0.56923193&range_24h_pct>0.04211178,0.0035754289012402294,0.0035754289012402294,0.0015436116474190397,0.02508890852332115,0.15197434510393187,0.014901415348936013,1.0,1.0,0.6346346346346347,620,,,0.07126211888066655,0.04617017808136563,0.061712208293619494,0.08635536800329476,,1.0,0.09535505744468957,3.5562285891087835,0.8,0.19653833359479905,0.03147050901084786,0.7580888740718364,0.50460793094338,,,,,,,,,,,9.032742688220372e-05,0.0034851014743580255,5,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.1359,0.09535505744468957,0.03147050901084786,-0.05485219955444336,0.9684104783370899,primary_target,0,,0.5489436674179815,,0.5419545027347878,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0035754289012402294, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 620, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.027999938&loc_ema_stack_pos_48<=0.30688465)|(ob_imbalance_mkt_resid>-0.0014901161&prior_volatility>0.20893335),*,dist_local_swing<=0.027999938&loc_ema_stack_pos_48<=0.30688465,ob_imbalance_mkt_resid>-0.0014901161&prior_volatility>0.20893335,0.0006295850733295083,0.0006295850733295083,0.00310063180044692,0.026814884692430496,0.10910628099173554,0.027576554165116614,1.0,1.0,0.6122244488977956,528,,,0.0010510041313159773,-0.042249843019682244,0.016078220383794944,0.030705415699921464,,0.6,0.09586340016426224,5.176336712134355,1.0,0.16998603492975234,0.03197885173042053,0.8565237641334533,0.4925551342146832,,,,,,,,,,,9.02273492735223e-05,0.0005393577240559859,5,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.07465,0.09586340016426224,0.03197885173042053,-0.14841632843017577,1.0,primary_target,0,,0.910995173553719,,0.3201600383750958,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0006295850733295083, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 528, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_range_mid_atr>-0.0053680642)|(asset_atr_level_pct>0.75056821&ob_pressure_mkt_resid>-2.5014901),*,dist_range_mid_atr>-0.0053680642,asset_atr_level_pct>0.75056821&ob_pressure_mkt_resid>-2.5014901,0.00047988476289901883,0.00047988476289901883,0.0007078225347072961,0.03623738586902618,0.12526996994740797,0.05446143833363199,1.0,1.0,0.6042084168336673,456,,,0.02018617455026326,-0.0007018102972191403,0.022184905918086834,0.03439365606865384,,0.6,0.05921005789300045,3.2532273932239986,1.0,0.10112658739089966,-0.00467449054084128,0.6766187596367672,0.27633898390372247,,,,,,,,,,,7.000002550932036e-05,0.00040988473738969846,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.06095,0.05921005789300045,-0.00467449054084128,-0.30888795852661133,1.0,primary_target,0,,0.9984881682945153,,0.3605333577689395,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00047988476289901883, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 456, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.018000364)|(atr_compression_ratio>0.97872061),*,dist_local_swing<=0.018000364,atr_compression_ratio>0.97872061,0.0001264328369870782,0.0001264328369870782,0.0024912456439093325,0.029664957895874977,0.11960128474830953,0.022629466784104556,1.0,1.0,0.6342685370741483,471,,,0.0046801770751826845,0.0013771542737031797,0.01774965707187234,0.02774015890024394,,0.8,0.09801294134559677,4.693155461305128,1.0,0.18976573199033736,0.03412839291175504,0.7347687482833862,0.4988565298201886,,,,,,,,,,,8.502477420741352e-05,4.140806277966468e-05,5,1,1,2,2,stage_a_context,,short,2-way,True,,production,0.0786,0.09801294134559677,0.03412839291175504,-0.12845296859741212,1.0,primary_target,0,,0.9697671945905333,,0.3125846671352279,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0001264328369870782, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 471, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing>0.00064999796&loc_bb_channel_pos_48>0.29491773)|(dist_oiw_abs_delta_12h_atr>-0.94727397&mark_perp_dislocation<=0.0082992148&oi_z<=0.035782326),*,dist_local_swing>0.00064999796&loc_bb_channel_pos_48>0.29491773,dist_oiw_abs_delta_12h_atr>-0.94727397&mark_perp_dislocation<=0.0082992148&oi_z<=0.035782326,0.0002581156382802874,0.0002581156382802874,0.00038157770722146647,0.02334611564874649,0.11989153268219384,0.038965020132413306,1.0,1.0,0.6026026026026026,702,,,0.007074351590399872,0.0045291450121958,0.005847375850361705,0.007493256852832137,,0.8,0.06884027587999611,1.6477052505377687,0.8,0.09899936206638812,0.004955727446154396,0.503419554233551,0.40055659602610527,,,,,,,,,,,9.002348679450338e-05,0.00016809215148578404,5,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.072,0.06884027587999611,0.004955727446154396,-0.0105316162109375,1.0,primary_target,0,,0.9713925830202854,,0.2964433865024714,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0002581156382802874, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 702, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(mark_perp_dislocation<=-0.0030974064&oi_vel_2h<=0.14643215&range_24h_pct>0.03336234),*,*,mark_perp_dislocation<=-0.0030974064&oi_vel_2h<=0.14643215&range_24h_pct>0.03336234,0.0058172255288809534,0.0058172255288809534,0.00146018605480307,0.025385584309697153,0.11902822439268719,0.04003271047816342,1.0,1.0,0.5457286432160804,322,,,0.10304882163301902,0.08224630853006844,0.09452564510098009,0.11277975496282029,,1.0,0.04830662824545246,2.246484976776964,0.8,0.11564358547329903,-0.015577920188389266,0.5057357817888259,0.34308803683232936,,,,,,,,,,,7.002496347273286e-05,0.00574720056540822,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.08064112196343601,0.04830662824545246,-0.015577920188389266,-0.0558894157409668,1.0,primary_target,0,,0.9665580565990481,,0.6087713435965999,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0058172255288809534, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 322, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prior_bar_pos_24<=0.39600077&zscore_price_200>-1.6205956)|(mark_perp_dislocation<=-0.0035120386),*,loc_prior_bar_pos_24<=0.39600077&zscore_price_200>-1.6205956,mark_perp_dislocation<=-0.0035120386,0.005790317431092262,0.005790317431092262,0.0009846157295012388,0.02375566363334656,0.13675374655647382,0.03715700080791376,1.0,1.0,0.5295887662988967,385,,,0.09851743536347364,0.08377849279029054,0.09990087884662245,0.10578051249201283,,1.0,-0.00799138100975321,-0.2655874009447693,0.6,0.07778295353055001,-0.07187592944359493,0.3582319438457489,0.2565295267746339,,,,,,,,,,,7.004835269533983e-05,0.005720269078396923,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.09641873278236915,-0.00799138100975321,-0.07187592944359493,0.02677946090698242,1.0,primary_target,0,,0.9341790192837465,,0.6019862800508624,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005790317431092262, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 385, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
