canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason,cheap_rank,step1_bucket_side,step1_bucket_horizon
(*)|(loc_prior_bar_pos_48<=0.20893247&loc_prior_bar_pos_48>-0.25537479)|(mark_perp_dislocation<=0.000064169966&range_24h_pct>0.035079669),*,loc_prior_bar_pos_48<=0.20893247&loc_prior_bar_pos_48>-0.25537479,mark_perp_dislocation<=0.000064169966&range_24h_pct>0.035079669,0.004513563821092248,0.004513563821092248,0.00141085664856994,0.02431500218808651,0.11681471074380165,0.01762654547247856,1.0,1.0,0.5470941883767535,396,,,0.07397900801945449,0.06300843028753364,0.07451466501475926,0.08560265810844975,,1.0,0.1282814911914248,4.376698686963037,1.0,0.2224259816110134,0.06439694275758305,0.9096803605556488,0.5730852783806247,0.8862494426141174,3.1250000000000013e-07,0.0010780407558970491,0.01,0.01,0.01,0.01,0.020625262521207333,0.006443146690375028,0.006443146690375028,9.006029906418687e-05,0.004423503522028061,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.09917355371900827,0.1282814911914248,0.06439694275758305,-0.010001564025878906,1.0,primary_target,0,,0.9541623801652892,,0.588698168058912,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004513563821092248, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 396, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000120967026043,False,False,0.1,1.0000120967026043,0.17547916293007604,1.0,0.010522224237829347,0.006258184328699498,0.024684887908625795,5,0.8862494426141174,within_leaf_future_edge,0.5993049253516421,,1.0000120967026043,short,0
(*)|(dist_local_swing<=0.00032699946)|(mark_vs_perp_bps<=0.2864809&range_24h_pct>0.038145963),*,dist_local_swing<=0.00032699946,mark_vs_perp_bps<=0.2864809&range_24h_pct>0.038145963,0.00396941234357655,0.00396941234357655,0.0014377725569864699,0.023580605536699294,0.11181023290758829,0.016219890963771556,1.0,1.0,0.6475903614457831,459,,,0.06888468181589294,0.06081842949844317,0.06373929318362936,0.07885146122816013,,1.0,0.09539677160314648,2.4502831220530386,1.0,0.17210460528731347,0.03151222316930476,0.7896205902099609,0.39013958161630385,0.8461229921048758,3.1250000000000013e-07,7.261508561841818e-05,0.01,0.01,0.01,0.01,0.02396688424050808,0.006341942189985521,0.006341942189985521,7.012177896916645e-05,0.003899290564607384,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.09515,0.09539677160314648,0.03151222316930476,0.01968994140625,1.0,primary_target,0,,0.9261373042824943,,0.5984454118715552,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00396941234357655, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 459, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000153508848062,False,False,0.3,1.0000153508848062,0.12137458019099119,1.0,0.007341875883228465,0.00471466470212733,-0.0019107523216820633,5,0.8461229921048758,within_leaf_future_edge,0.52492049044551,,1.0000153508848062,short,0
(*)|(dist_local_swing<=0.0030001402&loc_pivot_ladder_pos_24>-0.068774208&loc_swing_range_pos_48<=1.0985147)|(mark_perp_dislocation<=0.0033982389&range_24h_pct>0.036700796),*,dist_local_swing<=0.0030001402&loc_pivot_ladder_pos_24>-0.068774208&loc_swing_range_pos_48<=1.0985147,mark_perp_dislocation<=0.0033982389&range_24h_pct>0.036700796,0.003119594603776932,0.003119594603776932,0.0005508826516014248,0.02327643409371376,0.11670899824693212,0.01285168247180639,1.0,1.0,0.7404809619238477,559,,,0.0533231315180225,0.0400516081259878,0.04442629165300624,0.05578909622432774,,1.0,0.08264925209890822,2.6929638718122724,1.0,0.17514683306217194,0.018764703665066496,0.554308295249939,0.3780883750989611,0.8517346806955445,3.1250000000000013e-07,0.0003456285960326856,0.01,0.01,0.01,0.01,0.03727865032851696,0.006323360220592256,0.006323360220592256,9.006186663906244e-05,0.0030295327371378696,5,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.10195,0.08264925209890822,0.018764703665066496,0.03276224136352539,1.0,primary_target,0,,0.9535703901828199,,0.5760998621271699,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003119594603776932, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 559, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000156221517844,False,False,0.1,1.0000156221517844,0.12706796472811616,1.0,0.007283732469965909,0.004250133271574333,0.0051349772188538315,5,0.8517346806955445,within_leaf_future_edge,0.4960592255667906,,1.0000156221517844,short,0
(*)|(*)|(asset_atr_level_pct<=0.40794882&mark_vs_perp_bps<=-1.8806705&range_24h_pct>0.037883993),*,*,asset_atr_level_pct<=0.40794882&mark_vs_perp_bps<=-1.8806705&range_24h_pct>0.037883993,0.003102103936544154,0.003102103936544154,0.0018861103994320093,0.022792730294167996,0.1238423365890308,0.025005437735700506,1.0,1.0,0.507,483,,,0.06606610044909958,0.05491940746783316,0.05746009796948823,0.06845834158967097,,1.0,0.10629107363687362,4.53504612677257,1.0,0.24802629947662352,0.042406525203031904,1.4499654293060302,0.41110777666936943,0.8698904276830844,3.1250000000000013e-07,0.005950729719015606,0.019571040184502456,0.01,0.01,0.01,0.022702774964272976,0.006237565734650223,0.006237565734650223,7.000093812920116e-05,0.0030321029984149528,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.0907,0.10629107363687362,0.042406525203031904,0.044185638427734375,1.0,primary_target,0,,0.9935170848985724,,0.5629827292029546,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003102103936544154, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 483, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000156472058166,False,False,0.3,1.0000156472058166,0.10353757177307606,1.0,0.006515983162051292,0.004678466839225247,0.01620813841887253,5,0.8698904276830844,within_leaf_future_edge,0.5933414282677227,,1.0000156472058166,short,0
(*)|(loc_pullback_depth_48<=0.27118972)|(mark_perp_dislocation<=-0.00029669201&oi_vel_2h<=0.18174694&range_24h_pct>0.042959921),*,loc_pullback_depth_48<=0.27118972,mark_perp_dislocation<=-0.00029669201&oi_vel_2h<=0.18174694&range_24h_pct>0.042959921,0.003692843019962311,0.003692843019962311,0.0017340635621921076,0.025476757436990738,0.11075612071124467,0.024855253417123597,1.0,1.0,0.5456369107321966,298,,,0.06094582119007254,0.05622680861125289,0.0569265247723905,0.062201880381777507,,1.0,0.10231954890506709,2.1007505672188977,1.0,0.21985386610031127,0.038435000471225375,0.703298531472683,0.3816992749943937,0.8420602817240467,3.1250000000000013e-07,0.0023736375986813632,0.013093078417995152,0.01,0.01,0.01,0.02064967155456543,0.006178442702413163,0.006178442702413163,9.018259928747339e-05,0.0036026604206748376,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.07463060355622339,0.10231954890506709,0.038435000471225375,-0.05474672317504883,1.0,primary_target,0,,0.92023427598297,,0.5692454746424085,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003692843019962311, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 298, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.00001683851435,False,False,0.1,1.00001683851435,0.10039796560298216,1.0,0.006512478670336786,0.00399944282508866,-0.005936367631380069,5,0.8420602817240467,within_leaf_future_edge,0.5410752076270421,,1.00001683851435,short,0
(*)|(dist_rolling_7d_high<=0.3292689&loc_prior_bar_pos_24<=0.99313152)|(asset_vol_level_pct<=0.40323141&mark_vs_perp_bps<=1.8255733&range_24h_pct>0.035206497),*,dist_rolling_7d_high<=0.3292689&loc_prior_bar_pos_24<=0.99313152,asset_vol_level_pct<=0.40323141&mark_vs_perp_bps<=1.8255733&range_24h_pct>0.035206497,0.004825464822351933,0.004825464822351933,0.001616508784265937,0.02372588962316513,0.11907479839719508,0.01297142718257354,1.0,1.0,0.564,397,,,0.08754711195801976,0.06620712752205216,0.07680235831299613,0.1005732383608524,,1.0,0.08764366955459105,2.4660059523441866,0.8,0.18852394595742225,0.02375912112074932,0.7133857071399688,0.5105896529617385,0.8951746072407061,3.1250000000000013e-07,0.0015368703719864727,0.010374678270848451,0.01,0.01,0.01,0.02024025470018387,0.006148747872872287,0.006148747872872287,9.00315972126305e-05,0.004735433225139302,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low,production,0.09942399198597546,0.08764366955459105,0.02375912112074932,0.018054389953613283,1.0,primary_target,0,,0.9668188710242924,,0.5875623992916553,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004825464822351933, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 397, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000012385973213,False,False,0.1,1.000012385973213,0.16080848807501,1.0,0.008743342932752552,0.005345740379572845,0.03143511346826442,5,0.8951746072407061,within_leaf_future_edge,0.5136367833602391,,1.000012385973213,short,0
(*)|(*)|(asset_atr_level_pct<=0.53164864&mark_vs_perp_bps<=-1.3598288&range_24h_pct>0.024651742&trend_acceleration<=0.072044127),*,*,asset_atr_level_pct<=0.53164864&mark_vs_perp_bps<=-1.3598288&range_24h_pct>0.024651742&trend_acceleration<=0.072044127,0.0037557159550487993,0.0037557159550487993,0.001687163291907075,0.0211151422932744,0.10977172301527674,0.02287997176447658,1.0,1.0,0.53,476,,,0.06936752299831893,0.05154505754076322,0.05220025700410428,0.05274036790581422,,1.0,0.09523027221498302,2.9704919062229993,1.0,0.22783804982900618,0.031345723781141296,1.3974784642457962,0.21072177922070132,0.8648738738424889,3.1250000000000013e-07,0.003117996251437501,0.013643211659606006,0.01,0.01,0.01,0.016459129750728607,0.00610671379072734,0.00610671379072734,9.020871037793111e-05,0.0036655072446708683,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.07575,0.09523027221498302,0.031345723781141296,0.11124677658081054,1.0,primary_target,0,,0.9147216488855496,,0.5680390469926835,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0037557159550487993, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 476, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000154033557378,False,False,0.1,1.0000154033557378,0.15608986001815378,1.0,0.00883091474384701,0.005098935043764648,0.01158228205681342,5,0.8648738738424889,within_leaf_future_edge,0.5311515505004744,,1.0000154033557378,short,0
(*)|(loc_pullback_depth_48>0.041947521)|(mark_vs_perp_bps<=-0.80299509&oi_vel_2h<=0.23216486&true_range_percentile<=-0.028988864),*,loc_pullback_depth_48>0.041947521,mark_vs_perp_bps<=-0.80299509&oi_vel_2h<=0.23216486&true_range_percentile<=-0.028988864,0.003589783562347293,0.003589783562347293,0.0008931341680341426,0.02113512046635151,0.1413696118206862,0.020873627034764572,1.0,1.0,0.5356068204613842,566,,,0.06992975738598602,0.05519236312192818,0.06127465529597187,0.06913108398220395,,1.0,0.07260111497303226,4.4598829431231035,1.0,0.18738730996847153,0.008716566539190538,0.7434953451156616,0.447470875007406,0.8469051616856076,3.1250000000000013e-07,0.0036295482023749413,0.014123327017659025,0.01,0.01,0.01,0.02215331792831421,0.005922653387959432,0.005922653387959432,9.012058388602198e-05,0.003499662978461271,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.1071,0.07260111497303226,0.008716566539190538,0.11974563598632812,1.0,primary_target,0,,0.9083301738041574,,0.5631786184711605,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003589783562347293, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 566, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000012582503739,False,False,0.1,1.000012582503739,0.1297355139906779,1.0,0.007612807070057198,0.004937730794118154,-0.02493080185700991,5,0.8469051616856076,within_leaf_future_edge,0.48588246707634025,,1.000012582503739,short,0
(*)|(loc_pullback_depth_24>0.010404902)|(mark_vs_perp_bps<=-1.3426088&spectral_entropy_ret_24<=-0.19498122),*,loc_pullback_depth_24>0.010404902,mark_vs_perp_bps<=-1.3426088&spectral_entropy_ret_24<=-0.19498122,0.0035679105203598738,0.0035679105203598738,0.0011781737952165766,0.023532641306519508,0.12279198597545707,0.010348581324790274,1.0,1.0,0.5210420841683366,479,,,0.06212546273487942,0.05526019309084872,0.059540411491306115,0.07140948990803182,,1.0,0.07304734860310871,2.014318259245289,0.8,0.1608493760228157,0.009162800169266986,0.5336561590433121,0.43896451821405913,0.8681659273630339,3.1250000000000013e-07,0.0019516073362403404,0.01312750535790925,0.01,0.01,0.01,0.020860224962234497,0.005634484984692818,0.005634484984692818,7.00034127281528e-05,0.003497907107631721,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.1063,0.07304734860310871,0.009162800169266986,0.011190319061279297,1.0,primary_target,0,,0.9876351214625596,,0.5760317426749432,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0035679105203598738, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 479, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000072430824674,False,False,0.3,1.0000072430824674,0.15385113401459125,1.0,0.007818322200866748,0.004860076010517046,0.014295408562441391,5,0.8681659273630339,within_leaf_future_edge,0.4284056337343243,,1.0000072430824674,short,0
(*)|(dist_local_swing<=0.0012000129)|(mark_perp_dislocation<=-0.00072783348&range_24h_pct>0.042563282),*,dist_local_swing<=0.0012000129,mark_perp_dislocation<=-0.00072783348&range_24h_pct>0.042563282,0.004297584667801857,0.004297584667801857,0.001451784218766303,0.025142451748251915,0.12165049586776862,0.019038857637922842,1.0,1.0,0.6890672016048145,462,,,0.082824766231215,0.060802931435392144,0.09451951019447656,0.09664281059698207,,1.0,0.06251535654650413,2.3955099534779882,0.8,0.12181352302432061,-0.001369191887337587,0.5909525930881501,0.3764868193349131,0.8434500178659611,3.1250000000000013e-07,0.0003060714174619372,0.01,0.01,0.01,0.01,0.028458185493946075,0.005565032587758839,0.005565032587758839,7.000785342455228e-05,0.004227576814377305,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.1022,0.06251535654650413,-0.001369191887337587,-0.0371342658996582,1.0,primary_target,0,,0.9812427768595042,,0.6150755817373154,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004297584667801857, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 462, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000206792376556,False,False,0.3,1.0000206792376556,0.1096433615087464,1.0,0.006878059314901537,0.004178611936957002,-0.013019916851231328,5,0.8434500178659611,within_leaf_future_edge,0.3466660975480366,,1.0000206792376556,short,0
