fold_id,seed,group,gain,split
0,42,location,6677.9863,1164.0
0,42,regime,18668.074,3263.0
1,42,location,3270.077,236.0
1,42,regime,9605.424,547.0
2,42,location,3235.8071,177.0
2,42,regime,10006.343,361.0
3,42,location,3626.4622,232.0
3,42,regime,13186.948,574.0
4,42,location,6510.8022,1028.0
4,42,regime,20135.967,2837.0
