canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_high>0.034934547)|(mark_vs_perp_bps>0.92301506&price_rv_10d_robust_z>0.24068269),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(asset_funding_rate_abs_mean_7d>0.000013392228&mark_vs_perp_bps>0.56921303&price_rv_15d_robust_z>0.2548089&price_trend_7d_vol_norm>-0.12496675&range_24h_pct>0.034773659),5,5,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.73246175&mark_vs_perp_bps>0.46814886),2,2,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(*)|(mark_perp_dislocation>0.00039000702&oi_value_z_30d<=-0.37806347&range_24h_pct>0.036440261),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(compression_score>-0.22879787&mark_perp_dislocation>-0.00092402869&price_trend_7d_vol_norm>-0.091381542&return_autocorr_48<=-0.018033577),4,4,regime,momentum|open_interest|perp_tradeability|volatility_term_structure,,momentum|open_interest|perp_tradeability|volatility_term_structure
(*)|(*)|(asset_vol_level_pct<=0.26216123&mark_vs_perp_bps>-1.5844786),2,2,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(*)|(asset_vol_level_pct>0.26216123&log_oi_to_volume_7d<=0.29305813&mark_vs_perp_bps>-1.5844786&rolling_range_20>-0.545542),4,4,regime,asset_state|compression|open_interest|perp_tradeability,,asset_state|compression|open_interest|perp_tradeability
(*)|(zscore_price_200<=-0.53372031)|(asset_atr_level_pct<=0.63933861&atr_compression_ratio>-1.3570714&funding_per_hour_z>-0.33632496&mark_perp_dislocation>-0.002613853),5,5,location|regime,asset_state|funding|perp_tradeability|volatility_term_structure,context,asset_state|context|funding|perp_tradeability|volatility_term_structure
(*)|(*)|(asset_atr_level_pct>0.63933861&atr_compression_ratio>-1.3570714&oiw_entry_zone_1d_atr<=0.6244638&price_rv_15d_robust_z<=0.8179751),4,4,regime,asset_state|open_interest|perp_tradeability|volatility_term_structure,,asset_state|open_interest|perp_tradeability|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.1898088)|(asset_funding_rate_mean_7d>0.000014324233&range_24h_pct>0.072835259),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(dist_rolling_7d_high>0.18469827)|(asset_atr_level_pct<=0.89450699&asset_atr_level_pct>0.56569546),3,3,location|regime,asset_state,context,asset_state|context
(*)|(*)|(asset_atr_level_pct>0.89450699),1,1,regime,asset_state,,asset_state
(*)|(*)|(asset_atr_level_pct>0.24116354&mark_vs_perp_bps<=-0.88552988&ob_spread_mkt_resid<=-0.10667863),3,3,regime,asset_state|perp_tradeability|residual,,asset_state|perp_tradeability|residual
(*)|(*)|(oiw_entry_zone_1d_atr<=0.68911242&price_trend_15d_vol_norm<=-0.055221483&range_24h_pct>0.054924492),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(choppiness_index_20>0.23844963&oiw_entry_zone_1d_atr<=0.68911242&price_trend_15d_vol_norm>-0.055221483&range_24h_pct>0.054924492),4,4,regime,compression|open_interest|path_structure|perp_tradeability,,compression|open_interest|path_structure|perp_tradeability
(*)|(loc_swing_range_pos_24<=0.24830495)|(mark_vs_perp_bps<=-0.56352586&range_24h_pct>0.035669431),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(*)|(asset_atr_level_pct<=0.90132582&asset_atr_level_pct>0.60879207&oi_vol_15d_robust_z>0.032037389),3,3,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(*)|(asset_atr_level_pct>0.90132582),1,1,regime,asset_state,,asset_state
(*)|(dist_ema50_atr>-0.011926042&oiw_intensity_entry_dist_1d_atr>0.19043349)|(asset_atr_level_pct>0.66505384&price_rv_10d_robust_z>0.028444612),4,4,location|regime,asset_state|open_interest,context|open_interest_location,asset_state|context|open_interest|open_interest_location
(*)|(loc_prior_bar_pos_24<=0.14150479)|(mark_perp_dislocation<=-0.00293424&range_24h_pct>0.036440261),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(dist_prior_day_high>0.088726133)|(mark_perp_dislocation>-0.00293424&range_24h_pct>0.036440261),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(dist_prior_day_high<=0.0197524&loc_session_pos_24>0.51388854)|(mark_vs_perp_bps>-1.9496045),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_prior_day_high>0.0197524&oiw_pos_delta_entry_dist_14d_atr<=-0.54805708)|(asset_atr_level_pct<=0.83334416&mark_vs_perp_bps>-1.1452267),4,4,location|regime,asset_state|perp_tradeability,context|open_interest_location,asset_state|context|open_interest_location|perp_tradeability
(*)|(loc_prev_week_range_pos_48>0.55361778)|(asset_atr_level_pct>0.52956849&ob_imbalance_mkt_resid>-0.0010430813&oi_value_log_1d_robust_z>-0.68898976),4,4,location|regime,asset_state|open_interest|residual,context,asset_state|context|open_interest|residual
(*)|(loc_pullback_depth_48<=0.26866367)|(ob_imbalance_mkt_resid>-2.5014901&prior_range<=0.49459225&up_down_semivol_ratio_tanh>0.10310688),4,4,location|regime,context|path_structure|residual,path_structure,context|path_structure|residual
(*)|(dist_prior_day_high>0.043078993)|(ob_imbalance_mkt_resid>-2.5014901&prior_range>0.49459225),3,3,location|regime,context|residual,context,context|residual
(*)|(dist_prior_day_high<=0.03822815&loc_prior_bar_pos_24<=0.087626502&loc_session_pos_48>0.12612557)|(mark_vs_perp_bps<=-0.15800099),4,4,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_prior_day_high>0.03822815&zscore_price_200<=-1.484485)|(*),2,2,location,,context,context
(*)|(loc_pullback_depth_24>0.021505529)|(mark_perp_dislocation<=0.0019048292&range_24h_pct>0.10779582),3,3,location|regime,compression|perp_tradeability,path_structure,compression|path_structure|perp_tradeability
(*)|(*)|(log_oi_to_volume_7d<=0.28230032&mark_perp_dislocation>0.0019048292),2,2,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(dist_prior_day_high<=0.05962608&loc_ema_stack_pos_24<=0.55765957)|(compression_ratio>-1.2652018&dist_oiw_signed_delta_12h_atr>-0.17144227&mark_vs_perp_bps>0.46814886),5,5,location|regime,perp_tradeability|volatility_term_structure,context|trend,context|perp_tradeability|trend|volatility_term_structure
(*)|(dist_local_swing<=0.027999938&loc_ema_stack_pos_48<=0.30688465)|(ob_imbalance_mkt_resid>-0.0014901161&prior_volatility>0.20893335),4,4,location|regime,context|residual,context|trend,context|residual|trend
(*)|(*)|(price_trend_10d_vol_norm<=-0.10995658&range_24h_pct>0.056984976),2,2,regime,compression|open_interest,,compression|open_interest
(*)|(*)|(asset_funding_rate_mean_7d>0.000022536349&price_rv_15d_robust_z>-0.58089334&price_trend_10d_vol_norm>-0.10995658&range_24h_pct>0.056984976),4,4,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(loc_pullback_depth_48<=0.25740659)|(ob_imbalance_mkt_resid>-2.5014901&range_24h_pct<=0.07499177&trend_acceleration<=0.01720042),4,4,location|regime,compression|residual|trend,path_structure,compression|path_structure|residual|trend
(*)|(zscore_price_200<=-1.5654389)|(ob_imbalance_mkt_resid>-0.0020861626),2,2,location|regime,residual,context,context|residual
(*)|(loc_swing_range_pos_48>0.26373562)|(asset_vol_level_pct<=0.46299514&mark_perp_dislocation<=-0.0010573907),3,3,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high>0.024049236)|(asset_atr_level_pct<=0.76582986&oi_expansion_compression_balance_24h>0.50765812),3,3,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high>0.024049236)|(asset_atr_level_pct>0.76582986&price_rv_10d_robust_z>0.42731592),3,3,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(*)|(asset_atr_level_pct<=0.9374783&asset_vol_level_pct<=0.26216123&mark_perp_dislocation>-0.0040521245),3,3,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(loc_prev_week_range_pos_24<=0.16638838)|(asset_atr_level_pct<=0.91523659&mark_vs_perp_bps>-1.4016896),3,3,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.91523659),1,1,regime,asset_state,,asset_state
(*)|(*)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_7d_vol_norm<=-0.10965973),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(dist_prior_day_high>0.049604859)|(prior_range>0.32677978),2,2,location|regime,context,context,context
(*)|(*)|(mark_vs_perp_bps<=1.6127269&ob_imbalance_mkt_resid>-2.5014901&oi_expansion_compression_balance_96h<=0.20752598&prior_volatility<=0.26794362),4,4,regime,context|perp_tradeability|residual,,context|perp_tradeability|residual
(*)|(dist_prior_day_high>0.066955976)|(asset_atr_level_pct>0.63933861&ob_pressure_mkt_resid>-0.0014901161),3,3,location|regime,asset_state|residual,context,asset_state|context|residual
(*)|(dist_prior_day_high>0.033685774)|(oi_vol_7d_robust_z>0.56179595),2,2,location|regime,open_interest,context,context|open_interest
(*)|(loc_prev_week_range_pos_24<=0.81760705&loc_prior_bar_pos_48<=0.00000000000000000000000000000000001)|(asset_atr_level_pct<=0.81655371&asset_funding_rate_mean_15d<=-0.0000017513705&return_autocorr_48>-0.4159666),5,5,location|regime,asset_state|momentum|perp_tradeability,context,asset_state|context|momentum|perp_tradeability
(*)|(loc_prev_week_range_pos_24>0.81760705)|(asset_atr_level_pct<=0.81655371),2,2,location|regime,asset_state,context,asset_state|context
(*)|(loc_prev_week_range_pos_48>0.2795954)|(asset_funding_rate_mean_15d>0.0000025412392&asset_funding_z>-0.087279476&dist_oiw_signed_delta_12h_atr<=0.067625634),4,4,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(loc_bb_channel_pos_48<=0.6797114&loc_swing_range_pos_48>0.33300698)|(mark_perp_dislocation<=0.0090324273&ob_pressure_mkt_resid>-0.0020861626&prior_volatility<=0.90711063&volume_zscore_48h>-0.64505047),6,6,location|regime,context|liquidity|perp_tradeability|residual,compression|context,compression|context|liquidity|perp_tradeability|residual
(*)|(*)|(mark_perp_dislocation>0.0090324273&ob_pressure_mkt_resid>-0.0020861626&prior_volatility<=0.90711063),3,3,regime,context|perp_tradeability|residual,,context|perp_tradeability|residual
(*)|(loc_prior_bar_pos_24>0.23298304)|(mark_vs_perp_bps<=0.82691145&range_24h_pct>0.038366027&spike_score_surprise>-0.00000000000000000000000000000000001),4,4,location|regime,compression|perp_tradeability|residual,context,compression|context|perp_tradeability|residual
(*)|(*)|(asset_vol_level_pct<=0.34937459&mark_vs_perp_bps>0.82691145&range_24h_pct>0.038366027),3,3,regime,asset_state|compression|perp_tradeability,,asset_state|compression|perp_tradeability
(*)|(loc_swing_range_pos_24>0.036584053)|(asset_atr_level_pct<=0.94029361&fund_abs_z_mkt_resid>0.31288883&mark_vs_perp_bps>-0.88552988&return_autocorr_48<=0.75597644&spike_score_surprise<=2.1269593),6,6,location|regime,asset_state|momentum|perp_tradeability|residual,context,asset_state|context|momentum|perp_tradeability|residual
(*)|(loc_swing_range_pos_24>0.036584053)|(asset_atr_level_pct<=0.94029361&return_autocorr_48>0.75597644),3,3,location|regime,asset_state|momentum,context,asset_state|context|momentum
(*)|(loc_ema_stack_pos_24<=0.79511702)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>-0.056789238&prior_volatility<=0.58640319&up_down_semivol_ratio_tanh>0.28716254),5,5,location|regime,context|open_interest|path_structure|residual,trend,context|open_interest|path_structure|residual|trend
(*)|(*)|(ob_pressure_mkt_resid>-0.0014901161&prior_volatility>0.58640319&return_autocorr_48<=0.21796753),3,3,regime,context|momentum|residual,,context|momentum|residual
(*)|(dist_prior_day_high<=0.037815843&loc_ema_stack_pos_24<=0.77013862&loc_swing_range_pos_24<=0.21428046)|(oi_value_z_90d>-0.61047262),4,4,location|regime,open_interest,context|trend,context|open_interest|trend
(*)|(dist_prior_day_high>0.037815843)|(oi_expansion_compression_balance_24h>0.54701811),2,2,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_rolling_7d_high<=0.3292689&loc_prior_bar_pos_24<=0.99313152)|(asset_vol_level_pct<=0.40323141&mark_vs_perp_bps<=1.8255733&range_24h_pct>0.035206497),5,5,location|regime,asset_state|compression|perp_tradeability,context,asset_state|compression|context|perp_tradeability
(*)|(dist_rolling_7d_high<=0.3292689)|(funding_rate>0.0000091249885&mark_vs_perp_bps>1.8255733&range_24h_pct>0.035206497),4,4,location|regime,compression|funding|perp_tradeability,context,compression|context|funding|perp_tradeability
(*)|(*)|(asset_vol_level_pct<=0.39280751&mark_vs_perp_bps>1.8608391&oiw_entry_zone_1d_atr<=0.56796408),3,3,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(dist_ema200_atr<=0.029054804&dist_rolling_7d_high<=0.23433936)|(funding_mom_2h>-0.0068898289&mark_perp_dislocation>-0.0024034586&range_24h_pct>0.061020557),5,5,location|regime,compression|funding|perp_tradeability,context,compression|context|funding|perp_tradeability
(*)|(dist_rolling_7d_high>0.23433936)|(range_24h_pct>0.061020557),2,2,location|regime,compression,context,compression|context
(*)|(oiw_z_delta_entry_dist_14d_atr<=1.1082582)|(asset_atr_level_pct<=0.9374783&asset_funding_rate_mean_7d>0.00000000000000000000000000000000001&mark_vs_perp_bps<=1.6387861&volume_percentile<=0.37370276),5,5,location|regime,asset_state|liquidity|perp_tradeability,open_interest_location,asset_state|liquidity|open_interest_location|perp_tradeability
(*)|(oiw_z_delta_entry_dist_14d_atr>1.1082582)|(asset_atr_level_pct<=0.9374783&ob_depth_z_10bps>-0.10395946),3,3,location|regime,asset_state|orderbook,open_interest_location,asset_state|open_interest_location|orderbook
(*)|(*)|(fund_rate_z_14d<=0.1632337&oi_value_log_1d_robust_z>-0.01468017&oi_vol_15d_robust_z<=0.24213907&price_trend_15d_vol_norm<=0.026436551),4,4,regime,funding|open_interest,,funding|open_interest
(*)|(*)|(oi_value_log_1d_robust_z>-0.01468017&oi_vol_15d_robust_z<=0.24213907&price_trend_15d_vol_norm>0.026436551),3,3,regime,open_interest,,open_interest
(*)|(*)|(asset_vol_level_pct>0.31011119&log_oi_to_volume_1d>1.9614692&mark_perp_dislocation>-0.00081273884&oi_value_z_30d>-0.3295289),4,4,regime,asset_state|open_interest|perp_tradeability,,asset_state|open_interest|perp_tradeability
(*)|(*)|(asset_vol_level_pct<=0.40948576&asset_vol_level_pct>0.27084783&mark_perp_dislocation<=0.0010986979),3,3,regime,asset_state|perp_tradeability,,asset_state|perp_tradeability
(*)|(*)|(mark_perp_dislocation>0.0010986979&price_trend_15d_vol_norm<=-0.056789238),2,2,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(loc_session_pos_48>0.22551888)|(log_oi_to_volume_7d<=0.57339525&mark_perp_dislocation>0.0026991714),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_ema200_atr>0.024526894)|(ob_imbalance_mkt_resid>-0.0010430813&range_24h_pct<=0.13304466),3,3,location|regime,compression|residual,context,compression|context|residual
(*)|(*)|(ob_imbalance_mkt_resid>-0.0010430813&range_24h_pct>0.13304466),2,2,regime,compression|residual,,compression|residual
(*)|(dist_ema200_atr>-0.00073094631&loc_prior_bar_pos_48<=0.22536029)|(asset_atr_level_pct<=0.94029361&mark_vs_perp_bps<=0.26215184),4,4,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(oiw_pos_delta_entry_dist_14d_atr>-0.29697853)|(asset_atr_level_pct<=0.94029361&mark_vs_perp_bps>0.26215184&up_down_return_mass_ratio_tanh<=-0.17289631),4,4,location|regime,asset_state|path_structure|perp_tradeability,open_interest_location,asset_state|open_interest_location|path_structure|perp_tradeability
(*)|(dist_prior_day_high>0.037042797)|(up_down_semivol_ratio_tanh<=-1.1485556),2,2,location|regime,path_structure,context,context|path_structure
(*)|(dist_prior_day_high>0.037042797&oiw_z_delta_entry_dist_14d_atr<=-0.3736304)|(oi_vol_7d_robust_z<=0.64984202&up_down_semivol_ratio_tanh>-1.1485556),4,4,location|regime,open_interest|path_structure,context|open_interest_location,context|open_interest|open_interest_location|path_structure
(*)|(dist_prior_day_low<=0.017938953)|(mark_perp_dislocation>0.00098563777&return_autocorr_48>-0.065233566),3,3,location|regime,momentum|perp_tradeability,context,context|momentum|perp_tradeability
(*)|(dist_prior_day_low>0.017938953)|(mark_perp_dislocation>0.00098563777&return_autocorr_48>-0.065233566),3,3,location|regime,momentum|perp_tradeability,context,context|momentum|perp_tradeability
(*)|(*)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=-0.076823808),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(dist_ema200_atr>0.012345401)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>-0.076823808&up_down_semivol_ratio_tanh<=0.17246222),4,4,location|regime,open_interest|path_structure|residual,context,context|open_interest|path_structure|residual
(*)|(*)|(asset_atr_level_pct>0.60391212&price_rv_10d_robust_z<=0.14686067),2,2,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(loc_pullback_depth_48>0.13802546&loc_swing_range_pos_48>0.3858017)|(asset_atr_level_pct<=0.79501379&oi_value_z_30d<=-0.014906178),4,4,location|regime,asset_state|open_interest,context|path_structure,asset_state|context|open_interest|path_structure
(*)|(dist_ema200_atr<=0.040633574)|(asset_minus_mkt_oi_1d_z_90d>-0.16109867&dist_funding_pressure_price_96h_atr<=0.50230592&funding_vol_15d_robust_z<=1.1143345&mark_perp_dislocation<=0.0065665049&ob_imbalance_mkt_resid>-0.0020861626),6,6,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(*)|(donchian_zone_1d_atr<=0.47886598&funding_vol_10d_robust_z<=0.6675725&trend_acceleration>0.35697532),3,3,regime,open_interest|perp_tradeability|trend,,open_interest|perp_tradeability|trend
(*)|(*)|(donchian_zone_1d_atr>0.47886598&funding_vol_10d_robust_z<=0.6675725&trend_acceleration>0.35697532),3,3,regime,open_interest|perp_tradeability|trend,,open_interest|perp_tradeability|trend
(*)|(*)|(oi_value_z_90d>-0.62278122&oi_vol_15d_robust_z>-0.36086392&price_trend_10d_vol_norm>0.0042772167&return_autocorr_48<=0.018591646),4,4,regime,momentum|open_interest,,momentum|open_interest
(*)|(*)|(dist_oiw_z_delta_96h_atr<=0.88551778&oi_value_z_90d>-0.62278122&oi_vol_15d_robust_z>-0.36086392&return_autocorr_48>0.018591646),4,4,regime,momentum|open_interest|perp_tradeability,,momentum|open_interest|perp_tradeability
(*)|(loc_pullback_depth_48>0.089965224&loc_swing_range_pos_48<=0.70470923)|(oi_chg_z_8h<=-0.048333034&range_24h_pct<=0.055320647),4,4,location|regime,compression|open_interest,context|path_structure,compression|context|open_interest|path_structure
(*)|(*)|(price_trend_7d_vol_norm<=-0.11713176&range_24h_pct>0.055320647),2,2,regime,compression|open_interest,,compression|open_interest
(*)|(loc_range_pos_48<=0.33724385&zscore_price_50<=0.7760691)|(prior_volatility>0.43353409),3,3,location|regime,context,context,context
(*)|(zscore_price_50>0.7760691)|(prior_volatility>0.43353409),2,2,location|regime,context,context,context
(*)|(loc_pullback_depth_48<=0.27051407)|(mark_perp_dislocation<=-0.0023064781&ob_imbalance_mkt_resid>-0.0020861626),3,3,location|regime,perp_tradeability|residual,path_structure,path_structure|perp_tradeability|residual
(*)|(*)|(mark_perp_dislocation>-0.0023064781&trend_acceleration>0.49610433),2,2,regime,perp_tradeability|trend,,perp_tradeability|trend
(*)|(loc_swing_range_pos_24>0.090906553)|(amihud_illiq>-0.06388586&mark_vs_perp_bps<=-0.74604577&oiw_entry_zone_1d_atr>0.6244638&range_24h_pct>0.035206497),5,5,location|regime,compression|liquidity|perp_tradeability,context,compression|context|liquidity|perp_tradeability
(*)|(*)|(mark_vs_perp_bps>-0.74604577&range_24h_pct>0.035206497&trend_acceleration>0.23810971),3,3,regime,compression|perp_tradeability|trend,,compression|perp_tradeability|trend
(*)|(dist_rolling_7d_high<=0.2540938&loc_prior_bar_pos_24>0.5093661&loc_range_pos_24>0.70913672)|(*),3,3,location,,context,context
(*)|(dist_rolling_7d_high>0.2540938)|(*),1,1,location,,context,context
(*)|(dist_ema200_atr>0.0065296674)|(asset_funding_rate_mean_3d>0.0000071648847&ob_imbalance_mkt_resid>-0.0014901161),3,3,location|regime,perp_tradeability|residual,context,context|perp_tradeability|residual
(*)|(dist_rolling_7d_high<=0.27009642&loc_session_pos_48>0.00000000000000000000000000000000001)|(dist_oiw_signed_delta_12h_atr<=0.0077967048&range_expansion_ratio<=-0.16376959&return_autocorr_48<=0.25487998),5,5,location|regime,momentum|perp_tradeability|volatility_term_structure,context,context|momentum|perp_tradeability|volatility_term_structure
(*)|(dist_rolling_7d_high>0.27009642)|(*),1,1,location,,context,context
