fold_id,seed,group,used_feature_count,split_count
0,42,location,17,121
0,42,regime,26,561
1,42,location,2,2
1,42,regime,8,12
2,42,location,4,4
2,42,regime,5,8
3,42,location,4,4
3,42,regime,5,9
4,42,location,4,4
4,42,regime,5,9
