fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.32887256,0.25435913,-1.0,-0.3325086832046509,-7.707080476393415e-07
1,-0.32340068,0.2523146,-1.0,-0.3283010572195053,-8.102057745418276e-07
2,-0.32886827,0.25206608,-1.0,-0.3345198482275009,-7.682822064225544e-07
