fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,158,,6,64,42,quantile,0.050000000000000044,quantile,quantile,target_vame,10
1,42,39,,6,64,55,quantile,0.050000000000000044,quantile,quantile,target_vame,10
2,42,122,,6,64,69,quantile,0.050000000000000044,quantile,quantile,target_vame,10
