feature_name,group,usage_count
reg_atr_change_rate_ts_band40_60,regime,4710
reg_atr_change_rate_ts_band25_75,regime,2984
reg_atr_change_rate_ts_top20,regime,2599
reg_ema20_gt_ema50_raw,regime,2575
reg_atr_change_rate_ts_band20_80,regime,1933
reg_atr_change_rate_ts_top40,regime,1831
reg_atr_change_rate_ts_bot70,regime,1428
reg_atr_change_rate_ts_top30,regime,1213
reg_atr_change_rate_ts_bot80,regime,827
reg_atr_change_rate_ts_bot30,regime,745
loc_dist_ema20_atr_ts_band40_60,location,698
reg_atr_change_rate_ts_bot50,regime,584
loc_dist_ema20_atr_ts_top20,location,536
reg_atr_change_rate_ts_top70,regime,520
loc_dist_ema20_atr_ts_band25_75,location,454
reg_atr_change_rate_ts_band30_70,regime,403
reg_ema50_gt_ema200_raw,regime,383
reg_atr_change_rate_ts_top80,regime,336
loc_dist_ema20_atr_ts_band20_80,location,322
loc_dist_weekly_vwap_ts_bot50,location,298
reg_atr_compression_ratio_ts_band40_60,regime,281
loc_dist_ema20_atr_ts_bot70,location,261
loc_dist_ema20_atr_ts_top40,location,242
reg_atr_change_rate_ts_bot20,regime,227
loc_dist_ema20_atr_ts_top30,location,195
loc_dist_ema20_atr_ts_bot80,location,162
loc_dist_ema20_atr_ts_bot30,location,103
reg_atr_compression_ratio_ts_band20_80,regime,84
loc_dist_ema20_atr_ts_bot50,location,68
reg_price_lt_ema200_raw,regime,67
reg_atr_compression_ratio_ts_band25_75,regime,65
loc_dist_ema20_atr_ts_top70,location,56
loc_dist_ema20_atr_ts_band30_70,location,48
loc_dist_prior_day_low_ts_bot50,location,40
reg_atr_compression_ratio_ts_bot70,regime,38
reg_atr_compression_ratio_ts_top70,regime,35
loc_dist_ema20_atr_ts_bot20,location,31
reg_atr_compression_ratio_ts_bot50,regime,26
loc_dist_ema20_atr_ts_top80,location,24
reg_atr_compression_ratio_ts_top20,regime,23
reg_atr_change_rate_ts_bot40,regime,22
loc_dist_ema50_atr_ts_band25_75,location,22
loc_dist_ema50_atr_ts_band20_80,location,22
reg_atr_compression_ratio_ts_bot30,regime,18
loc_dist_ema50_atr_ts_band40_60,location,17
loc_dist_ema200_atr_ts_bot50,location,16
reg_atr_change_rate_ts_top50,regime,16
reg_atr_compression_ratio_ts_top30,regime,14
loc_dist_ema50_atr_ts_band30_70,location,13
reg_atr_percentile_ts_band20_80,regime,11
reg_choppiness_index_20_ts_bot50,regime,10
loc_dist_ema50_atr_ts_bot70,location,10
loc_dist_ema20_atr_ts_bot40,location,9
reg_atr_compression_ratio_ts_band30_70,regime,9
loc_dist_ema200_atr_ts_band20_80,location,9
reg_atr_compression_ratio_ts_top80,regime,8
loc_dist_ema50_atr_ts_top20,location,8
reg_atr_compression_ratio_ts_bot80,regime,7
loc_dist_ema50_atr_ts_bot30,location,7
reg_atr_change_rate_ts_top60,regime,5
reg_atr_percentile_ts_bot70,regime,5
reg_atr_change_rate_ts_bot60,regime,5
reg_atr_compression_ratio_ts_bot20,regime,4
loc_dist_ema50_atr_ts_bot50,location,4
loc_dist_ema50_atr_ts_top80,location,3
loc_dist_ema20_atr_ts_top50,location,2
