fold_id,seed,regime_family,gain,split
0,42,compression,7399.6796875,2
0,42,trend,638.0514917573164,344
0,42,volatility,5559070.211743958,1875
0,42,volatility_term_structure,180067.22928195263,33
1,42,trend,98.61527342866066,308
1,42,volatility,6947696.928221566,1838
1,42,volatility_term_structure,30465.59858327353,36
2,42,trend,45.05239726277068,148
2,42,volatility,12013.190875743247,944
2,42,volatility_term_structure,642.4436295013293,21
3,42,path_structure,1.3226023688912392,5
3,42,trend,374.21332063898444,44
3,42,volatility,3013.2119168814606,126
3,42,volatility_term_structure,105.83270263671875,2
4,42,trend,106.51766395568848,45
4,42,volatility,2866.1701148822904,115
4,42,volatility_term_structure,3.409751557512209,11
