,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mr_soft,0.04534905,0.005816464,0.35357156,30.5,3.818813,243.59663,8819.832,1102.5029,70557.125,3.284368,0.42230117,25.543558,3.0,0.0,0.0,1.0,0.9514563,1.0,0.19201678,1.5,0.8333333,0.9474649,1.0
trapped_longs_12,0.04197809,0.007138642,0.24684808,34.166668,3.1841621,366.61484,8532.113,1715.9623,42423.406,3.1737404,0.60767365,16.57572,7.0,0.0,0.0,0.917987,0.9223301,1.0,0.0,2.0,1.3333334,0.8854754,2.0
climax_range_12,0.036886264,0.0037032478,0.36740625,34.333332,1.9720266,597.74945,6998.881,667.31384,73405.24,2.5981538,0.21925177,30.788363,1.0,0.0,0.0,0.7941065,0.9611651,1.0,0.0,3.0,0.6666667,0.82704985,3.0
shock_rel,0.032524653,0.0040049343,0.26413742,50.666668,5.8783975,436.70255,6131.3105,727.6068,51666.6,2.3334472,0.26464143,20.574919,5.0,0.0,0.0,0.6879916,0.89320385,1.0,0.0,4.5,1.8333334,0.75169635,4.0
range_expansion_ratio,0.028117415,0.0039559966,0.19984575,34.5,2.6925824,442.04776,5461.9316,1051.5433,28370.396,2.070277,0.3584029,11.958739,11.0,0.0,0.0,0.5807666,0.93203884,1.0,0.47394195,9.0,1.1666666,0.7261284,5.0
liq_score,0.029826494,0.0014882486,0.5977628,30.666666,1.7950549,523.90845,5752.4653,458.19092,72220.67,2.1668234,0.18903221,24.837688,2.0,0.0,0.0,0.6223473,0.9029126,1.0,0.13746947,6.0,1.6666666,0.7248926,6.0
spike_score,0.032177348,0.0058569955,0.17677692,38.333332,7.2264943,203.34125,6245.3594,1092.526,35701.223,2.3562012,0.41779798,13.287962,9.5,0.0,0.0,0.6795419,0.8446602,0.8333333,0.0,5.0,2.6666667,0.7099131,7.0
trend_acceleration,0.0253152,0.0037093614,0.17276812,25.833334,2.7938426,238.86856,5049.41,683.8323,37284.79,1.9038851,0.26488423,13.684389,9.5,0.0,0.0,0.51259077,0.75728154,0.5,0.1520953,11.0,4.1666665,0.5538501,8.0
ffd_rv_2h_04,0.02340359,0.0026541098,0.20636979,23.333334,4.955356,109.86989,4466.662,554.82544,35959.184,1.6429788,0.18309969,14.742676,8.0,0.0,0.0,0.4660827,0.8446602,0.5,0.16273804,12.5,2.6666667,0.55064744,9.0
rng_z,0.024637042,0.005783547,0.10495009,36.833332,4.524624,299.8469,4548.3345,1057.0319,19571.166,1.7879288,0.40197137,7.9525294,20.0,0.0,0.0,0.49609166,0.69902915,0.6666667,0.0,9.0,5.1666665,0.5476077,10.0
rsi_slope_base,0.023335002,0.0034613651,0.15731433,38.0,4.932883,292.72943,4531.7236,577.05237,35588.66,1.7321767,0.23415972,12.81363,13.0,0.0,0.0,0.46441397,0.7669903,0.5,0.18136157,12.5,4.0,0.5312433,11.0
momentum_accel,0.02210083,0.0015267069,0.31993484,26.0,4.9665546,136.11044,4346.154,402.3077,46951.758,1.6265795,0.17232397,15.353412,4.0,0.0,0.0,0.43438748,0.83495146,0.16666667,0.63479877,16.0,2.8333333,0.5043909,12.0
dip_velocity,0.025360491,0.008582626,0.07493681,37.833332,5.8142543,246.18137,5130.616,1911.6583,13769.837,1.9717772,0.66335714,5.860954,27.0,0.0,0.0,0.5136927,0.6699029,0.33333334,0.0,16.5,5.6666665,0.50000674,13.0
vol_concentration_12,0.021640817,0.0035329633,0.13255869,29.0,3.6968455,227.49124,4042.713,632.6619,25832.957,1.6123586,0.23759188,10.9418745,16.5,0.0,0.0,0.42319566,0.7669903,0.33333334,0.0,15.0,4.0,0.4745052,14.0
vp_dist_hvn_below_atr,0.021940043,0.0041259127,0.11666886,40.666668,4.955356,333.73538,4112.295,764.56714,22118.355,1.6385378,0.3042338,8.824811,19.0,0.0,0.0,0.43047562,0.70873785,0.16666667,0.4376927,17.0,5.0,0.4608307,15.0
