,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
evr_slope,0.046956412,0.011632286,0.18955041,89.0,14.988885,528.45825,0.3622497,0.12635286,1.0385586,0.0001873472,6.19675e-05,0.00056640944,2.0,0.8378993,0.94545215,1.0,0.8202247,1.0,0.0,3.5,2.6666667,0.90505624,1.0
clv_mean_4,0.042659972,0.00965417,0.18850644,67.5,10.193953,446.95618,0.33397895,0.0858658,1.2990264,0.00015860601,4.0271763e-05,0.0006246527,1.0,0.0,0.8813594,0.8901146,0.8651685,1.0,0.0,3.5,2.0,0.8558552,2.0
choppiness_index_20,0.035792027,0.012468041,0.10274823,57.0,11.105555,292.5563,0.27308255,0.11018685,0.6767966,0.00014083392,5.4174012e-05,0.00036612002,7.0,0.42060328,0.8813594,0.7144607,0.53932583,0.8333333,0.0,4.0,6.8333335,0.6527848,3.0
t_be_proxy,0.030002847,0.0056077964,0.16052131,67.833336,11.186549,411.3298,0.20381361,0.04419499,0.93992525,0.00011201404,2.2636035e-05,0.00055429956,4.0,0.0,0.6982286,0.5663971,0.74157304,0.6666667,0.0,9.0,3.8333333,0.59691167,4.0
session_progress,0.029757662,0.008604551,0.1029128,79.5,13.313527,474.72394,0.19173622,0.056790832,0.6473365,0.00011064783,2.9494657e-05,0.0004150902,8.0,0.45684195,0.95075375,0.56012625,0.74157304,0.6666667,0.0,9.0,3.8333333,0.5934627,5.0
volatility_autocorr_48,0.03098554,0.011914233,0.0805846,47.166668,5.398045,412.12967,0.25410092,0.10639189,0.6068816,0.00012694557,5.1553492e-05,0.00031259138,15.0,0.37737486,0.90591556,0.5915304,0.40449437,0.8333333,0.75948477,5.5,8.833333,0.5894396,6.0
direction_entropy_20,0.034129426,0.013820842,0.0842798,54.5,9.376389,316.77975,0.26425153,0.11848828,0.58933145,0.00013033747,5.5169297e-05,0.00030792228,16.0,0.0051836562,0.6221603,0.6719381,0.33707866,0.6666667,0.0,5.0,9.833333,0.55383563,7.0
shock_rel,0.026731623,0.0043688146,0.16356374,66.5,5.9651766,741.34436,0.18433914,0.043953087,0.7731179,0.00010250579,2.2686381e-05,0.00046316063,5.0,0.0,0.8813594,0.48273256,0.71910113,0.5,0.0,11.0,4.1666665,0.5202782,8.0
asset_atr_level,0.027609227,0.009805478,0.077739134,81.166664,12.102571,544.3494,0.18182495,0.07701922,0.42924753,0.00010724099,4.206484e-05,0.0002734024,21.0,0.0,0.0,0.5051781,0.38202247,0.5,0.2008126,11.5,9.166667,0.45839423,9.0
vp_lvn_depth_ratio,0.029470041,0.012932871,0.06715318,68.5,17.811514,263.43915,0.20683123,0.092294976,0.46350473,0.00011380774,4.867047e-05,0.00026612036,22.0,0.0,0.49092358,0.5527701,0.31460676,0.5,0.0,9.0,10.166667,0.45767528,10.0
