fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.010610532,0.63234144,-0.9979208,0.005162667,0.99692214
1,0.01322478,0.6398053,-0.9979536,0.008266587,0.99704415
2,0.0133763105,0.642093,-0.99804413,0.007396367,0.9969423
3,0.01520958,0.64294606,-0.9981031,0.014829197,0.996976
