strategy_id,symbol,timestamp,side,normalized_rank_score,net_return,gross_return,entry_adverse_bps,entry_favorable_bps,entry_gap_bps,entry_slippage_proxy_bps,entry_delay_minutes,delay_window_candle_count,delay_window_range_bps,delay_entry_ref_gap_bps,delay_close_gap_bps,delay_max_adverse_bps,delay_max_favorable_bps
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,RARE/USD:USD,2026-01-22 11:00:00+00:00,short,0.8893861334264758,0.05014579508727862,0.052197993252669835,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,BICO/USD:USD,2026-01-22 11:00:00+00:00,short,0.8745925020374898,0.04804141477203657,0.0500915054029505,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,PORTAL/USD:USD,2026-01-22 11:00:00+00:00,short,0.8677741879147747,0.015461821021383132,0.017479300729860484,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,KSM/USD:USD,2026-01-22 11:00:00+00:00,short,0.8663697752939806,0.027641758766539563,0.029671429355135892,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,REZ/USD:USD,2026-01-22 11:00:00+00:00,short,0.8473629060426127,0.019445800938666026,0.021467268743612853,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,OGN/USD:USD,2026-01-22 11:00:00+00:00,long,0.8388854930725347,-0.0065725830157292425,-0.004577160053922261,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 12:00:00+00:00,long,0.9772092210967517,-0.006231985172548348,-0.004236221182411424,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 12:00:00+00:00,long,0.9565505297473512,-0.0062319850971879085,-0.004236221348421834,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ZRX/USD:USD,2026-01-22 12:00:00+00:00,long,0.8956950750960531,-0.006753956618436114,-0.004758715458218465,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 12:00:00+00:00,long,0.8616835487251135,-0.007046323012775866,-0.005051374391631627,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,ZRX/USD:USD,2026-01-22 12:00:00+00:00,long,0.8564588427057864,-0.007227696939670096,-0.005232930005487925,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,KSM/USD:USD,2026-01-22 12:00:00+00:00,short,0.8268206426825009,0.027641758565333067,0.0296714301678261,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,OGN/USD:USD,2026-01-22 12:00:00+00:00,long,0.8210647339620445,-0.006572582954857372,-0.004577159959998393,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,STG/USD:USD,2026-01-22 12:00:00+00:00,short,0.8168005588543485,-0.016833146230607283,-0.014847993769077042,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,OGN/USD:USD,2026-01-22 13:00:00+00:00,long,0.9346620677610897,-0.006572582831017801,-0.004577159761679351,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 13:00:00+00:00,long,0.922233379904529,-0.007046322919825951,-0.005051374599511655,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 13:00:00+00:00,long,0.8645142042146932,-0.006231985050043792,-0.004236221422035621,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 13:00:00+00:00,long,0.8512850739317732,-0.006231985149139772,-0.0042362214035251075,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,STG/USD:USD,2026-01-22 13:00:00+00:00,short,0.8473920130399348,-0.016765977873658435,-0.014780759224224251,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,KSM/USD:USD,2026-01-22 13:00:00+00:00,short,0.844735999534288,0.027641758614753764,0.02967143066239655,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9882043893351962,-0.0062319849711369064,-0.004236221151614462,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 14:00:00+00:00,long,0.9686226568867156,-0.007095030911775582,-0.0051001310580584235,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9573655256723717,-0.006231985255989062,-0.004236221283162224,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9524100593782745,-0.006572582962734124,-0.004577159762470967,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 14:00:00+00:00,long,0.9515077424612877,-0.007095031257856894,-0.0051001312037110835,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,BICO/USD:USD,2026-01-22 14:00:00+00:00,short,0.8800427872860636,0.048041412962730366,0.05009150495322238,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.8541157294213529,-0.007046323642958916,-0.0050513746280587595,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.844263010827803,-0.006572582550418149,-0.004577159777025597,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ICX/USD:USD,2026-01-22 15:00:00+00:00,short,0.9651225404587263,0.01751142186860144,0.019530952211203115,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 15:00:00+00:00,short,0.9113837466526953,0.025535474428790863,0.0275630370319401,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 15:00:00+00:00,short,0.8983365351030388,0.011785271639021043,0.013799071367837253,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,REZ/USD:USD,2026-01-22 15:00:00+00:00,short,0.8839212946792409,0.01944580093084855,0.02146726822828659,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,STG/USD:USD,2026-01-22 15:00:00+00:00,short,0.8046629409710094,-0.016765980014331213,-0.014780760497379511,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 16:00:00+00:00,long,0.9531159040633368,-0.007095030681755699,-0.005100130929338513,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 16:00:00+00:00,short,0.9468360693910817,0.011785272129357743,0.013799071206839738,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,RLC/USD:USD,2026-01-22 16:00:00+00:00,long,0.8820948305972756,-0.006388528906833403,-0.004392921806081019,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 16:00:00+00:00,long,0.8804866689952264,-0.007095031146660688,-0.005100131057275628,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,DYM/USD:USD,2026-01-22 16:00:00+00:00,long,0.8449033647688904,-0.006757886684160275,-0.004762649558493792,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,LRC/USD:USD,2026-01-22 16:00:00+00:00,long,0.8164512748864827,0.02178979182793077,0.023813604980413464,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,QTUM/USD:USD,2026-01-22 16:00:00+00:00,long,0.8059654791011759,0.01609478474244041,0.018112898405370174,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 17:00:00+00:00,short,0.9561139247875189,0.011785272130511882,0.013799071268994684,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 17:00:00+00:00,short,0.8352616719059262,0.025535472411185884,0.027563034688396812,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 18:00:00+00:00,long,0.9654936546745838,-0.008771462230679598,-0.006778240398769347,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 18:00:00+00:00,long,0.9499214111072302,-0.007095030730560605,-0.005100131003673985,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 18:00:00+00:00,short,0.9496085108860169,0.011785272494741506,0.013799071672968302,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,CHR/USD:USD,2026-01-22 18:00:00+00:00,long,0.9480221795319594,-0.008771462416927181,-0.006778240118099906,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 18:00:00+00:00,short,0.8306118290837117,0.025535471972609344,0.027563034842393558,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 18:00:00+00:00,long,0.8257000232855979,-0.007095030765725213,-0.005100130915409068,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 19:00:00+00:00,long,0.9770273023634882,-0.008771461783508495,-0.00677824005483385,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 19:00:00+00:00,long,0.9596067644661777,-0.006501962638430598,-0.004506468869100946,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ICX/USD:USD,2026-01-22 19:00:00+00:00,short,0.9033502153917802,0.017511420792131506,0.019530952319779412,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 20:00:00+00:00,long,0.9690083246012341,-0.008771461851241617,-0.006778240036935408,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 20:00:00+00:00,long,0.8824732215624637,0.05922849622566548,0.06128978718454253,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 20:00:00+00:00,long,0.8609122132960764,0.023030233950994666,0.025055289883032753,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 21:00:00+00:00,long,0.9729013854930725,-0.008771462200602017,-0.0067782400351408855,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 21:00:00+00:00,long,0.866049598323437,0.023030233304062175,0.025055288562786205,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 21:00:00+00:00,long,0.8483234369542438,0.05922849998259969,0.06128978845634954,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,LSK/USD:USD,2026-01-22 21:00:00+00:00,long,0.8149086040284085,0.0230302339444008,0.02505528939934753,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ETHFI/USD:USD,2026-01-22 21:00:00+00:00,long,0.8137734311328443,0.03829448286342187,0.04033481952992037,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 22:00:00+00:00,long,0.9682660961695192,-0.008771461944155378,-0.006778240380657781,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 22:00:00+00:00,long,0.9664760158342065,-0.0065019623703636694,-0.004506468813377122,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 22:00:00+00:00,long,0.9640091978111538,0.05922850261675877,0.06128978905130391,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 22:00:00+00:00,long,0.8942979392245896,0.023030233463845928,0.025055288755858086,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ETHFI/USD:USD,2026-01-22 22:00:00+00:00,long,0.8669373617417627,0.038294486302241394,0.040334821949285,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,TNSR/USD:USD,2026-01-22 22:00:00+00:00,long,0.8469990685760856,-0.006029293884919097,-0.004033327284380014,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,KSM/USD:USD,2026-01-22 22:00:00+00:00,long,0.8399333449761323,0.01392019917806576,0.01593613568074563,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SYN/USD:USD,2026-01-22 22:00:00+00:00,long,0.8273591221329608,-0.006501962048221283,-0.004506468752874407,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 22:00:00+00:00,long,0.8213776341832577,0.02393912958730029,0.025965094321756473,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ETHFI/USD:USD,2026-01-22 22:00:00+00:00,long,0.8031348236115963,0.0382944878222002,0.04033482203092533,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 23:00:00+00:00,long,0.9573582489230411,-0.006501962075094452,-0.004506468631745742,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,TNSR/USD:USD,2026-01-22 23:00:00+00:00,long,0.8615889509838165,-0.0060292937609201895,-0.004033326987721924,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,T/USD:USD,2026-01-22 23:00:00+00:00,long,0.8348832809407382,-0.00013969406529174217,0.0018621683046673074,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
