strategy_id,reject_adverse_entry_threshold_bps,kept_rows,rejected_rows,rejected_fraction,net_hit_rate,gross_hit_rate,mean_net_return,mean_gross_return,mean_entry_adverse_bps,mean_entry_favorable_bps,mean_delay_max_adverse_bps
__global__,50.0,27485,0,0.0,0.6109150445697653,0.614698926687284,0.02821945818748474,0.030249707992033192,,,0.183111694513814
__global__,100.0,27485,0,0.0,0.6109150445697653,0.614698926687284,0.02821945818748474,0.030249707992033192,,,0.183111694513814
__global__,150.0,27485,0,0.0,0.6109150445697653,0.614698926687284,0.02821945818748474,0.030249707992033192,,,0.183111694513814
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,50.0,4795,0,0.0,0.6625651720542232,0.6642335766423357,0.029969037902540997,0.03200103904458049,,,0.1448555885289995
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,100.0,4795,0,0.0,0.6625651720542232,0.6642335766423357,0.029969037902540997,0.03200103904458049,,,0.1448555885289995
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,150.0,4795,0,0.0,0.6625651720542232,0.6642335766423357,0.029969037902540997,0.03200103904458049,,,0.1448555885289995
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,50.0,3494,0,0.0,0.6090440755580996,0.6124785346307956,0.027519543455869572,0.029549092661230035,,,0.01758070939727196
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,100.0,3494,0,0.0,0.6090440755580996,0.6124785346307956,0.027519543455869572,0.029549092661230035,,,0.01758070939727196
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,150.0,3494,0,0.0,0.6090440755580996,0.6124785346307956,0.027519543455869572,0.029549092661230035,,,0.01758070939727196
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,50.0,6315,0,0.0,0.5776722090261283,0.5817893903404592,0.025337021770359517,0.02736438625473933,,,0.056347089925532695
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,100.0,6315,0,0.0,0.5776722090261283,0.5817893903404592,0.025337021770359517,0.02736438625473933,,,0.056347089925532695
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,150.0,6315,0,0.0,0.5776722090261283,0.5817893903404592,0.025337021770359517,0.02736438625473933,,,0.056347089925532695
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,50.0,5195,0,0.0,0.5349374398460057,0.5358999037536092,0.024298256423624463,0.026324581056244415,,,0.01296917255711677
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,100.0,5195,0,0.0,0.5349374398460057,0.5358999037536092,0.024298256423624463,0.026324581056244415,,,0.01296917255711677
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,150.0,5195,0,0.0,0.5349374398460057,0.5358999037536092,0.024298256423624463,0.026324581056244415,,,0.01296917255711677
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,50.0,4465,0,0.0,0.5852183650615902,0.5970884658454647,0.03082679372991972,0.03285965353580632,,,0.7047326687572516
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,100.0,4465,0,0.0,0.5852183650615902,0.5970884658454647,0.03082679372991972,0.03285965353580632,,,0.7047326687572516
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,150.0,4465,0,0.0,0.5852183650615902,0.5970884658454647,0.03082679372991972,0.03285965353580632,,,0.7047326687572516
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,50.0,2747,0,0.0,0.7688387331634511,0.7688387331634511,0.03721894097985521,0.03925819923753707,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,100.0,2747,0,0.0,0.7688387331634511,0.7688387331634511,0.03721894097985521,0.03925819923753707,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,150.0,2747,0,0.0,0.7688387331634511,0.7688387331634511,0.03721894097985521,0.03925819923753707,,,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,50.0,474,0,0.0,0.7046413502109705,0.7046413502109705,0.020342167150258342,0.022364531761968193,,,0.8838378732118921
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,100.0,474,0,0.0,0.7046413502109705,0.7046413502109705,0.020342167150258342,0.022364531761968193,,,0.8838378732118921
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,150.0,474,0,0.0,0.7046413502109705,0.7046413502109705,0.020342167150258342,0.022364531761968193,,,0.8838378732118921
