,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
atr_pct,0.10008884,0.008675607,1.1547061,353.66666,14.851113,8422.271,5498.5195,675.7692,44739.703,1.7586217,0.20932005,14.775223,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
vol_z_x_regime_trend,0.033754982,0.0054667895,0.20842192,248.83333,18.79199,3294.916,1641.9131,294.22815,9162.545,0.51640064,0.08559916,3.1153302,5.0,0.6748382,1.0,0.29873276,0.7580645,0.8333333,0.12747048,6.5,2.5,0.6168296,2.0
stage_tf,0.038008217,0.009253287,0.15612015,277.16666,41.426308,1854.41,1738.1716,557.0591,5423.5547,0.5588962,0.167273,1.8673961,16.0,0.32255018,0.7610087,0.34369704,0.7096774,0.8333333,0.0822476,7.0,3.0,0.4881637,3.0
impact_24,0.039496426,0.0070364266,0.22169882,260.16666,29.447222,2298.5767,1886.4529,389.29745,9141.351,0.62481546,0.12561594,3.1078413,6.0,0.10773692,0.4887944,0.35943007,0.7903226,0.8333333,0.0,4.5,2.1666667,0.4321746,4.0
atr_state,0.039678313,0.0063729486,0.24703927,248.83333,20.537905,3014.8171,1816.2905,289.28525,11403.663,0.6007434,0.08645777,4.174207,2.0,0.0,0.40038854,0.36135295,0.7903226,1.0,0.0,4.0,2.1666667,0.41985124,5.0
signed_vol,0.020193385,0.002322587,0.17556837,214.83333,10.006942,4612.1343,864.7962,116.40531,6424.728,0.29894936,0.033368483,2.6782973,8.0,0.5010448,0.907551,0.15536249,0.83870965,0.0,0.06571401,20.0,1.6666666,0.4194013,6.0
kf_vol_ratio_mean,0.03387902,0.0068793353,0.16684575,242.83333,17.140757,3440.2231,1585.6497,349.2935,7198.2007,0.5314546,0.10445851,2.7038872,7.0,0.10680192,0.40903208,0.30004406,0.7258065,0.8333333,0.0,8.0,2.8333333,0.4038411,7.0
ret6h,0.028581252,0.004561208,0.17909466,230.33333,14.337209,3700.4026,1296.0969,271.16623,6194.9717,0.42653447,0.07852202,2.3169508,11.0,0.20707579,0.34267655,0.24403721,0.7419355,0.5,0.14589396,9.5,2.6666667,0.38906255,8.0
dist_from_high_48h,0.02709758,0.0044831247,0.16378729,236.33333,14.884743,3752.3958,1215.6855,235.85689,6266.0513,0.40954128,0.06554536,2.5589008,10.0,0.32046643,0.7592979,0.22835214,0.6935484,0.33333334,0.06890895,11.5,3.1666667,0.38466623,9.0
ffd_dist_ema_fast_04,0.034216136,0.01069704,0.109445594,274.16666,37.11431,2025.2931,1591.9711,542.0298,4675.7065,0.49642843,0.14902844,1.6536521,17.0,0.20126247,0.6358818,0.30360797,0.61290324,0.6666667,0.0,7.0,4.0,0.38438928,10.0
ffd_cvar_5pct_06,0.032619502,0.004571092,0.23277412,224.33333,15.542058,3238.0168,1484.2014,206.56912,10664.004,0.50207466,0.06444572,3.9114926,3.0,0.047400642,0.53511363,0.2867287,0.67741936,0.6666667,0.15795715,6.0,3.3333333,0.35118866,11.0
dist_from_high_120h,0.01831981,0.0032601885,0.10294358,191.0,17.568913,2076.452,796.2342,208.59474,3039.3328,0.27595046,0.06208563,1.2265102,25.0,0.38040957,0.59267676,0.13555546,0.6935484,0.0,0.0,21.0,3.1666667,0.33364153,12.0
trend_t,0.024913078,0.0040865685,0.15187839,216.5,16.690815,2808.2659,1136.5798,216.62724,5963.302,0.36339772,0.060768235,2.1731403,15.0,0.19911607,0.49619818,0.20525807,0.6935484,0.16666667,0.0,13.5,3.1666667,0.30912933,13.0
stall,0.0054974267,0.0006298966,0.047978833,97.166664,6.7433095,1400.1079,201.70323,17.48918,2326.2495,0.081202194,0.0076675136,0.85996544,42.0,0.0,0.49619818,0.0,0.9677419,0.0,0.8203925,50.0,0.33333334,0.2829551,14.0
dist_from_low_event_12h,0.028057495,0.0048634876,0.16186388,205.0,23.194826,1811.8264,1283.7855,217.99832,7560.1743,0.41133776,0.06851289,2.4695902,9.0,0.0,0.47153705,0.23850016,0.5967742,0.5,0.16343367,11.0,4.1666665,0.28006527,15.0
vol_scale,0.0062947725,0.0008758528,0.045240663,115.833336,10.605292,1265.1571,243.66919,33.305443,1782.7318,0.09337195,0.011445315,0.7617371,48.0,0.0,0.49619818,0.008429367,0.91935486,0.0,0.9363688,48.5,0.8333333,0.27834302,16.0
ts_12,0.007203948,0.000670939,0.07734961,110.333336,6.262765,1943.7812,288.16486,22.53802,3684.3958,0.10866956,0.008389442,1.4076113,20.0,0.0,0.49619818,0.018040976,0.91935486,0.0,0.88857734,47.0,0.8333333,0.27787578,17.0
t_trail_proxy,0.011142184,0.0010241083,0.121225715,140.83333,9.208993,2153.7673,437.40564,41.317425,4630.5815,0.1643715,0.009089716,2.9723697,14.0,0.0,0.49619818,0.059675153,0.88709676,0.0,0.88261503,37.0,1.1666666,0.27783996,18.0
mfe_8h,0.0143605685,0.00054560794,0.37797457,177.83333,11.201438,2823.2708,590.3797,44.48082,7835.922,0.2145519,0.015197593,3.0289345,4.0,0.06916927,0.5529854,0.09369922,0.83870965,0.0,0.41931662,27.5,1.6666666,0.27359235,19.0
dist_from_high_event_12h,0.031503677,0.0091593815,0.10835685,256.33334,36.677273,1791.4849,1495.6709,540.4833,4138.9463,0.47591117,0.15473288,1.4637576,19.0,0.0,0.37367406,0.27493247,0.5322581,0.5,0.1352328,10.0,4.8333335,0.26981267,20.0
kf_score_mean,0.015520693,0.003700352,0.06509972,196.0,19.916492,1928.8538,664.9001,202.59311,2182.1675,0.23312114,0.06641439,0.81827843,40.0,0.34903863,0.49619818,0.105963804,0.48387095,0.0,0.07319301,25.0,5.3333335,0.26798368,21.0
ffd_atr_expansion_06,0.026868388,0.0050295503,0.14353375,232.83333,16.974655,3193.665,1233.7032,237.92815,6396.9893,0.39322472,0.06584078,2.3484788,13.0,0.016907878,0.49619818,0.22592919,0.6451613,0.33333334,0.063302994,12.5,3.6666667,0.26555908,22.0
bb_pos_24,0.0070430334,0.0008887068,0.055816293,106.833336,11.186549,1020.2754,272.9673,34.158978,2181.305,0.10524661,0.013706606,0.80813944,45.0,0.0,0.49619818,0.01633982,0.82258064,0.0,1.0,46.5,1.8333334,0.25891313,23.0
meta_alignment,0.00808175,0.0008958146,0.07291093,161.0,5.5976186,4630.719,297.14716,38.274208,2306.9434,0.11914191,0.015102826,0.93987674,34.5,0.0,0.49619818,0.027320907,0.82258064,0.0,0.83339673,45.0,1.8333334,0.2527792,24.0
tf_tape,0.021416312,0.00259197,0.17695361,184.33333,13.731553,2474.5037,955.4006,166.07947,5496.1055,0.3100905,0.049448095,1.9445872,12.0,0.0,0.46901706,0.16829102,0.87096775,0.0,0.0,17.0,1.3333334,0.25140014,25.0
dir_path_risk_long_2h,0.00902021,0.001502965,0.05413579,119.666664,12.671052,1130.1438,376.0555,60.99469,2318.5254,0.13300225,0.022067422,0.80161595,46.0,0.0,0.49619818,0.037242107,0.83870965,0.0,0.6695729,43.0,1.6666666,0.25060448,26.0
press_24,0.009128585,0.0015118158,0.055119857,143.83333,15.290702,1352.981,346.40414,43.78141,2740.7942,0.13013718,0.015481602,1.0939231,33.0,0.0,0.49619818,0.038387824,0.7903226,0.0,0.81435245,42.5,2.1666667,0.24597585,27.0
convexity_bis_t,0.01623585,0.0033511547,0.0786603,177.66667,15.3803625,2052.3213,681.0808,169.03683,2744.201,0.23480585,0.05073337,1.0867362,26.0,0.19909218,0.65965086,0.113524295,0.5645161,0.0,0.19201721,28.0,4.5,0.24311702,28.0
mfe_4h,0.007794314,0.0013964082,0.043505426,133.33333,12.391753,1434.6459,294.02023,50.480045,1712.5161,0.11329239,0.017493023,0.73373055,50.0,0.0,0.49619818,0.024282197,0.7580645,0.0,0.8137126,46.0,2.5,0.23505819,29.0
volume_trend_alignment,0.019422943,0.005794769,0.06510194,193.0,33.655113,1106.7858,855.9573,262.4873,2791.2317,0.28551456,0.08204482,0.9935859,30.0,0.0,0.49619818,0.14721754,0.62903225,0.16666667,0.16502984,22.5,3.8333333,0.21995306,30.0
mae_4h,0.008919179,0.0013317212,0.05973605,143.33333,9.42809,2179.0674,345.94907,62.55161,1913.3123,0.13319553,0.021742154,0.8159748,44.0,0.0,0.49619818,0.03617403,0.7258065,0.0,0.4935076,41.5,2.8333333,0.21336181,31.0
