,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
direction_entropy_20,0.0764299,0.013153671,0.4440989,94.5,12.906716,691.90717,209.22021,37.786736,1158.425,0.12696922,0.02432033,0.66286856,1.0,1.0,1.0,1.0,0.99019605,1.0,0.0,1.0,0.16666667,0.947549,1.0
vol_z_4h,0.050061632,0.011624381,0.21559574,95.666664,9.285592,985.62494,121.83696,27.933744,531.40906,0.07479312,0.01611468,0.3471376,4.0,0.7777778,0.7777778,0.6185008,0.9705882,1.0,0.0,2.0,0.5,0.73282254,2.0
vp_profile_entropy,0.03148939,0.0067890366,0.14605634,55.0,6.1373177,492.88635,83.72552,20.154783,347.8064,0.049616132,0.011346941,0.21695368,6.0,0.22222222,0.33333334,0.34979555,0.84313726,1.0,0.17272411,5.5,2.6666667,0.56180805,3.0
vp_in_lvn_below_zone,0.02760714,0.0028217041,0.2701042,63.833332,4.3365374,939.6194,63.126823,6.3405447,628.49426,0.041585498,0.004112517,0.42050982,3.0,0.0,0.11111111,0.2936267,0.92156863,1.0,0.0,7.5,1.3333334,0.5418868,4.0
G_VOL_LIQ_GT1,0.031761292,0.009773818,0.103212446,76.166664,7.4255567,781.26953,76.28922,28.050678,207.48323,0.04751892,0.015857503,0.14239618,8.5,0.0,0.11111111,0.35372946,0.78431374,0.8333333,0.0,5.5,3.6666667,0.51562965,5.0
loc_pullback_depth_48,0.024447883,0.0018883011,0.31652734,49.0,3.0550504,785.91174,65.375465,7.2446375,589.9469,0.041098006,0.0042313547,0.3991739,2.0,0.33333334,0.44444445,0.2479182,0.89215684,0.8333333,0.0,9.5,1.8333334,0.48439422,6.0
amihud_illiq,0.03046619,0.009441818,0.098306134,79.333336,15.347819,410.07635,74.80184,25.472813,219.65833,0.04806461,0.014922389,0.15481482,10.0,0.44444445,0.5555556,0.33499175,0.7352941,0.6666667,0.0,8.0,4.5,0.46806902,7.0
atr_slope,0.026959999,0.004895166,0.14848149,68.666664,6.871843,686.1495,66.40396,13.577212,324.7711,0.0420333,0.008056612,0.21929796,5.0,0.33333334,0.11111111,0.2842638,0.78431374,0.6666667,0.0,7.0,3.6666667,0.4524235,8.0
dlog_vol_5h,0.023223644,0.0059302477,0.09094689,52.5,7.7835298,354.11313,57.72852,16.535381,201.54248,0.035228368,0.008842205,0.1403539,13.0,0.0,0.11111111,0.23020577,0.6960784,0.6666667,0.0,9.0,5.1666665,0.4006328,9.0
jump_intensity,0.023743529,0.008393526,0.06716548,40.333332,13.362468,121.74231,62.86714,21.506176,183.77408,0.035406724,0.012568834,0.09974164,28.0,0.0,0.11111111,0.23772752,0.71568626,0.5,0.16339107,13.0,4.8333335,0.39284125,10.0
ffd_rv_24_06,0.02068647,0.004197418,0.10195078,32.0,3.3665016,304.17334,54.327553,12.403624,237.95328,0.032424316,0.0070340754,0.14946331,8.5,0.0,0.11111111,0.19349766,0.7254902,0.5,0.3384843,12.5,4.6666665,0.37972045,11.0
asset_atr_level,0.021884577,0.005559752,0.08614318,52.5,5.2519836,524.8017,53.948616,15.210359,191.34677,0.032880016,0.008263942,0.13082078,14.0,0.0,0.11111111,0.210832,0.7058824,0.5,0.0,14.5,5.0,0.36742818,12.0
ffd_rv_24_05,0.021128798,0.005764789,0.07744014,35.0,4.690416,261.17087,62.794113,20.457087,192.74988,0.034845904,0.011354765,0.10693634,19.0,0.11111111,0.11111111,0.1998973,0.71568626,0.33333334,0.16469878,16.5,4.8333335,0.34710005,13.0
vov_fast_slow_ratio_G_VOL_0,0.022266936,0.007030216,0.07052648,39.833332,7.2207265,219.74167,57.511932,17.325882,190.90645,0.034322336,0.010203566,0.115452066,23.5,0.22222222,0.33333334,0.21636401,0.5980392,0.5,0.0,14.5,6.8333335,0.34351003,14.0
vov_interaction,0.018638149,0.004229716,0.08212858,54.833332,3.8042374,790.35406,43.857548,12.275497,156.693,0.028199378,0.006501966,0.12230223,16.0,0.0,0.11111111,0.1638623,0.74509805,0.16666667,0.0,17.5,4.3333335,0.30139878,15.0
G_VOL,0.02409274,0.010592468,0.054799322,72.666664,16.468826,320.63272,54.602642,27.592308,108.053604,0.037876606,0.016954292,0.084617935,37.0,0.0,0.11111111,0.24277994,0.4509804,0.33333334,0.0,16.0,9.333333,0.29627407,16.0
atr_expansion,0.016858585,0.00370342,0.076743096,47.666668,7.5424724,301.24222,40.221825,10.471999,154.4877,0.026306553,0.0066083805,0.10472077,22.0,0.0,0.11111111,0.13811538,0.5882353,0.33333334,0.0,19.0,7.0,0.2730223,17.0
stall_x_flow,0.019140268,0.007682163,0.047688372,55.0,11.575837,261.3202,43.634228,17.14469,111.05163,0.029011436,0.01085715,0.07752158,42.0,0.11111111,0.11111111,0.17112702,0.5588235,0.16666667,0.0,20.5,7.5,0.25882575,18.0
loc_range_pos_48,0.016029509,0.0020859176,0.12318088,37.833332,5.079917,281.76862,41.761364,4.6902843,371.83496,0.025822647,0.0031223733,0.2135584,7.0,0.22222222,0.0,0.12612021,0.7254902,0.0,0.15821445,21.0,4.6666665,0.2586494,19.0
dist_prior_day_low,0.01184842,0.0014417946,0.097368285,22.333334,2.924988,170.52301,27.745678,3.0773757,250.15555,0.01705481,0.0021843025,0.13316219,11.0,0.0,0.11111111,0.06562774,0.6862745,0.0,0.939571,34.5,5.3333335,0.25464246,20.0
dist_rolling_7d_high,0.007312676,0.00170246,0.031410564,18.333334,3.72678,90.18807,18.421669,4.282186,79.24876,0.011399856,0.0027097906,0.047958214,59.0,0.0,0.11111111,4.0760306e-06,0.7941176,0.0,0.9768604,54.5,3.5,0.24737467,21.0
vol_z,0.008132068,0.0009532189,0.069376014,24.333334,2.4267032,243.99815,16.97793,2.4773808,116.35276,0.0120341955,0.0017436794,0.083055325,30.0,0.0,0.11111111,0.01185914,0.7745098,0.0,0.9428495,51.5,3.8333333,0.24729244,22.0
vp_dist_lvn_below_atr,0.015821658,0.0034903989,0.07171812,42.833332,6.9621997,263.52225,36.348763,9.900242,133.45457,0.023314644,0.0056867013,0.095586635,29.0,0.22222222,0.22222222,0.123113,0.61764705,0.16666667,0.0,23.0,6.5,0.24712393,23.0
volume_percentile,0.019320551,0.0068781534,0.05427092,47.166668,11.393224,195.2647,48.50641,17.968843,130.94174,0.029856987,0.010347832,0.08614748,35.0,0.0,0.11111111,0.17373538,0.5,0.16666667,0.0,16.0,8.5,0.24555448,24.0
