fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,8,tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,1
0,42,11,dist_prior_day_high,location,dist_prior_day_high,context,1
0,42,28,ema50_slope,regime,ema50_slope,trend,1
0,42,39,loc_range_pos_24,location,loc_range_pos_24,context,1
0,42,13,dist_prior_day_low,location,dist_prior_day_low,context,1
0,42,55,loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,1
0,42,47,loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,1
0,42,19,dist_range_mid_atr,location,dist_range_mid_atr,context,2
0,42,6,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,1
0,42,24,efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,1
1,42,17,dist_local_swing,location,dist_local_swing,context,8
1,42,6,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,11
1,42,1,dist_ema20_atr,location,dist_ema20_atr,context,11
1,42,0,bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,8
1,42,49,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,8
1,42,63,loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,10
1,42,9,dist_weekly_vwap,location,dist_weekly_vwap,context,10
1,42,29,zscore_price_200,location,zscore_price_200,context,1
1,42,15,dist_rolling_7d_high,location,dist_rolling_7d_high,context,12
1,42,25,pullback_depth,location,pullback_depth,context,9
1,42,40,return_autocorr_48,regime,return_autocorr_48,momentum,6
1,42,51,loc_session_pos_24,location,loc_session_pos_24,context,6
1,42,55,loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,12
1,42,10,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,8
1,42,27,zscore_price_50,location,zscore_price_50,context,11
1,42,7,dist_vwap_atr,location,dist_vwap_atr,context,8
1,42,53,loc_session_pos_48,location,loc_session_pos_48,context,8
1,42,24,efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,10
1,42,38,realized_volatility_24h,regime,realized_volatility_24h,volatility,5
1,42,47,loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,10
1,42,32,prior_range,regime,prior_range,context,10
1,42,48,variance_ratio_10_48,regime,variance_ratio_10_48,volatility,7
1,42,13,dist_prior_day_low,location,dist_prior_day_low,context,9
1,42,23,distance_to_ema,location,distance_to_ema,context,7
1,42,64,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,8
1,42,31,loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,5
