fold_id,seed,regime_family,gain,split
0,42,path_structure,6.8778853,3.0
0,42,trend,1.86095,1.0
1,42,compression,11.555526,20.0
1,42,context,17.495077,17.0
1,42,liquidity,27.94654,30.0
1,42,momentum,5.432257,6.0
1,42,path_structure,24.51102,47.0
1,42,trend,24.227657,30.0
1,42,volatility,26.150888,34.0
1,42,volatility_term_structure,26.668818,39.0
2,42,compression,7.7528896,12.0
2,42,context,9.642699,11.0
2,42,liquidity,10.394034,15.0
2,42,momentum,4.041182,3.0
2,42,path_structure,18.155758,35.0
2,42,trend,41.678696,30.0
2,42,volatility,19.911444,18.0
2,42,volatility_term_structure,16.331009,24.0
