timestamp,symbol,feature,inference_value,training_value,abs_diff,inference_missing,training_missing,both_missing
2026-05-15 18:00:00+00:00,ARB/USD:USD,accel_5h,0.7434483766555786,0.7434483766555786,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_10,3.7283260822296143,3.7283260822296143,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_10_gt25,1.0,1.0,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_10_slope,-0.7146913409233093,-0.7146913409233093,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_14,3.565917491912842,3.565917491912842,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_14_gt25,1.0,1.0,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_14_slope,-0.3561859726905823,-0.3561859726905823,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_7,3.7852580547332764,3.7852580547332764,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_7_gt25,1.0,1.0,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_7_slope,-1.0861477851867676,-1.0861477851867676,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_minus_10,3.640962839126587,3.640962839126587,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_minus_14,3.6258435249328613,3.6258435249328613,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_minus_7,3.6103932857513428,3.6103932857513428,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_plus_10,3.14932918548584,3.14932918548584,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_plus_14,3.0771379470825195,3.0771379470825195,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_di_plus_7,3.2681386470794678,3.2681386470794678,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,adx_zscore,0.582083523273468,0.582083523273468,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,align,1.0,1.0,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,amihud_illiq,-0.02067001909017563,-0.02067001909017563,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,amihud_z,0.48113253712654114,0.48113253712654114,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,amihud_z_peer_resid,-0.232396200299263,-0.232396200299263,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_atr_level,0.6497567892074585,0.6497567892074585,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_atr_level_pct,0.6497567892074585,0.6497567892074585,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_rate_abs_mean_7d,1.7188905985676683e-05,1.7188905985676683e-05,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_rate_mean_15d,-3.845261744572781e-06,-3.845261744572781e-06,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_rate_mean_3d,1.799120241230412e-06,1.799120241230412e-06,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_rate_mean_7d,8.050819246818719e-07,8.050819246818719e-07,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_trend_alignment,0.545767605304718,0.545767605304718,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_funding_z,-0.45026808977127075,-0.45026808977127075,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_mkt_oi_1d,-0.07057072967290878,,,False,True,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_mkt_oi_1d_z_90d,0.09352879226207733,0.09352879226207733,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_mkt_oi_7d,0.5079302191734314,,,False,True,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_mkt_oi_7d_z_180d,2.264427900314331,2.264427900314331,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_universe_median_ret_24h,-0.5628683567047119,-0.5628683567047119,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_universe_median_ret_48h,-0.9316327571868896,-0.9316327571868896,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_minus_universe_median_ret_4h,-0.06355026364326477,-0.06355026364326477,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_mom_minus_basket_mom_4h,-0.20991405844688416,-0.20991405844688416,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_ret_vs_universe_24h,-0.5628683567047119,-0.5628683567047119,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_ret_vs_universe_48h,-0.9316327571868896,-0.9316327571868896,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_ret_vs_universe_4h,-0.06355026364326477,-0.06355026364326477,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_vol_level,0.5997220277786255,0.5997220277786255,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asset_vol_level_pct,0.5997220277786255,0.5997220277786255,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asym_ft,2.053748846054077,2.053748846054077,0.0,False,False,False
2026-05-15 18:00:00+00:00,ARB/USD:USD,asym_ratio,0.3346518278121948,0.3346518278121948,0.0,False,False,False
