feature,overall_finite_row_count,overall_finite_row_pct
atr_change_rate,122040,0.9912280701754386
atr_compression_ratio,122040,0.9912280701754386
atr_percentile,122040,0.9912280701754386
bars_in_high_vol_state_log_norm,122040,0.9912280701754386
bars_outside_ema20_atr_band_log_norm,122040,0.9912280701754386
bars_since_ema20_ema50_cross_log_norm,122040,0.9912280701754386
bollinger_band_width,122040,0.9912280701754386
choppiness_index_20,122040,0.9912280701754386
compression_ratio,122040,0.9912280701754386
compression_score,122040,0.9912280701754386
direction_entropy_20,122040,0.9912280701754386
dist_ema200_atr,122040,0.9912280701754386
dist_ema20_atr,122040,0.9912280701754386
dist_ema50_atr,122040,0.9912280701754386
dist_local_swing,122040,0.9912280701754386
dist_ma100_atr,122040,0.9912280701754386
dist_prior_day_high,122040,0.9912280701754386
dist_prior_day_low,122040,0.9912280701754386
dist_range_mid_atr,122040,0.9912280701754386
dist_rolling_7d_high,122040,0.9912280701754386
dist_vwap_atr,122040,0.9912280701754386
dist_weekly_vwap,122040,0.9912280701754386
distance_to_ema,122040,0.9912280701754386
efficiency_ratio_20,122040,0.9912280701754386
ema20_gt_ema50,122040,0.9912280701754386
ema20_slope_5h,122040,0.9912280701754386
ema50_ema200_spread_atr,122040,0.9912280701754386
ema50_gt_ema200,122040,0.9912280701754386
ema50_slope,122040,0.9912280701754386
ema_slope_norm,122040,0.9912280701754386
loc_bb_channel_pos_24,122040,0.9912280701754386
loc_bb_channel_pos_48,122040,0.9912280701754386
loc_ema_stack_pos_24,122040,0.9912280701754386
loc_ema_stack_pos_48,122040,0.9912280701754386
loc_initial_balance_pos_24,122040,0.9912280701754386
loc_initial_balance_pos_48,122040,0.9912280701754386
loc_pivot_ladder_pos_24,122040,0.9912280701754386
loc_pivot_ladder_pos_48,122040,0.9912280701754386
loc_prev_day_range_pos_24,122040,0.9912280701754386
loc_prev_day_range_pos_48,122040,0.9912280701754386
loc_prev_week_range_pos_24,122040,0.9912280701754386
loc_prev_week_range_pos_48,122040,0.9912280701754386
loc_prior_bar_pos_24,122040,0.9912280701754386
loc_prior_bar_pos_48,122040,0.9912280701754386
loc_pullback_depth_24,122040,0.9912280701754386
loc_pullback_depth_48,122040,0.9912280701754386
loc_range_pos_24,122040,0.9912280701754386
loc_range_pos_48,122040,0.9912280701754386
loc_session_pos_24,122040,0.9912280701754386
loc_session_pos_48,122040,0.9912280701754386
loc_swing_range_pos_24,122040,0.9912280701754386
loc_swing_range_pos_48,122040,0.9912280701754386
loc_vwap_dev_z_24,122040,0.9912280701754386
loc_vwap_dev_z_48,122040,0.9912280701754386
price_lt_ema200,122040,0.9912280701754386
prior_range,122040,0.9912280701754386
prior_volatility,122040,0.9912280701754386
pullback_depth,122040,0.9912280701754386
range_expansion_ratio,122040,0.9912280701754386
realized_volatility_24h,122040,0.9912280701754386
return_autocorr_48,122040,0.9912280701754386
rolling_range_20,122040,0.9912280701754386
tail_asymmetry_q90_q10_atr_norm,122040,0.9912280701754386
trend_acceleration,122040,0.9912280701754386
trend_strength_percentile,122040,0.9912280701754386
true_range_percentile,122040,0.9912280701754386
up_down_return_mass_ratio_tanh,122040,0.9912280701754386
up_down_semivol_ratio_tanh,122040,0.9912280701754386
variance_ratio_10_48,122040,0.9912280701754386
volatility_autocorr_48,122040,0.9912280701754386
volatility_of_volatility_48,122040,0.9912280701754386
volatility_ratio_short_long,122040,0.9912280701754386
volume_autocorr_48,122040,0.9912280701754386
volume_percentile,122040,0.9912280701754386
volume_trend_48,122040,0.9912280701754386
volume_zscore_48h,122040,0.9912280701754386
zscore_price_200,122040,0.9912280701754386
zscore_price_50,122040,0.9912280701754386
