fold_id,seed,regime_family,gain,split
0,42,trend,0.7408489209810796,4
0,42,volatility,18.63674494624138,5
1,42,trend,19.607559357646608,131
1,42,volatility,129.50459475451134,473
1,42,volatility_term_structure,6.743442351114936,11
2,42,trend,21.899996029904287,77
2,42,volatility,128.9345770734435,144
2,42,volatility_term_structure,1.5010089538991451,3
3,42,trend,17.74804106069496,80
3,42,volatility,55.291034864680114,217
3,42,volatility_term_structure,1.5814295809541363,7
4,42,trend,1.9444780796766281,3
4,42,volatility,5.6036624275147915,7
