fold_id,seed,group,gain,split
0,42,location,1.515947419218719,4
0,42,regime,19.37759386722246,9
1,42,location,46.03821457288541,120
1,42,regime,155.8555964632729,615
2,42,location,39.71081582084298,36
2,42,regime,152.33558205724694,224
3,42,location,14.14361673903386,50
3,42,regime,74.62050550632921,304
4,42,location,1.6024050116539001,4
4,42,regime,7.54814050719142,10
