fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.01843856,0.53256917,-0.9971199,0.016662821,0.995127
1,0.02216726,0.5388237,-0.99713653,0.024636913,0.9950778
2,0.028621025,0.54045624,-0.9970273,0.035131652,0.99525833
3,0.03391131,0.5419376,-0.99700797,0.04311994,0.9953201
