fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,9.75998,3.0
0,42,asset_relative_return,720.2341,128.0
0,42,asset_state,329.24402,27.0
0,42,compression,286.69458,27.0
0,42,context,172.26996,27.0
0,42,cross_sectional,18.68941,4.0
0,42,crowding,11.26973,3.0
0,42,funding,167.32907,44.0
0,42,liquidity,168.81474,36.0
0,42,momentum,109.08983,18.0
0,42,open_interest,3312.12,447.0
0,42,orderbook,39.82545,11.0
0,42,path_structure,317.61734,58.0
0,42,perp_carry,115.70635,25.0
0,42,perp_tradeability,2084.6401,291.0
0,42,residual,3003.6272,287.0
0,42,trend,196.5896,32.0
0,42,volatility,205.49084,43.0
0,42,volatility_term_structure,282.46188,40.0
1,42,asset_relative_funding,0.452094,1.0
1,42,asset_relative_return,653.60706,116.0
1,42,asset_state,202.77515,25.0
1,42,compression,431.26624,38.0
1,42,context,191.48244,27.0
1,42,cross_sectional,4.29057,1.0
1,42,crowding,5.878885,3.0
1,42,funding,105.8706,34.0
1,42,liquidity,109.50726,28.0
1,42,momentum,41.47954,8.0
1,42,open_interest,2082.5378,308.0
1,42,orderbook,47.6346,11.0
1,42,path_structure,302.70468,48.0
1,42,perp_carry,60.119553,11.0
1,42,perp_tradeability,1840.0583,226.0
1,42,residual,2462.9688,245.0
1,42,trend,198.13182,31.0
1,42,volatility,176.17084,33.0
1,42,volatility_term_structure,182.53532,31.0
2,42,asset_relative_funding,4.927812,3.0
2,42,asset_relative_return,676.8174,125.0
2,42,asset_state,246.45537,27.0
2,42,compression,471.25458,47.0
2,42,context,174.58908,30.0
2,42,cross_sectional,18.17596,5.0
2,42,crowding,2.23349,1.0
2,42,funding,92.87185,33.0
2,42,liquidity,132.12422,28.0
2,42,momentum,38.631535,11.0
2,42,open_interest,2378.707,387.0
2,42,orderbook,83.29485,16.0
2,42,path_structure,209.83911,40.0
2,42,perp_carry,73.349525,18.0
2,42,perp_tradeability,1985.6606,253.0
2,42,residual,2685.6497,292.0
2,42,trend,203.6136,40.0
2,42,volatility,242.3013,47.0
2,42,volatility_term_structure,128.63498,24.0
3,42,asset_relative_funding,21.775316,10.0
3,42,asset_relative_return,802.21436,211.0
3,42,asset_state,178.78476,25.0
3,42,compression,699.503,81.0
3,42,context,214.10382,34.0
3,42,cross_sectional,12.5378895,5.0
3,42,crowding,14.924332,9.0
3,42,funding,260.89752,100.0
3,42,liquidity,231.6797,85.0
3,42,momentum,70.557785,23.0
3,42,open_interest,3550.378,846.0
3,42,orderbook,185.36015,58.0
3,42,path_structure,290.69162,105.0
3,42,perp_carry,100.76373,28.0
3,42,perp_tradeability,2694.0327,503.0
3,42,residual,4228.8223,673.0
3,42,trend,368.92203,94.0
3,42,volatility,528.26733,111.0
3,42,volatility_term_structure,339.05865,76.0
