canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(mark_perp_dislocation>-0.00073962414&ob_pressure_mkt_resid<=-2.5008941),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(loc_bb_channel_pos_48<=0.21764673)|(ob_pressure_mkt_resid>-2.5008941&oi_rank<=0.090773813),3,3,location|regime,open_interest|residual,compression,compression|open_interest|residual
(*)|(loc_bb_channel_pos_48<=0.21764673)|(ob_pressure_mkt_resid>-2.5008941&oi_rank>0.090773813),3,3,location|regime,open_interest|residual,compression,compression|open_interest|residual
(*)|(loc_bb_channel_pos_48>0.21764673)|(ob_pressure_mkt_resid>-2.5008941&oi_value_1d_chg_z_90d<=-0.11526839&trend_pct_resid<=0.00042169978),4,4,location|regime,open_interest|residual,compression,compression|open_interest|residual
(*)|(loc_bb_channel_pos_48>0.21764673)|(ob_pressure_mkt_resid>-2.5008941&spectral_entropy_ret_24>-0.47661&trend_pct_resid>0.00042169978&volume_trend_48<=-0.11336002),5,5,location|regime,liquidity|path_structure|residual,compression,compression|liquidity|path_structure|residual
(*)|(loc_bb_channel_pos_48<=0.3831802&loc_initial_balance_pos_24>0.0059691616)|(price_trend_7d_vol_norm<=-0.095580511),3,3,location|regime,open_interest,compression|context,compression|context|open_interest
(*)|(dist_prior_day_high<=0.011131683&loc_bb_channel_pos_48>0.3831802&loc_initial_balance_pos_24>0.0059691616)|(mark_vs_perp_bps<=-0.3623139&oi_to_volume_1d_z_90d<=0.038651831),5,5,location|regime,open_interest|perp_tradeability,compression|context,compression|context|open_interest|perp_tradeability
(*)|(dist_prior_day_high<=0.011131683&loc_bb_channel_pos_48>0.3831802&loc_initial_balance_pos_24>0.0059691616)|(mark_vs_perp_bps>-0.3623139),4,4,location|regime,perp_tradeability,compression|context,compression|context|perp_tradeability
(*)|(dist_prior_day_high<=0.035744987&dist_prior_day_high>0.011131683&loc_bb_channel_pos_48>0.3831802&loc_initial_balance_pos_24>0.0059691616)|(cs_rank_ret_24h>0.64820474),5,5,location|regime,cross_sectional,compression|context,compression|context|cross_sectional
(*)|(dist_prior_day_high>0.035744987&loc_bb_channel_pos_48>0.3831802&loc_initial_balance_pos_24>0.0059691616)|(*),3,3,location,,compression|context,compression|context
(*)|(dist_local_swing<=0.0005999878)|(ob_pressure_mkt_resid<=-0.00089406967&range_expansion_ratio>-0.62231779),3,3,location|regime,residual|volatility_term_structure,context,context|residual|volatility_term_structure
(*)|(dist_local_swing>0.0005999878&loc_bb_channel_pos_48<=0.44769627)|(oi_z<=-1.5442367),3,3,location|regime,open_interest,compression|context,compression|context|open_interest
(*)|(dist_local_swing>0.0005999878&loc_bb_channel_pos_48<=0.44769627)|(asset_funding_rate_abs_mean_7d>0.000013915906&oi_value_1d_chg_z_90d<=-0.38756895&oi_z>-1.5442367),5,5,location|regime,open_interest|perp_tradeability,compression|context,compression|context|open_interest|perp_tradeability
(*)|(dist_local_swing>0.0005999878&loc_bb_channel_pos_48>0.44769627)|(log_oi_to_volume_1d<=41.883949&oi_value_1d_chg_z_90d>-0.12975892&rv_24h>-0.011003519),5,5,location|regime,open_interest|volatility,compression|context,compression|context|open_interest|volatility
(*)|(dist_local_swing>0.0005999878&loc_bb_channel_pos_48>0.44769627)|(log_oi_to_volume_1d>41.883949),3,3,location|regime,open_interest,compression|context,compression|context|open_interest
(*)|(loc_range_pos_24<=0.33054337)|(ob_depth_usd_l20_z>0.05026247&price_trend_15d_vol_norm<=-0.051491685),3,3,location|regime,open_interest|orderbook,context,context|open_interest|orderbook
