fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,173,0.21479735552615634,6,64,2936,quantile,0.35,quantile,quantile,atr_norm_returns_target,5
1,42,141,0.1960321689982305,6,64,2849,quantile,0.35,quantile,quantile,atr_norm_returns_target,5
2,42,164,0.2019683279082412,6,64,2741,quantile,0.35,quantile,quantile,atr_norm_returns_target,5
3,42,352,0.2070905550826996,6,64,2734,quantile,0.35,quantile,quantile,atr_norm_returns_target,5
