families_combo,count
asset_relative_return|open_interest_location|path_structure|residual,4
context|liquidity|residual,4
context|open_interest|orderbook|residual,4
context|liquidity|open_interest|perp_tradeability,4
liquidity|perp_tradeability,4
asset_relative_return|context|liquidity|open_interest|residual,4
asset_relative_return|context|open_interest|path_structure|residual,4
asset_relative_return|compression|open_interest|perp_tradeability|volatility,4
asset_relative_return|context|open_interest|residual|volatility_term_structure,4
compression|open_interest|open_interest_location,4
context|open_interest|open_interest_location|perp_tradeability,4
context|open_interest|residual|volatility|volatility_term_structure,4
asset_relative_return|context|liquidity|perp_tradeability,4
context|funding|open_interest_location|perp_tradeability,4
liquidity|perp_tradeability|residual,4
open_interest|path_structure|volatility_term_structure,4
asset_relative_return|open_interest|perp_carry,4
compression|funding,4
asset_relative_return|compression|context|open_interest|trend,4
compression|context|path_structure,4
residual|volatility,4
open_interest|orderbook|residual,3
funding|residual,3
asset_relative_return|compression|open_interest|perp_tradeability,3
context|path_structure|perp_tradeability|residual|volatility,3
asset_relative_return|compression|open_interest|volatility,3
open_interest|orderbook|perp_tradeability|residual,3
asset_relative_return|open_interest|volatility,3
context|open_interest|residual|trend|volatility_term_structure,3
funding|path_structure|perp_tradeability,3
asset_relative_return|context|funding|open_interest,3
open_interest|path_structure|perp_carry,3
asset_relative_funding|open_interest,3
asset_state|context|perp_tradeability|residual,3
asset_relative_return|compression|residual,3
asset_relative_return|perp_tradeability|trend,3
context|open_interest|orderbook|perp_tradeability,3
liquidity|residual,3
asset_relative_return|asset_state|path_structure,3
asset_relative_return|open_interest|perp_carry|residual|volatility,3
asset_relative_return|compression|context|open_interest,3
asset_relative_return|context|liquidity|open_interest,3
asset_relative_return|context|path_structure|perp_tradeability|residual,3
asset_relative_return|funding|open_interest|perp_tradeability,3
compression|context|open_interest|orderbook,3
asset_relative_return|open_interest|volatility_term_structure,3
context|open_interest|orderbook|perp_tradeability|residual,3
asset_relative_return|open_interest|perp_carry|perp_tradeability,3
asset_relative_return|context|open_interest|open_interest_location|residual,3
compression|context|path_structure|residual,3
funding|liquidity|perp_tradeability,3
funding|open_interest,3
asset_relative_return|asset_state|open_interest|residual,3
asset_relative_return|compression|open_interest|perp_tradeability|residual,3
asset_state|open_interest|path_structure,3
orderbook|perp_tradeability|residual,3
context|open_interest_location,3
funding|path_structure|residual,3
liquidity|open_interest|path_structure|perp_tradeability|residual,3
compression|funding|open_interest|perp_tradeability|residual,3
context|open_interest_location|perp_tradeability,3
asset_relative_return|compression|open_interest|residual,3
asset_relative_return|context|perp_tradeability|residual|volatility,3
compression|open_interest|trend,3
asset_relative_return|compression|context|residual|volatility_term_structure,3
asset_relative_return|asset_state|open_interest|path_structure,3
liquidity|open_interest|trend,3
asset_relative_return|asset_state|context|residual,3
asset_state|open_interest,3
asset_relative_return|context|perp_tradeability|residual|trend,3
open_interest|volatility,3
compression|liquidity|open_interest,3
asset_relative_return|open_interest|perp_tradeability|trend,3
open_interest|path_structure|perp_tradeability|residual|trend,3
asset_relative_return|open_interest_location|residual,3
compression|liquidity|open_interest|open_interest_location|residual,3
context|momentum|open_interest,3
context|perp_tradeability|residual|volatility_term_structure,3
funding|momentum|open_interest|residual,3
asset_relative_return|context|funding|open_interest|perp_tradeability,3
open_interest|perp_carry|residual|volatility,3
funding|open_interest|trend,3
asset_state|context|perp_tradeability,3
asset_relative_return|open_interest|trend,3
asset_state|perp_tradeability,3
asset_relative_return|liquidity|open_interest,3
asset_state|residual,3
compression|open_interest|orderbook|perp_tradeability|residual|volatility_term_structure,2
asset_relative_return|context|perp_carry|residual,2
perp_carry|perp_tradeability|residual,2
context|liquidity|momentum|perp_tradeability|residual,2
context|momentum|perp_tradeability|residual,2
momentum|open_interest|perp_tradeability|residual,2
compression|perp_tradeability|volatility_term_structure,2
funding|open_interest|open_interest_location|residual|volatility_term_structure,2
open_interest|orderbook,2
compression|context|perp_carry|perp_tradeability|residual,2
asset_relative_return|open_interest|open_interest_location|volatility,2
context|open_interest|path_structure|residual|volatility,2
compression|liquidity|open_interest|perp_tradeability|residual,2
asset_state|orderbook|perp_tradeability|residual,2
orderbook|perp_tradeability,2
context|funding|path_structure|perp_tradeability,2
compression|context|funding|perp_tradeability,2
liquidity|open_interest|residual|volatility_term_structure,2
compression|context|funding|open_interest|perp_tradeability,2
compression|volatility_term_structure,2
asset_relative_return|context|open_interest|orderbook|path_structure|residual,2
compression|open_interest|volatility_term_structure,2
compression|context|open_interest|residual|volatility_term_structure,2
compression|liquidity|path_structure|residual,2
context|residual|trend|volatility_term_structure,2
context|trend,2
asset_state|path_structure|perp_tradeability,2
compression|context|path_structure|perp_tradeability|residual,2
context|open_interest|orderbook|path_structure|residual,2
compression|open_interest|orderbook,2
cross_sectional|open_interest|residual|trend|volatility,2
asset_state|compression|perp_tradeability|residual,2
asset_relative_return|path_structure|perp_tradeability|residual,2
asset_relative_return|asset_state|context|open_interest|path_structure|residual,2
asset_state|compression|perp_tradeability,2
asset_relative_return|asset_state|perp_tradeability|residual,2
cross_sectional|open_interest|perp_tradeability|volatility,2
asset_state|compression|context|open_interest|open_interest_location,2
compression|context|open_interest|open_interest_location|volatility,2
compression|open_interest|residual|trend|volatility_term_structure,2
asset_relative_return|open_interest|open_interest_location|perp_tradeability|residual,2
asset_relative_return|perp_tradeability|volatility,2
asset_relative_return|open_interest|open_interest_location|path_structure,2
asset_relative_return|funding|open_interest|perp_carry|residual,2
compression|funding|path_structure|perp_tradeability|residual,2
asset_relative_return|asset_state|residual,2
asset_relative_return|asset_state|perp_tradeability|residual|volatility,2
open_interest|orderbook|perp_tradeability|volatility_term_structure,2
asset_relative_return|context|open_interest|perp_tradeability|residual|volatility_term_structure,2
compression|open_interest|open_interest_location|residual,2
perp_tradeability|volatility,2
asset_relative_return|context|crowding|residual,2
asset_relative_return|asset_state|funding|perp_tradeability|residual,2
asset_relative_return|context|funding|residual,2
context|open_interest|open_interest_location|perp_tradeability|residual,2
asset_relative_return|context|funding|perp_tradeability|residual,2
context|liquidity|open_interest|residual|trend,2
context|liquidity|open_interest|orderbook|path_structure|residual,2
perp_tradeability|trend,2
context|orderbook|perp_carry|perp_tradeability|residual,2
asset_relative_return|context|path_structure|residual|trend,2
compression|context|open_interest_location|perp_tradeability,2
asset_relative_return|context|funding|path_structure|perp_tradeability|residual,2
compression|open_interest|residual|volatility_term_structure,2
path_structure|perp_tradeability|volatility,2
compression|open_interest|perp_tradeability|residual|volatility_term_structure,2
context|momentum|open_interest|path_structure|residual,2
open_interest|path_structure|residual|trend,2
asset_relative_return|funding|open_interest|perp_tradeability|residual,2
asset_relative_return|crowding|residual,2
asset_relative_return|compression|context|residual,2
compression|context|funding,2
asset_relative_return|funding|open_interest|path_structure|residual,2
context|open_interest|path_structure|perp_tradeability|residual,2
funding|open_interest|path_structure|perp_tradeability,2
asset_relative_return|liquidity|open_interest|perp_tradeability|residual,2
asset_relative_return|asset_state|open_interest|residual|trend,2
context|liquidity|open_interest|residual|volatility,2
context|open_interest|open_interest_location|residual|volatility_term_structure,2
liquidity|open_interest|path_structure|perp_tradeability,2
context|open_interest|volatility_term_structure,2
compression|context|open_interest|perp_carry,2
compression|context|perp_tradeability|residual|trend,2
asset_relative_return|open_interest|orderbook|residual,2
compression|open_interest|open_interest_location|perp_tradeability|residual,2
asset_state|path_structure|residual,2
compression|context|liquidity|perp_tradeability,2
asset_relative_return|liquidity|residual,2
context|open_interest|path_structure|volatility,2
asset_relative_return|open_interest|perp_carry|residual,2
context|liquidity|open_interest|volatility,2
open_interest_location|perp_tradeability|residual|trend,2
open_interest|trend|volatility,2
momentum|open_interest|path_structure,2
compression|open_interest|path_structure|volatility_term_structure,2
asset_relative_return|context|open_interest|open_interest_location,2
context|funding|open_interest|perp_tradeability|volatility_term_structure,2
asset_state|liquidity|open_interest|residual,2
context|open_interest|perp_tradeability|trend,2
asset_relative_return|perp_tradeability|residual|trend,2
compression|open_interest|path_structure|perp_tradeability|residual,2
asset_relative_return|context|open_interest|trend,2
asset_relative_return|perp_tradeability|residual|volatility,2
funding|liquidity|residual,2
context|perp_tradeability|volatility,2
asset_state|momentum|residual,2
asset_state|momentum|perp_tradeability|residual,2
asset_state|momentum|open_interest|residual,2
asset_relative_return|compression|open_interest|path_structure,2
asset_relative_return|funding|open_interest|perp_tradeability|volatility,2
orderbook|perp_tradeability|trend|volatility,2
context|liquidity|path_structure|residual,2
asset_relative_return|funding|residual,2
context|open_interest_location|perp_tradeability|residual|volatility_term_structure,2
liquidity|perp_tradeability|residual|volatility,2
funding|liquidity|open_interest|perp_carry|perp_tradeability|residual,2
asset_relative_return|context|orderbook|residual,2
asset_relative_return|liquidity|open_interest|residual,2
asset_relative_return|context|perp_tradeability|volatility,2
asset_relative_return|path_structure,2
asset_relative_return|perp_carry|perp_tradeability|residual,2
compression|funding|open_interest|trend,2
asset_relative_return|open_interest|residual|volatility|volatility_term_structure,2
asset_relative_return|compression|funding,2
open_interest|open_interest_location|path_structure|residual,2
context|open_interest_location|perp_tradeability|residual|trend|volatility,2
asset_relative_return|context|liquidity|residual,2
context|open_interest|perp_tradeability|residual|volatility_term_structure,2
context|funding|liquidity|open_interest|perp_tradeability|residual,2
momentum|open_interest|volatility_term_structure,2
open_interest|path_structure|perp_tradeability|residual|volatility_term_structure,2
asset_state|context|open_interest|open_interest_location|perp_tradeability|residual,2
momentum|open_interest|open_interest_location|perp_tradeability,2
compression|path_structure|residual,2
momentum|open_interest|perp_tradeability|trend,2
context|funding|open_interest|volatility_term_structure,2
open_interest|path_structure|residual|volatility_term_structure,2
liquidity|open_interest|residual|volatility,2
compression|context|liquidity|open_interest|perp_tradeability,2
asset_relative_return|residual|trend,2
asset_state|open_interest|perp_tradeability|residual|volatility_term_structure,2
asset_relative_return|cross_sectional|liquidity|open_interest,2
open_interest|perp_carry,2
context|funding|path_structure,2
context|liquidity|open_interest|open_interest_location|perp_tradeability,2
context|open_interest|perp_carry,2
context|liquidity|perp_carry|residual|trend,2
asset_state|open_interest|volatility|volatility_term_structure,2
asset_relative_return|context|open_interest|residual|trend,2
asset_state|liquidity|residual|trend,2
open_interest_location|residual,2
liquidity|open_interest|open_interest_location|perp_tradeability|residual,2
asset_relative_return|open_interest_location|perp_tradeability,2
asset_relative_return|context|momentum|open_interest,2
open_interest|perp_carry|perp_tradeability|residual,2
liquidity|open_interest|residual|trend,2
context|funding|open_interest|perp_tradeability|residual,2
liquidity|path_structure|residual,2
compression|context|perp_tradeability|volatility,2
funding|perp_tradeability|residual,2
context|open_interest|path_structure|perp_tradeability|volatility,2
compression|funding|open_interest,2
context|path_structure|residual|trend,2
asset_relative_return|context|path_structure|perp_tradeability,2
momentum|perp_tradeability|residual,2
compression|context|open_interest|perp_tradeability|volatility,2
liquidity|momentum|open_interest|open_interest_location,2
compression|open_interest|residual|volatility,2
asset_relative_return|context|path_structure|residual|volatility,2
open_interest|open_interest_location|volatility,2
open_interest|open_interest_location|orderbook|perp_tradeability,2
asset_state|open_interest|residual|trend|volatility_term_structure,2
asset_relative_return|asset_state|context|momentum,2
asset_relative_return|residual|volatility,2
context|trend|volatility,2
context|funding|liquidity|perp_tradeability|residual,2
asset_state|context|liquidity|open_interest|residual,2
open_interest_location|perp_tradeability|residual,2
asset_relative_return|asset_state|open_interest|volatility,2
asset_relative_return|context|funding|open_interest|residual,2
asset_relative_return|path_structure|perp_carry|perp_tradeability,2
context|liquidity|open_interest|path_structure,2
liquidity|open_interest|perp_carry|residual,2
liquidity|open_interest,2
asset_relative_return|open_interest|path_structure|perp_carry|perp_tradeability,2
asset_relative_return|compression|perp_tradeability,2
context|momentum|open_interest|residual,2
compression|open_interest|path_structure|residual|volatility,1
open_interest_location|residual|trend,1
funding|momentum|open_interest|path_structure|residual,1
perp_tradeability|residual|trend|volatility_term_structure,1
compression|context|open_interest|path_structure|volatility,1
context|path_structure|perp_tradeability|volatility,1
compression|context|orderbook|perp_tradeability|residual|trend,1
open_interest|orderbook|perp_tradeability|residual|volatility,1
compression|liquidity|open_interest|perp_tradeability|volatility_term_structure,1
open_interest|residual|volatility|volatility_term_structure,1
context|path_structure|volatility_term_structure,1
context|path_structure|volatility,1
asset_relative_return|open_interest|open_interest_location,1
path_structure|residual|volatility_term_structure,1
context|liquidity|open_interest_location|perp_tradeability|residual,1
asset_state|context|perp_tradeability|residual|trend,1
asset_relative_return|compression|funding|perp_tradeability|residual,1
context|liquidity|open_interest|open_interest_location|path_structure|perp_tradeability,1
context|funding|open_interest_location|perp_carry,1
liquidity|perp_carry|perp_tradeability,1
funding|open_interest|perp_carry|residual|volatility_term_structure,1
context|liquidity|open_interest_location|perp_tradeability,1
asset_relative_return|compression|context|open_interest|residual,1
compression|open_interest_location|perp_tradeability|residual|volatility,1
asset_relative_return|compression|context|open_interest|open_interest_location,1
asset_state|path_structure|perp_carry|perp_tradeability|residual,1
asset_state|open_interest|open_interest_location|path_structure|perp_tradeability|residual,1
open_interest_location|perp_tradeability,1
asset_state|context|open_interest_location|path_structure|perp_tradeability|residual,1
asset_relative_return|funding|open_interest|open_interest_location,1
asset_relative_return|context|open_interest_location,1
open_interest|path_structure|perp_carry|perp_tradeability,1
asset_relative_return|context|open_interest_location|trend,1
asset_relative_return|asset_state|context|open_interest|residual,1
compression|open_interest|path_structure|perp_carry,1
compression|funding|residual,1
compression|context|open_interest|path_structure,1
asset_relative_return|compression|funding|residual,1
asset_relative_return|compression|funding|open_interest|residual,1
context|liquidity|residual|trend,1
asset_relative_return|open_interest|orderbook|path_structure|residual|volatility_term_structure,1
compression|path_structure|residual|trend,1
asset_relative_return|open_interest|path_structure|residual|volatility_term_structure,1
open_interest|path_structure|volatility,1
context|path_structure|residual|volatility_term_structure,1
asset_relative_return|residual|volatility|volatility_term_structure,1
compression|liquidity|open_interest|residual|volatility_term_structure,1
compression|funding|open_interest|orderbook,1
compression|open_interest|orderbook|perp_tradeability,1
asset_relative_funding|compression|liquidity|open_interest,1
context|cross_sectional|open_interest,1
compression|path_structure|perp_carry|perp_tradeability|residual,1
funding|residual|volatility,1
compression|context|momentum|open_interest|perp_tradeability,1
compression|context|momentum|open_interest|perp_tradeability|residual,1
compression|funding|perp_tradeability|residual,1
funding|path_structure|residual|trend,1
funding|path_structure|residual|volatility,1
orderbook|path_structure|residual,1
funding|liquidity|open_interest_location|residual,1
context|volatility_term_structure,1
context|funding|open_interest|residual|volatility|volatility_term_structure,1
context|liquidity|open_interest|perp_tradeability|volatility,1
asset_relative_return|open_interest|open_interest_location|path_structure|residual,1
compression|orderbook|perp_tradeability,1
liquidity|path_structure|perp_tradeability,1
compression|open_interest|path_structure,1
compression|context|open_interest|path_structure|residual|volatility,1
funding|open_interest|perp_tradeability|volatility_term_structure,1
asset_relative_return|context|open_interest|path_structure|volatility,1
funding|perp_tradeability|volatility,1
open_interest|perp_carry|perp_tradeability|volatility,1
crowding|open_interest|perp_tradeability|trend,1
context|open_interest|trend|volatility,1
asset_relative_return|context|cross_sectional,1
open_interest|path_structure|residual|volatility|volatility_term_structure,1
funding|open_interest|orderbook|perp_tradeability,1
context|perp_carry|residual|trend,1
asset_relative_return|perp_carry|trend,1
compression|context|open_interest|orderbook|residual,1
context|perp_carry,1
liquidity|path_structure|perp_tradeability|residual,1
asset_state|open_interest|perp_tradeability|residual|volatility,1
liquidity|open_interest|orderbook|path_structure|perp_tradeability,1
context|liquidity|perp_tradeability|trend,1
asset_relative_funding|asset_relative_return|perp_tradeability|residual,1
asset_state|residual|volatility_term_structure,1
funding|perp_tradeability,1
compression|funding|orderbook,1
compression|funding|open_interest|path_structure|perp_tradeability,1
crowding|open_interest|residual,1
asset_relative_funding|open_interest|perp_tradeability|volatility_term_structure,1
funding|open_interest|path_structure|perp_tradeability|volatility_term_structure,1
asset_relative_return|liquidity|perp_tradeability|residual,1
context|momentum|residual,1
compression|funding|liquidity|trend,1
asset_relative_return|open_interest|path_structure|perp_tradeability|volatility,1
crowding|open_interest|volatility,1
liquidity|momentum|path_structure,1
context|funding|liquidity|open_interest|trend,1
compression|funding|liquidity|open_interest|trend,1
compression|liquidity|open_interest_location,1
context|funding|open_interest|open_interest_location|perp_carry,1
compression|context|funding|open_interest|open_interest_location|perp_carry,1
context|open_interest|open_interest_location|perp_tradeability|trend,1
perp_tradeability|volatility_term_structure,1
asset_relative_return|open_interest|perp_tradeability|volatility|volatility_term_structure,1
context|funding|liquidity|residual,1
asset_relative_funding|context|liquidity|residual,1
context|cross_sectional|momentum|open_interest_location|volatility,1
compression|liquidity|orderbook|perp_tradeability|residual,1
compression|open_interest|residual|trend,1
open_interest|perp_carry|perp_tradeability,1
funding|open_interest|open_interest_location|perp_tradeability|trend,1
context|orderbook|residual|trend,1
residual|volatility|volatility_term_structure,1
orderbook|trend,1
asset_relative_return|compression|context|open_interest|trend|volatility,1
asset_relative_return|context|open_interest|open_interest_location|perp_tradeability|residual,1
compression|context|liquidity|open_interest|orderbook,1
compression|funding|open_interest|residual,1
asset_relative_return|compression|liquidity|residual,1
asset_state|context|liquidity|residual,1
compression|context|path_structure|trend,1
compression|residual|trend,1
asset_relative_return|context|volatility,1
asset_relative_return|context|momentum|open_interest|perp_tradeability|residual,1
compression|context|open_interest_location|residual,1
asset_state|funding|perp_tradeability|residual,1
asset_state|funding|perp_tradeability,1
compression|context|open_interest|trend,1
compression|momentum|trend|volatility,1
liquidity|open_interest|path_structure|residual|volatility_term_structure,1
asset_relative_return|open_interest|orderbook|trend|volatility,1
liquidity|orderbook|residual,1
liquidity|open_interest|path_structure|perp_tradeability|residual|trend,1
asset_relative_return|context|open_interest|open_interest_location|residual|trend,1
asset_relative_return|orderbook|residual,1
context|open_interest|open_interest_location|perp_tradeability|residual|trend,1
compression|open_interest|orderbook|path_structure|trend,1
compression|context|open_interest|orderbook|perp_tradeability,1
context|liquidity|perp_tradeability,1
asset_state|open_interest|perp_tradeability|residual|trend,1
context|funding|open_interest|open_interest_location|residual,1
asset_state|open_interest|residual|volatility,1
open_interest|orderbook|path_structure|residual,1
asset_relative_return|open_interest|path_structure|volatility,1
open_interest|orderbook|residual|volatility,1
open_interest|open_interest_location|perp_tradeability|trend,1
context|liquidity|open_interest|perp_carry|residual,1
context|open_interest|orderbook|residual|volatility_term_structure,1
asset_relative_return|context|open_interest|orderbook|volatility|volatility_term_structure,1
open_interest|orderbook|path_structure|trend|volatility,1
crowding|funding|open_interest|perp_tradeability|residual|volatility_term_structure,1
context|funding|residual|volatility,1
compression|momentum|open_interest|orderbook|path_structure,1
compression|momentum|orderbook|path_structure|volatility_term_structure,1
compression|momentum|orderbook|path_structure|residual,1
open_interest|path_structure|perp_tradeability|trend,1
asset_relative_return|context|open_interest|path_structure|volatility_term_structure,1
compression|funding|path_structure,1
asset_relative_return|compression|open_interest|volatility_term_structure,1
open_interest|perp_carry|trend,1
asset_relative_return|asset_state|orderbook|perp_tradeability,1
compression|momentum|open_interest|residual,1
asset_relative_return|compression|open_interest|path_structure|residual,1
asset_relative_return|context|open_interest|residual|volatility,1
compression|orderbook|residual,1
momentum|open_interest|open_interest_location,1
asset_state|open_interest|path_structure|residual,1
context|open_interest|open_interest_location|path_structure|perp_carry,1
liquidity|orderbook|perp_tradeability|residual,1
open_interest|volatility|volatility_term_structure,1
asset_relative_return|open_interest|perp_tradeability|residual|volatility,1
asset_relative_return|perp_tradeability|residual|trend|volatility_term_structure,1
open_interest_location|residual|volatility,1
open_interest|perp_tradeability|trend|volatility,1
context|open_interest|perp_tradeability|trend|volatility,1
asset_relative_return|liquidity|open_interest|volatility,1
momentum|path_structure|perp_tradeability|residual,1
funding|orderbook|perp_tradeability,1
asset_relative_return|asset_state|open_interest|path_structure|volatility_term_structure,1
asset_state|liquidity|path_structure|trend,1
cross_sectional|open_interest,1
asset_relative_return|asset_state|momentum|perp_tradeability,1
asset_relative_return|context|open_interest|volatility|volatility_term_structure,1
context|funding|perp_carry|perp_tradeability,1
context|perp_carry|perp_tradeability|residual,1
asset_relative_return|compression|context|momentum|open_interest,1
asset_relative_return|context|momentum|open_interest|perp_tradeability,1
asset_state|open_interest|perp_carry,1
asset_state|open_interest|perp_carry|perp_tradeability|residual,1
asset_relative_return|open_interest|path_structure|perp_carry|residual,1
asset_state|momentum,1
asset_state|compression|momentum|open_interest|perp_carry,1
asset_state|momentum|open_interest|perp_carry,1
funding|liquidity|orderbook|perp_tradeability,1
liquidity|path_structure,1
compression|funding|open_interest|perp_tradeability,1
context|momentum|open_interest|perp_tradeability,1
liquidity|open_interest|path_structure,1
asset_relative_return|liquidity|open_interest|perp_carry,1
asset_relative_return|context|liquidity|open_interest|perp_carry|residual,1
asset_relative_return|liquidity|open_interest|perp_carry|perp_tradeability|residual,1
asset_relative_return|liquidity|perp_tradeability,1
liquidity|momentum|open_interest|perp_tradeability|volatility,1
context|liquidity|momentum|open_interest,1
momentum,1
asset_relative_return|asset_state|liquidity|momentum|perp_tradeability,1
liquidity|orderbook|path_structure|residual,1
context|funding|open_interest|path_structure|residual,1
orderbook|residual|volatility_term_structure,1
context|liquidity|path_structure|perp_tradeability|residual|volatility_term_structure,1
compression|context|perp_tradeability|residual|volatility_term_structure,1
compression|open_interest|trend|volatility_term_structure,1
open_interest_location|path_structure|perp_tradeability,1
compression|perp_carry|perp_tradeability,1
compression|perp_tradeability|residual|trend|volatility_term_structure,1
compression|perp_tradeability|trend|volatility_term_structure,1
compression|context|perp_tradeability|trend,1
compression|context|path_structure|perp_tradeability,1
asset_relative_return|compression|context|path_structure|perp_tradeability,1
asset_relative_return|context|volatility_term_structure,1
compression|open_interest|perp_tradeability|volatility_term_structure,1
compression|context|orderbook|perp_tradeability|residual,1
context|funding|open_interest|path_structure|perp_tradeability|residual,1
asset_state|context|perp_tradeability|trend,1
asset_relative_funding|context|volatility_term_structure,1
context|perp_carry|residual,1
context|orderbook|residual,1
asset_state|open_interest_location|path_structure|perp_tradeability|residual|volatility_term_structure,1
asset_relative_return|funding|open_interest_location,1
open_interest|path_structure|residual|trend|volatility,1
asset_relative_return|perp_carry|residual,1
asset_relative_return|compression|context|perp_carry|residual,1
