canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_ema200_atr<=0.0062110811)|(cs_rank_ret_24h<=0.40958118&symbol_minus_mkt_ret_1h>0.1205022),*,dist_ema200_atr<=0.0062110811,cs_rank_ret_24h<=0.40958118&symbol_minus_mkt_ret_1h>0.1205022,0.0017065703286789358,0.0017065703286789358,0.0009805272042204142,0.019274639198556542,0.11918392549284162,0.01686095511309639,1.0,1.0,0.813,1059,,,0.032322071832188354,0.017605775501755117,0.027360874649915302,0.04207717098034854,,1.0,0.25655909713722924,9.566893762804499,1.0,0.5333325862884521,0.04184308134052589,1.153280034661293,0.6497823221048706,,,,,,,,,,,7.002367870587097e-05,0.0016365466499730647,4,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.103,0.25655909713722924,0.04184308134052589,-0.09383951872587204,1.0,primary_target,0,,0.9674299827599131,,0.512800255191822,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0017065703286789358, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1059, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(asset_atr_level_pct>0.73071581&asset_funding_rate_abs_mean_7d>0.000016356347&crowded_short_1d<=0.091788538&entry_quality_composite_ts_resid>0.92708337),*,*,asset_atr_level_pct>0.73071581&asset_funding_rate_abs_mean_7d>0.000016356347&crowded_short_1d<=0.091788538&entry_quality_composite_ts_resid>0.92708337,0.0027850403275806457,0.0027850403275806457,0.0016400364189116474,0.024380722548812628,0.09814968143317593,0.04894826732724443,1.0,1.0,0.6857429718875502,786,,,0.03733543587449362,0.030653921593870002,0.039701604565259355,0.046383118845882976,,1.0,0.2101331964564823,10.070768088109286,1.0,0.38751935958862305,-0.0045828193402210615,0.8967790305614471,0.5797545182435473,,,,,,,,,,,9.064884564642596e-05,0.00269439148193422,4,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.0524,0.2101331964564823,-0.0045828193402210615,0.04315885901451111,0.9703949029308148,primary_target,0,,0.5496382160257851,,0.5038063342333259,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027850403275806457, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 786, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.014700115)|(dist_oiw_intensity_96h_atr>1.9966522&mark_perp_dislocation<=0.0096494742&symbol_minus_mkt_ret_1h<=0.49296334&up_down_semivol_ratio_tanh<=1.1668432),*,dist_local_swing<=0.014700115,dist_oiw_intensity_96h_atr>1.9966522&mark_perp_dislocation<=0.0096494742&symbol_minus_mkt_ret_1h<=0.49296334&up_down_semivol_ratio_tanh<=1.1668432,0.001390872974297963,0.001390872974297963,0.0004978732843636067,0.019286211114376783,0.12350404767258827,0.01453259505545278,1.0,1.0,0.6046277665995976,1103,,,0.02999592680647494,0.02409937288738649,0.03188340794953405,0.0377799618686225,,1.0,0.2354755923380972,10.305287670920844,1.0,0.46012841165065765,0.02075957654139382,1.1784384697675705,0.456304944832441,,,,,,,,,,,9.00020140860293e-05,0.0013008709602119338,4,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.1002,0.2354755923380972,0.02075957654139382,-0.09040437638759613,1.0,primary_target,0,,0.9916226669664943,,0.4404432103769994,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001390872974297963, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1103, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(asset_minus_universe_median_ret_4h>-0.62011141&dist_oiw_intensity_96h_atr<=1.3128846&oi_value_log_1d_robust_z>-0.32553858&realized_volatility_24h<=0.95213836&ret24h_bench_resid>-4.297008),*,*,asset_minus_universe_median_ret_4h>-0.62011141&dist_oiw_intensity_96h_atr<=1.3128846&oi_value_log_1d_robust_z>-0.32553858&realized_volatility_24h<=0.95213836&ret24h_bench_resid>-4.297008,0.0009655739122536033,0.0009655739122536033,0.002260935728158514,0.0180276851169765,0.13234342253204406,0.024633257530417306,1.0,1.0,0.6112789526686808,987,,,0.02071334757378476,0.002490219523213967,0.030415807890170336,0.04863893594074113,,0.75,0.2111596851352913,6.838711741583858,1.0,0.4232797175645828,-0.0035563306614120743,0.9561640173196793,0.6293188251224637,,,,,,,,,,,9.002426663451787e-05,0.0008755496456190855,4,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.1109736901281763,0.2111596851352913,-0.0035563306614120743,0.054505497217178345,1.0,primary_target,0,,0.9588768338205531,,0.3882180329675169,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0009655739122536033, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 987, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(pullback_depth<=0.77688396)|(asset_minus_mkt_oi_1d_peer_resid>0.17926937&ob_pressure_mkt_resid<=-0.0014901161),*,pullback_depth<=0.77688396,asset_minus_mkt_oi_1d_peer_resid>0.17926937&ob_pressure_mkt_resid<=-0.0014901161,0.0014247328217606992,0.0014247328217606992,0.0004725047094996468,0.0226916940882802,0.11339614346750618,0.007282190105034812,1.0,1.0,0.6244979919678715,1012,,,0.03567603903840128,0.024834416766508785,0.0366223722634343,0.0474639945353268,,1.0,0.2826586604963718,13.996208944092826,1.0,0.6452284455299377,0.0679426446996684,1.4256825000047684,0.3572629617456018,,,,,,,,,,,7.009425464049868e-05,0.0013546385671202004,4,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.10386666666666666,0.2826586604963718,0.0679426446996684,-0.16435112804174423,1.0,primary_target,0,,0.9350184034180344,,0.47269900609068194,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0014247328217606992, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1012, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prior_bar_pos_24<=0.35152608)|(funding_mean_10d_robust_z>-1.106603&ob_depth_z_25bps<=0.026858015&oi_chg_8h_mkt_resid>-0.065184481&ret48h_bench_resid<=-4.0965242),*,loc_prior_bar_pos_24<=0.35152608,funding_mean_10d_robust_z>-1.106603&ob_depth_z_25bps<=0.026858015&oi_chg_8h_mkt_resid>-0.065184481&ret48h_bench_resid<=-4.0965242,0.0010500480002519907,0.0010500480002519907,0.0008785403205240793,0.020086847012862563,0.14572472828123828,0.036355372968941764,1.0,1.0,0.6296296296296297,1048,,,0.023820772493574442,0.013622861808733035,0.02222460074457617,0.03242251142941758,,1.0,0.2701542931996089,10.981974931545542,1.0,0.6515940651297569,0.05543827740290552,1.0673707872629166,0.5958195107944194,,,,,,,,,,,9.019328146304902e-05,0.0009598547187889418,4,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.10466666666666667,0.2701542931996089,0.05543827740290552,-0.09057211875915527,1.0,primary_target,0,,0.8839415216250657,,0.4017007600452635,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0010500480002519907, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1048, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(asset_ret_vs_universe_24h>0.1285587&carry_adj_ret_self_z_10h<=-0.1965083&price_rv_15d_robust_z>-1.6500838&trend_pct_mkt_resid>-0.0046752957),*,*,asset_ret_vs_universe_24h>0.1285587&carry_adj_ret_self_z_10h<=-0.1965083&price_rv_15d_robust_z>-1.6500838&trend_pct_mkt_resid>-0.0046752957,0.0008245557910413481,0.0008245557910413481,0.0011861998493997241,0.0166523908264935,0.07424362866351848,0.021635808084151234,1.0,1.0,0.6372745490981964,633,,,0.010806820438561598,0.003975463315808749,0.01244066577090589,0.019272022893658737,,0.75,0.22352837017402344,3.46591611813489,1.0,0.4411629121750593,0.008812354377320072,1.0322597920894623,0.5074058579216129,,,,,,,,,,,9.231858830812213e-05,0.000732237202733226,4,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.0422,0.22352837017402344,0.008812354377320072,0.06626488268375397,0.5878980586162956,primary_target,0,,0.4157643205157035,,0.3160104356142551,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0008245557910413481, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 633, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(log_oi_to_volume_1d<=5.5043573&ob_depth_usd_l20_z<=-0.60010165&oi_chg_8h_robust_z_peer_resid>0.10629535&symbol_minus_mkt_ret_1h<=0.71412498),*,*,log_oi_to_volume_1d<=5.5043573&ob_depth_usd_l20_z<=-0.60010165&oi_chg_8h_robust_z_peer_resid>0.10629535&symbol_minus_mkt_ret_1h<=0.71412498,0.0011207738043594873,0.0011207738043594873,0.0006620991736312736,0.02067880192771554,0.07279639082527548,0.004665871424087107,1.0,1.0,0.6056056056056056,610,,,0.02084695793003533,0.019009058090303836,0.022633750287386,0.024471650127117498,,1.0,0.21282267571663602,6.003567699923626,1.0,0.4969146177172661,-0.0018933400800673697,1.0306539833545685,0.3755940862214574,,,,,,,,,,,9.245269512978066e-05,0.0010283211092297067,4,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.068,0.21282267571663602,-0.0018933400800673697,-0.11771572381258011,0.5647422532044075,primary_target,0,,0.4076597886215426,,0.3541725068008577,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0011207738043594873, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 610, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ema200_atr>-0.017662082&dist_rolling_7d_high>0.0991024)|(rv_24h_peer_resid>0.50795674),*,dist_ema200_atr>-0.017662082&dist_rolling_7d_high>0.0991024,rv_24h_peer_resid>0.50795674,0.0008431370079051703,0.0008431370079051703,0.00201654768727869,0.024508179165422916,0.08774289408590061,0.02294899105782363,1.0,1.0,0.7287287287287287,633,,,0.018332690617733436,0.009772528105083176,0.019814857664978553,0.028375020177628812,,0.75,0.25138045378083335,7.561839473012867,1.0,0.5750657096505165,0.036664437984129994,1.4041228294372559,0.36889747558494806,,,,,,,,,,,7.097166435876609e-05,0.0007721653435464042,4,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.060066666666666664,0.25138045378083335,0.036664437984129994,0.10213245451450348,0.8038863053744096,primary_target,0,,0.49136020688104337,,0.365455502701693,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0008431370079051703, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 633, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high>0.090107016&loc_range_pos_24>0.43679398&oiw_intensity_entry_dist_7d_atr>-0.77231658)|(*),*,dist_rolling_7d_high>0.090107016&loc_range_pos_24>0.43679398&oiw_intensity_entry_dist_7d_atr>-0.77231658,*,0.001120097869716119,0.001120097869716119,0.0020263450881974642,0.019486864563077688,0.09124070159658196,0.021271610949665655,1.0,1.0,0.6076076076076076,962,,,0.014876921531026367,0.007351513102185844,0.02122780769647322,0.028753216125313744,,0.75,0.29106931332230146,8.685698113366474,1.0,0.6513839513063431,0.07635329752559808,1.3546698987483978,0.479324573037505,,,,,,,,,,,7.07977831600837e-05,0.0010493000865560353,4,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.06686666666666667,0.29106931332230146,0.07635329752559808,0.009755045175552368,0.8598512255453112,primary_target,0,,0.5109479289408589,,0.3650074672875189,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001120097869716119, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 962, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
