,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vp_accept_poc_touchrate,0.05114333,0.017857185,0.14647551,83.333336,13.249738,524.1194,134.88359,60.254734,301.94443,0.09752829,0.04159674,0.22866617,5.0,0.4,1.0,1.0,0.95348835,1.0,0.0,1.0,0.6666667,0.93837214,1.0
vp_bin_vol_share,0.03561793,0.010760502,0.117897555,69.833336,12.508885,389.85843,92.64066,34.386196,249.58537,0.06802655,0.023914488,0.19350661,7.0,0.6,0.6666667,0.6478864,0.8023256,1.0,0.0,5.5,2.8333333,0.70691895,2.0
dir_path_risk_skew_2h,0.03099971,0.00647313,0.14845711,55.5,6.1305246,502.44476,83.08496,15.845035,435.66397,0.057506416,0.010283084,0.32159498,4.0,0.0,0.33333334,0.54314595,0.8488372,1.0,0.0,4.5,2.1666667,0.6609396,3.0
vp_air_pocket_score,0.029384114,0.0042761876,0.20191492,57.166668,5.871305,556.6101,78.56838,14.36089,429.84735,0.057652682,0.00943392,0.35232776,2.0,0.0,0.33333334,0.5065045,0.8604651,1.0,0.0,7.5,2.0,0.6436938,4.0
vp_accept_hvn_touchrate,0.03156739,0.00963553,0.103419326,48.833332,7.6029963,313.65192,92.10189,35.615734,238.17445,0.063163,0.023192124,0.17202236,13.0,0.2,0.6666667,0.55602086,0.76744187,0.8333333,0.0,5.5,3.3333333,0.62267196,5.0
ema20_gt_ema50,0.031087285,0.008267864,0.11688864,77.833336,12.280292,493.31302,70.81264,21.577011,232.39684,0.06044413,0.017276024,0.21147765,8.0,0.0,0.33333334,0.5451321,0.76744187,0.8333333,0.0,5.5,3.3333333,0.6166831,6.0
up_down_semivol_ratio_tanh,0.025853766,0.0038343326,0.17432427,53.333332,6.2360954,456.12585,58.13525,10.204608,331.19424,0.049812574,0.00830849,0.29864544,3.0,0.0,0.33333334,0.42643672,0.8488372,0.8333333,0.0,9.5,2.1666667,0.5717495,7.0
dist_from_low_48h,0.025010997,0.0035254972,0.17743596,41.333332,3.197221,534.35297,72.80202,10.584363,500.75134,0.05092925,0.006160082,0.4210639,1.0,0.4,0.6666667,0.40732288,0.8604651,0.8333333,0.0,9.5,2.0,0.5641439,8.0
gap_pct,0.02378702,0.0053491807,0.10577739,50.166668,8.782875,286.54562,59.86312,14.485919,247.38463,0.043970693,0.010321229,0.18732478,10.0,0.0,0.33333334,0.37956324,0.60465115,0.6666667,0.0,12.0,5.6666665,0.4599226,9.0
vp_in_hvn_below_zone,0.02319867,0.005064387,0.10626722,68.0,12.355835,374.23615,52.517864,14.166242,194.6971,0.04349246,0.010563649,0.17906633,12.0,0.4,0.6666667,0.36621958,0.61627907,0.6666667,0.0,10.0,5.5,0.45549053,10.0
kf_atr_mean,0.023744877,0.011427334,0.049339518,53.5,11.870832,241.1162,57.023136,32.611286,99.708984,0.04528583,0.022988677,0.0892094,44.0,1.0,0.0,0.37860748,0.4651163,0.33333334,0.14552993,15.0,7.6666665,0.3817897,11.0
dist_stack,0.022541955,0.0073859952,0.06879774,40.833332,7.151146,233.15999,62.040226,18.823296,204.4801,0.043386422,0.011652811,0.16153885,23.0,0.0,0.33333334,0.3513254,0.4883721,0.33333334,0.0,14.5,7.3333335,0.365322,12.0
ffd_range_24_05,0.019360466,0.002803371,0.13370603,52.166668,4.2589774,638.9705,46.567432,7.6948624,281.81476,0.037739754,0.0056476765,0.25219026,6.0,0.4,0.6666667,0.2791697,0.61627907,0.33333334,0.0,17.5,5.5,0.35761312,13.0
trapped_longs_24,0.021835953,0.0067422264,0.07071979,47.166668,6.175669,360.23538,55.880615,19.379814,161.12863,0.040426604,0.011850134,0.13791493,24.0,0.0,0.33333334,0.33531338,0.45348838,0.33333334,0.0,17.5,7.8333335,0.34779447,14.0
adx_14_slope,0.018235067,0.005876727,0.056582123,46.833332,5.241395,418.46896,47.822342,19.20152,119.10393,0.036418684,0.013114722,0.101132184,36.0,0.4,1.0,0.25364584,0.627907,0.16666667,0.20245479,26.5,5.3333335,0.33160472,15.0
asym_ft,0.019787462,0.00430323,0.090988316,54.5,6.9221864,429.0913,50.73982,13.986661,184.07033,0.03815618,0.010378091,0.14028536,17.0,0.0,0.33333334,0.2888539,0.47674417,0.33333334,0.0,15.5,7.5,0.3280557,16.0
dist_ema_fast_base,0.018007722,0.002614363,0.1240371,37.0,6.0,228.16667,50.186623,10.698751,235.41972,0.034911532,0.007054298,0.17277624,9.0,0.2,0.6666667,0.2484897,0.6627907,0.16666667,0.0,22.0,4.8333335,0.32736704,17.0
tail_asymmetry_q90_q10_atr_norm,0.018687014,0.0039904634,0.08750975,45.833332,4.2589774,493.23917,45.36341,8.230582,250.02354,0.035182882,0.0058626826,0.21113804,14.0,0.0,0.33333334,0.26389593,0.37209302,0.5,0.0,19.0,9.0,0.31316602,18.0
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,0.015126036,0.0020033675,0.11420618,35.833332,4.0994577,313.2189,37.817818,6.7069154,213.24069,0.02898591,0.0049985955,0.16808382,11.0,0.0,0.33333334,0.18313351,0.6511628,0.0,0.36698523,27.5,5.0,0.2818634,19.0
