,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
meta_alignment,0.029656624,0.0055250525,0.15918678,80.5,15.596474,415.49457,99.290474,24.360445,404.69696,0.06989946,0.015590827,0.3133852,9.0,1.0,1.0,0.75253975,0.6617647,0.6666667,0.0,9.0,3.8333333,0.76594913,1.0
dn_vol,0.037315205,0.0042418013,0.32826257,60.333332,4.5338235,802.87885,144.2773,20.507082,1015.061,0.08459495,0.010488941,0.6822714,2.0,0.5,0.425,1.0,0.8382353,1.0,0.0,2.5,1.8333334,0.7345588,2.0
kf_vol_ratio_mean,0.03427953,0.008330677,0.14105532,65.666664,10.934146,394.3711,128.8436,38.175564,434.8507,0.08281293,0.022994,0.2982509,12.0,0.5,0.65,0.90191275,0.60294116,0.8333333,0.0,5.5,4.5,0.6311178,3.0
align,0.033738967,0.008822901,0.12901855,64.833336,8.970631,468.56915,124.06575,43.488274,353.9416,0.07796755,0.024586918,0.24724282,13.0,0.5,0.575,0.8844464,0.60294116,0.6666667,0.0,5.5,4.5,0.6026246,4.0
meta_abs_net_x_drawext,0.032235634,0.012114546,0.085775904,68.5,9.691061,484.1833,109.155685,37.045624,321.62946,0.07519852,0.025304796,0.22346821,17.5,0.5,0.35,0.83587146,0.5294118,0.6666667,0.15248324,9.5,5.3333335,0.5821514,5.0
ffd_cvar_5pct_06,0.02689158,0.004641928,0.15578808,49.833332,6.792561,365.6001,100.448364,17.552212,574.84906,0.062530205,0.011335696,0.3449304,8.0,0.5,0.65,0.66319704,0.7647059,0.5,0.0,12.5,2.6666667,0.5738159,6.0
up_vol,0.030057942,0.011128165,0.08118859,60.666668,7.2495213,507.68106,110.21988,44.297077,274.24884,0.06917538,0.025934573,0.18451172,21.0,0.5,0.425,0.765507,0.38235295,0.6666667,0.0,9.5,7.0,0.5236896,7.0
clv_mean_24,0.03570579,0.0064542512,0.19752927,69.833336,6.7185483,725.8554,137.04292,23.56834,796.864,0.08450054,0.015089399,0.47320244,4.0,0.0,0.0,0.9479974,0.7058824,1.0,0.0,4.0,3.3333333,0.5160701,8.0
tf_qual,0.029076312,0.0020404502,0.41433597,53.0,2.828427,993.1315,107.09672,10.0386095,1142.5593,0.07025771,0.006206328,0.7953408,1.0,0.0,0.15,0.733789,0.8235294,1.0,0.0,8.0,2.0,0.5026401,9.0
signed_vol,0.032440025,0.0051994864,0.20239599,66.0,7.094599,613.9882,115.86892,28.158163,476.79272,0.07278645,0.01440091,0.36788428,5.0,0.0,0.3,0.84247565,0.7205882,0.8333333,0.0,5.0,3.1666667,0.47364217,10.0
atr_state,0.029916458,0.003855274,0.23214808,52.166668,6.890009,394.97208,111.80712,12.938957,966.13904,0.06832,0.0073481277,0.6352125,3.0,0.0,0.3,0.76093537,0.7205882,0.8333333,0.0,8.5,3.1666667,0.45733413,11.0
vol_z_x_regime_trend,0.026679242,0.0060216263,0.11820428,57.833332,7.080882,472.35562,94.69104,29.466763,304.28836,0.062342826,0.017139602,0.22676301,14.0,0.0,0.3,0.65633607,0.6764706,0.6666667,0.13707107,10.0,3.6666667,0.40723845,12.0
amihud_illiq,0.022297777,0.005323939,0.09338779,52.666668,6.649979,417.11075,72.72321,19.755867,267.70102,0.050535828,0.012274535,0.20806244,16.0,0.25,0.325,0.51476437,0.4852941,0.5,0.0,13.0,5.8333335,0.3867764,13.0
