fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,2,reg_atr_change_rate_ts_bot20,regime,atr_change_rate,volatility,18
0,42,23,loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,30
0,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,16
0,42,302,reg_compression_ratio_ts_bot50,regime,compression_ratio,volatility_term_structure,16
0,42,16,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,16
0,42,10,reg_atr_change_rate_ts_bot40,regime,atr_change_rate,volatility,16
0,42,6,reg_atr_change_rate_ts_bot30,regime,atr_change_rate,volatility,16
0,42,12,reg_atr_change_rate_ts_top50,regime,atr_change_rate,volatility,16
0,42,18,reg_atr_change_rate_ts_bot60,regime,atr_change_rate,volatility,15
0,42,22,reg_atr_change_rate_ts_bot70,regime,atr_change_rate,volatility,1
1,42,295,loc_dist_local_swing_ts_bot30,location,dist_local_swing,context,1
1,42,14,reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,1
1,42,11,loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,context,1
1,42,20,reg_atr_change_rate_ts_top70,regime,atr_change_rate,volatility,2
1,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,1
1,42,7,loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,context,1
1,42,4,reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,1
1,42,9,loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,1
1,42,16,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,1
2,42,4,reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,1
2,42,296,reg_compression_ratio_ts_top40,regime,compression_ratio,volatility_term_structure,1
2,42,23,loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,2
2,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,1
2,42,10,reg_atr_change_rate_ts_bot40,regime,atr_change_rate,volatility,1
2,42,8,reg_atr_change_rate_ts_top40,regime,atr_change_rate,volatility,1
2,42,19,loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,context,1
2,42,14,reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,1
2,42,16,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,1
