canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(*)|(log_oi_to_volume_7d<=1.5455848&oi_value_log_1d_robust_z>0.16726871&range_24h_pct>0.073814042),*,*,log_oi_to_volume_7d<=1.5455848&oi_value_log_1d_robust_z>0.16726871&range_24h_pct>0.073814042,0.0019327355548739433,0.0019327355548739433,0.0021427905582230445,0.028408784046769144,0.12955506887052343,0.04210130188818547,1.0,1.0,0.5438066465256798,286,,,0.03603769555090904,0.023912252020095677,0.031867282909530566,0.049589459388740785,,0.8,0.21848956039743847,2.2791755248115497,1.0,0.5277211308479309,0.13624599170904514,1.317457365989685,0.49351905043191896,0.6833069287485961,3.1250000000000013e-07,0.0012083058381635902,0.01,0.01,0.01,0.01,0.01,0.006321778558903668,0.006321778558903668,7.000726202834532e-05,0.001862728292845598,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.07162534435261708,0.21848956039743847,0.13624599170904514,0.11376084089279175,1.0,primary_target,0,,0.9744916143250688,,0.493734357293221,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0019327355548739433, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 286, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0019475725735647,production,False,False,0.3,1.0019475725735647,0.03268747876166731,0.8,0.0026317281389963746,0.0015314049764722497,0.035557280841426585,5,0.6833069287485961,within_leaf_future_edge,0.664725700527316,
(*)|(dist_prior_day_low>0.056404196)|(funding_mean_7d_robust_z>-0.23076825),*,dist_prior_day_low>0.056404196,funding_mean_7d_robust_z>-0.23076825,0.002538513857871294,0.002538513857871294,0.0030754130833683556,0.027881021052598952,0.1115856824442775,0.0440476134367259,1.0,1.0,0.5375375375375375,293,,,0.0410791913520054,0.03259011717228246,0.04374114099693435,0.05275036724952934,,1.0,0.13979389025931405,1.4745989059793154,1.0,0.4953771747648716,0.057550321570920736,1.3357479095458984,0.1751889096577096,0.8885902167199718,3.1250000000000013e-07,0.004310810037416737,0.01,0.01,0.01,0.01,0.01,0.0061087394155092695,0.0061087394155092695,8.515295232816292e-05,0.0024533609055431313,5,1,1,2,2,stage_a_context,,short,2-way,False,b_sign_consistency_too_low,production,0.0688,0.13979389025931405,0.057550321570920736,0.06488550454378128,1.0,primary_target,0,,0.9248798216879539,,0.5357607494615323,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002538513857871294, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 293, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7713849948263669,production,False,False,0.15,0.7713849948263669,0.12342891614522919,0.6,0.005125305705809546,0.003894037839794473,0.07301832404441917,5,0.8885902167199718,within_leaf_future_edge,0.5625293182098586,
(*)|(loc_swing_range_pos_24<=0.92017567&oiw_z_delta_entry_dist_14d_atr>-0.75104642)|(price_trend_15d_vol_norm>-0.081172809&price_trend_7d_vol_norm>-0.12180977&range_24h_pct>0.082532309),*,loc_swing_range_pos_24<=0.92017567&oiw_z_delta_entry_dist_14d_atr>-0.75104642,price_trend_15d_vol_norm>-0.081172809&price_trend_7d_vol_norm>-0.12180977&range_24h_pct>0.082532309,0.002574315475067124,0.002574315475067124,0.003064439799209665,0.029659248143434524,0.12799751565239167,0.025303880602556554,1.0,1.0,0.581,428,,,0.039960435863609055,0.009827352896552819,0.034505343449708646,0.07674235184518557,,1.0,0.13516135261553258,2.318843976528865,0.8,0.3190229296684265,0.05291778392713925,1.4449652403593063,0.18265175401089656,0.5312622729964842,3.1250000000000013e-07,0.003632711588785668,0.01,0.01,0.01,0.01,0.01,0.006078262611035677,0.006078262611035677,9.000404329503885e-05,0.002484311431772085,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low,production,0.10718757826195843,0.13516135261553258,0.05291778392713925,0.1713612198829651,1.0,primary_target,0,,0.9832139123466066,,0.518021198011734,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002574315475067124, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 428, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0014564085342195,production,False,False,0.1,1.0014564085342195,0.012316028109378513,0.8,0.0019899343862837234,0.0010551525705239703,0.01580089659168856,5,0.5312622729964842,within_leaf_future_edge,0.5287540049300178,
(*)|(*)|(asset_funding_rate_mean_3d>-0.0000096539852&dist_funding_pressure_price_96h_atr>-1.4393419&log_oi_to_volume_1d<=1.7280236),*,*,asset_funding_rate_mean_3d>-0.0000096539852&dist_funding_pressure_price_96h_atr>-1.4393419&log_oi_to_volume_1d<=1.7280236,0.0027305285329930484,0.0027305285329930484,0.00447037985485805,0.023246875777840615,0.12778049586776857,0.027317020716363813,1.0,1.0,0.554,462,,,0.04323820915870388,0.024109674262425846,0.0337556865670191,0.03678028464557038,,0.8,0.13655091739574504,1.362066258761819,0.8,0.30848259627819063,0.054307348707351724,1.6633018970489502,0.3263742979600645,0.2398873137689426,3.1250000000000013e-07,0.0013064921805044927,0.01,0.01,0.01,0.01,0.01,0.00602057600160165,0.00602057600160165,7.000270590504473e-05,0.0026605258270880035,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.09575,0.13655091739574504,0.054307348707351724,0.06157912611961365,1.0,primary_target,0,,0.9844292231404959,,0.5435356062942239,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027305285329930484, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 462, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9915555133365883,production,False,False,0.3,0.9915555133365883,-0.014141521876606314,0.4,0.00019354024374021225,0.0010500457556840103,0.02743253321664637,5,0.2398873137689426,within_leaf_future_edge,0.5224927294877455,
(*)|(loc_session_pos_48>0.071299255)|(asset_funding_rate_mean_7d>-0.000006363437&log_oi_to_volume_7d<=40.083347&oi_value_log_1d_robust_z>0.43555331),*,loc_session_pos_48>0.071299255,asset_funding_rate_mean_7d>-0.000006363437&log_oi_to_volume_7d<=40.083347&oi_value_log_1d_robust_z>0.43555331,0.0030157970148138704,0.0030157970148138704,0.003604656936773876,0.022523568570613862,0.10283297270222888,0.055019256144031976,1.0,1.0,0.5400801603206413,148,,,0.04736888633381301,0.015444077807765518,0.027746322896670908,0.05367822225062414,,1.0,0.09687773960082027,4.158943475988103,1.0,0.22978884764015675,0.014634170912426941,0.8696266025304794,0.3443076352734941,0.0,3.1250000000000013e-07,0.0007188084622499312,0.01,0.01,0.01,0.01,0.01,0.00601568582234306,0.00601568582234306,9.044223938929812e-05,0.0029253547754245724,5,1,1,4,4,stage_a_context,,short,4-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.037064863511144505,0.09687773960082027,0.014634170912426941,0.08956192135810852,1.0,primary_target,0,,0.8758646471324816,,0.5391968366597731,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0030157970148138704, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 148, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9247604111931196,production,False,False,0.1,0.9247604111931196,-0.06313830175051272,0.6,-0.003997800327951167,-0.001964698643953971,0.0006991033132171421,5,0.0,within_leaf_future_edge,0.5189397666481976,
(*)|(*)|(asset_funding_rate_mean_3d>-0.0000068050144&dist_funding_pressure_price_96h_atr>-2.0351651&log_oi_to_volume_1d<=1.7269034&log_oi_to_volume_7d<=40.832241),*,*,asset_funding_rate_mean_3d>-0.0000068050144&dist_funding_pressure_price_96h_atr>-2.0351651&log_oi_to_volume_1d<=1.7269034&log_oi_to_volume_7d<=40.832241,0.0030018414836376905,0.0030018414836376905,0.003458576726565911,0.022408582270145416,0.12555005760080143,0.029230304844039524,1.0,1.0,0.5485485485485485,457,,,0.04496154009745145,0.03827868035084436,0.04155019843589978,0.04494582163720536,,1.0,0.1277640484992218,1.1152519078412775,0.8,0.3193366006016731,0.04552047981082848,1.5424096167087555,0.22309396216385444,0.4514985648936838,3.1250000000000013e-07,0.0009837307208954117,0.01,0.01,0.01,0.01,0.01,0.005925663698649615,0.005925663698649615,9.000013615351388e-05,0.0029118413474841765,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.08925,0.1277640484992218,0.04552047981082848,0.04971898794174194,1.0,primary_target,0,,0.996919677435512,,0.5495103687585943,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0030018414836376905, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 457, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.002050692450661,production,False,False,0.1,1.002050692450661,0.013053274564877721,0.6,0.0008066203554092842,0.0012037502304392141,0.03655743435683197,5,0.4514985648936838,within_leaf_future_edge,0.49300737077816353,
(*)|(*)|(log_oi_to_volume_1d<=41.525242&oi_expansion_compression_balance_96h>0.03881466&price_trend_15d_vol_norm>-0.030473372&trend_acceleration>-0.02881445),*,*,log_oi_to_volume_1d<=41.525242&oi_expansion_compression_balance_96h>0.03881466&price_trend_15d_vol_norm>-0.030473372&trend_acceleration>-0.02881445,0.009829057048773394,0.009829057048773394,0.018748222997845808,0.020351359620690346,0.12395376158276986,0.04899550204493352,1.0,1.0,0.547,157,,,0.02575303059728984,0.02539372489316593,0.02999932025629784,0.0340860311263852,,1.0,0.08511657015289971,1.7884222869602138,1.0,0.16260135895572603,0.008485885441372153,0.6049010707065463,0.36516495050774406,0.30250169338809874,3.1250000000000013e-07,0.0033429088953028582,0.01,0.01,0.01,0.01,0.01,0.005726387197796206,0.005726387197796206,9.000098515334313e-05,0.009739056063620051,5,1,1,4,4,stage_a_context,,short,4-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.03931880791384924,0.08511657015289971,0.008485885441372153,-0.011730723083019257,1.0,primary_target,0,,0.9941410648635112,,0.5654897575754115,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.009829057048773394, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 157, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9090742909416426,production,False,False,0.1,0.9090742909416426,0.0048595523823336114,0.5,0.0010296776797779328,0.000107917380099644,0.013738409496449486,4,0.30250169338809874,within_leaf_future_edge,0.426777847782477,
(*)|(dist_funding_pressure_price_12h_atr<=0.93081397&loc_session_pos_24>0.027610583&zscore_price_200>-1.169681)|(range_24h_pct>0.077577531),*,dist_funding_pressure_price_12h_atr<=0.93081397&loc_session_pos_24>0.027610583&zscore_price_200>-1.169681,range_24h_pct>0.077577531,0.002637970936484635,0.002637970936484635,0.002475802403123342,0.02806103937327862,0.13580330828950665,0.0413774585957406,1.0,1.0,0.5525525525525525,380,,,0.042736658509342565,0.022130077922339807,0.04267177887177188,0.07085258066328955,,1.0,0.1038428623958046,1.1979709757899053,0.6,0.2915219761431217,0.02159929370741127,1.6061359480023385,0.22512870710387545,0.0,3.1250000000000013e-07,0.0035180061464605327,0.01,0.01,0.01,0.01,0.01,0.005686110206423423,0.005686110206423423,9.005252016149916e-05,0.002547918416323136,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.09495,0.1038428623958046,0.02159929370741127,0.19468834400177001,1.0,primary_target,0,,0.9395014735787628,,0.5252811443256967,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002637970936484635, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 380, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0019354687586526,production,False,False,0.1,1.0019354687586526,-0.03917920459981504,0.4,-0.0014343353433716303,-0.0005927282519105388,-0.021505719018670943,5,0.0,within_leaf_future_edge,0.44716328559829804,
(*)|(loc_prev_week_range_pos_48>0.16463801)|(asset_funding_rate_mean_15d>-0.0000019022395&log_oi_to_volume_1d<=1.8904809),*,loc_prev_week_range_pos_48>0.16463801,asset_funding_rate_mean_15d>-0.0000019022395&log_oi_to_volume_1d<=1.8904809,0.0018815064046066254,0.0018815064046066254,0.0015311185205558642,0.021571964770555497,0.1390834535437015,0.05457134286677728,1.0,1.0,0.554,838,,,0.04214738892199885,0.03713018706007739,0.043324874855694404,0.04452053435140706,,1.0,0.10034838124116138,2.6510303023077126,0.8,0.247356179356575,0.018104812552768065,1.0437879413366318,0.22757929969599244,0.6383714197983414,3.1250000000000013e-07,0.0008877322476406676,0.01,0.01,0.01,0.01,0.01,0.005666994412763741,0.005666994412763741,7.006942028230114e-05,0.0018114369843243241,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.0735,0.10034838124116138,0.018104812552768065,0.09005969762802124,1.0,primary_target,0,,0.9211326601552716,,0.49221685724051134,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018815064046066254, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 838, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7776660459668503,production,False,False,0.3,0.7776660459668503,0.025471585976363554,0.6,0.0019857914475209797,0.0021800085293362964,0.038165455303436825,5,0.6383714197983414,within_leaf_future_edge,0.4853645296077447,
(*)|(loc_bb_channel_pos_48>0.50391734)|(asset_funding_rate_mean_7d>-0.0000027638087&asset_vol_level_pct>0.33825573&price_trend_15d_vol_norm>-0.039968736),*,loc_bb_channel_pos_48>0.50391734,asset_funding_rate_mean_7d>-0.0000027638087&asset_vol_level_pct>0.33825573&price_trend_15d_vol_norm>-0.039968736,0.0024324820144101976,0.0024324820144101976,0.0021407969397513847,0.021151991933584212,0.11506848735286752,0.0621431047728572,1.0,1.0,0.6046046046046046,325,,,0.03713940446871482,0.0363216747653109,0.03650071642555161,0.037256761236464056,,1.0,0.09306119480862227,0.919421994390533,0.6,0.2968687382526696,0.01081762612022894,1.4822509795427323,0.09656264544241695,0.7036104970410899,3.1250000000000013e-07,0.00252109179078193,0.01,0.01,0.01,0.01,0.01,0.005360916351153879,0.005360916351153879,9.008877144911415e-05,0.0023423932429610834,5,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.0547,0.09306119480862227,0.01081762612022894,0.12749016284942627,1.0,primary_target,0,,0.9443835291760581,,0.5135078394135342,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0024324820144101976, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 325, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6967457295221857,production,False,False,0.1,0.6967457295221857,0.03923201266649767,1.0,0.00210062729723658,0.0015046309793546623,0.03048181908264357,5,0.7036104970410899,within_leaf_future_edge,0.3656913768616396,
