,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
clv_collapse,0.012578017,0.004968001,0.031845104,37.333332,11.99537,116.192986,42.690647,16.019642,113.766045,0.012106314,0.004651283,0.031510197,0.19862446,0.10502908,0.37562624,18.5,0.2,0.5,0.3872091,0.74229693,0.8333333,0.0,6.5,15.333333,0.52353925,11.0
compression_ratio_G_VOL_1,0.010334943,0.0028889354,0.036972463,17.5,3.2532036,94.13798,29.70106,8.332732,105.866,0.009303389,0.0025657308,0.033734262,0.12894803,0.040422812,0.41134185,13.0,0.4,0.5,0.3130416,0.74229693,0.8333333,0.0,17.0,15.333333,0.48274714,12.0
vp_dist_poc_atr,0.008378898,0.0009620481,0.072975494,19.666666,1.8856181,205.11989,27.417664,4.5327215,165.84479,0.0077213636,0.0012159776,0.04903006,0.12122066,0.034434438,0.426737,3.0,0.2,0.5,0.24836473,0.87114847,0.8333333,0.0,23.0,7.6666665,0.4793877,13.0
trend_overextension_z,0.009334063,0.0032856008,0.026517138,24.166666,5.9278064,98.52342,28.098791,9.147007,86.316986,0.008535213,0.0032345778,0.022522215,0.121740155,0.04008261,0.369753,27.0,0.0,0.375,0.27994737,0.74229693,0.6666667,0.64935565,29.0,15.333333,0.47201312,14.0
zscore_price_50,0.0090871435,0.0034302773,0.02407274,22.0,5.6862407,85.117744,30.037096,10.495389,85.96414,0.008356906,0.0032109374,0.021749994,0.13045534,0.043698493,0.389455,32.0,0.0,0.375,0.27178296,0.78711486,0.8333333,0.0,28.5,12.666667,0.47125936,15.0
dir_path_long_2h,0.008180992,0.0024583433,0.027225094,22.833334,4.3365374,120.22521,28.980755,9.149915,91.79147,0.007862341,0.0026844726,0.02302739,0.12582566,0.041761763,0.37910503,24.0,0.2,0.5,0.24182095,0.7478992,0.8333333,0.16786064,26.0,15.0,0.45336935,16.0
trapped_longs_24,0.007825683,0.0014705948,0.041643903,24.166666,3.1841621,183.41647,26.388,4.4809823,155.39597,0.007508763,0.0013417552,0.042020723,0.11505557,0.027849987,0.4753246,11.0,0.0,0.375,0.23007262,0.8319328,0.6666667,0.0,21.5,10.0,0.43452317,17.0
climax_range_24,0.0071706213,0.001637186,0.03140621,18.666666,2.748737,126.76529,23.60525,4.8937097,113.86205,0.0065252446,0.0013352804,0.03188755,0.10574231,0.036854457,0.30339444,18.5,0.2,0.5,0.20841295,0.719888,0.6666667,0.0,31.0,16.666666,0.39459914,18.0
atr_percentile,0.0075226133,0.002377968,0.023797505,19.833334,5.2730975,74.59773,25.210947,7.945462,79.99432,0.006983666,0.002453007,0.01988237,0.11557888,0.05349468,0.249716,38.0,0.0,0.375,0.2200516,0.557423,0.8333333,0.0,25.0,26.333334,0.38538414,19.0
rsi_1h_slope,0.00816415,0.0026345244,0.02529995,19.666666,4.749269,81.43944,23.836292,8.185935,69.40793,0.0073296353,0.002696452,0.019923793,0.109203994,0.056564927,0.21082874,41.0,0.2,0.125,0.24126406,0.60784316,0.6666667,0.0,38.0,23.333334,0.38465607,20.0
up_down_return_mass_ratio_tanh,0.009947123,0.004855481,0.020378057,21.166666,5.5502753,80.721725,28.040745,13.134433,59.86428,0.008947623,0.004529518,0.017675161,0.12108827,0.054001234,0.27151912,55.0,0.0,0.375,0.30021828,0.5686275,0.5,0.0,45.5,25.666666,0.38227695,21.0
trapped_longs_12,0.0076758694,0.0020950963,0.028122323,20.833334,4.0994577,105.87443,23.71057,6.952634,80.86017,0.0069000083,0.0020930856,0.022746377,0.10530142,0.04200467,0.26397988,25.0,0.2,0.5,0.22511902,0.6106443,0.6666667,0.0,27.0,23.166666,0.37647653,22.0
vol_price_div,0.007117795,0.0022569501,0.02244755,21.5,5.1881275,89.09766,23.360535,6.19384,88.10602,0.0065009682,0.001816164,0.02327025,0.09884721,0.018109778,0.5395301,34.0,0.0,0.375,0.20666623,0.7366947,0.5,0.0,41.0,15.666667,0.3728401,23.0
loc_range_pos_48,0.0068019372,0.0015704535,0.029460503,17.833334,3.2360814,98.27558,21.547129,5.579896,83.20563,0.006198234,0.0015517296,0.024758244,0.09618279,0.03588352,0.25781,23.0,0.2,0.375,0.19622236,0.6582633,0.6666667,0.0,33.0,20.333334,0.37248814,24.0
mr_potential,0.009329059,0.003048627,0.028547723,17.333334,4.749269,63.2612,22.398449,7.627748,65.77178,0.007430881,0.0026144988,0.021119915,0.09904352,0.04793627,0.20463876,33.0,0.2,0.375,0.27978194,0.5266107,0.5,0.0,39.0,28.166666,0.36053276,25.0
stall_x_flow,0.0057239546,0.0014325342,0.022871114,20.5,4.609772,91.16502,22.480604,5.625025,89.844505,0.005775035,0.0015038368,0.022177292,0.10127371,0.041026134,0.24999586,36.0,0.0,0.375,0.16057874,0.6834734,0.6666667,0.0,39.0,18.833334,0.35918665,26.0
body_pct,0.009055466,0.004255819,0.019268082,23.0,8.850612,59.76988,27.669111,12.528698,61.106083,0.008266102,0.0040331557,0.01694168,0.12986875,0.076984204,0.2190825,62.0,0.0,0.375,0.27073556,0.4397759,0.6666667,0.0,19.5,33.333332,0.35884857,27.0
mr_pct,0.0062872358,0.0016689983,0.023684464,19.0,4.830459,74.7341,21.1843,5.6629395,79.247635,0.0058261855,0.0015968058,0.021257713,0.09075697,0.028167898,0.29241893,37.0,0.0,0.125,0.1792037,0.6106443,0.6666667,0.0,38.0,23.166666,0.3512231,28.0
vp_accept_lvn_touchrate,0.0062483633,0.00093314354,0.04183927,16.5,2.6925824,101.111115,19.164118,2.6450338,138.85017,0.0055942354,0.00070031965,0.04468741,0.083429456,0.022032492,0.3159186,10.0,0.0,0.375,0.17791837,0.7647059,0.33333334,0.0,58.5,14.0,0.33903158,29.0
G_EXH_GIVEBACK,0.008314594,0.002415573,0.028619494,17.666666,3.448027,90.51876,20.46788,6.023734,69.54725,0.0066013043,0.0019165141,0.022737749,0.09021434,0.036894616,0.22059117,28.0,0.0,0.375,0.24623851,0.49859944,0.5,0.0,41.0,29.833334,0.33508104,30.0
adx_10_slope,0.006735505,0.0013832155,0.032798234,19.0,2.9439204,122.6256,22.502172,4.376674,115.69236,0.0063469773,0.000988951,0.04073419,0.09601299,0.016867869,0.5465121,14.5,0.2,0.375,0.19402577,0.8095238,0.16666667,0.0,43.5,11.333333,0.33409515,31.0
signed_vol,0.006340501,0.0018666135,0.021537371,15.5,4.1533117,57.8454,21.631737,6.0115466,77.838875,0.006071917,0.0016326666,0.02258157,0.093119934,0.028418673,0.30512762,42.0,0.0,0.375,0.18096492,0.6302521,0.33333334,0.4095407,53.0,22.0,0.32757077,32.0
dist_from_high_vol,0.010426479,0.0057247556,0.018989714,15.5,6.2115483,38.677956,24.340977,12.796795,46.299343,0.008322469,0.0044504567,0.015563234,0.11058829,0.0766798,0.15949139,69.0,0.0,0.375,0.31606823,0.2717087,0.5,0.16786064,38.0,43.333332,0.32515773,33.0
vp_in_lvn_below_zone,0.0061575808,0.0019294199,0.0196514,25.166666,5.7276134,110.580284,22.587294,7.11847,71.67071,0.0059995684,0.0021463216,0.01677047,0.09591201,0.02804685,0.32799098,59.0,0.0,0.375,0.17491664,0.6106443,0.5,0.0,38.0,23.166666,0.32386523,34.0
align,0.006417299,0.002552404,0.016134486,26.5,7.5221896,93.35713,23.050097,8.694732,61.10677,0.0060261087,0.00234374,0.015494035,0.10014015,0.041937586,0.23911841,68.0,0.0,0.375,0.18350427,0.48739496,0.6666667,0.0,34.5,30.5,0.32277608,35.0
G_VOL,0.00549621,0.0009857521,0.030644953,21.666666,4.606758,101.90343,19.99708,3.1630847,126.42191,0.005123198,0.0008571094,0.030622877,0.08574511,0.014127946,0.52040285,20.0,0.0,0.375,0.15304835,0.84313726,0.16666667,0.0,50.5,9.333333,0.31996092,36.0
press_24,0.006383491,0.0020313966,0.020059578,19.333334,3.3499587,111.576836,21.42604,6.5627313,69.95186,0.0057155816,0.0016461407,0.019845126,0.090935975,0.024871165,0.3324875,51.0,0.0,0.375,0.1823864,0.6666667,0.33333334,0.0,50.5,19.833334,0.3169792,37.0
ffd_rv_6h_04,0.0066212877,0.001674385,0.026183615,16.666666,2.4267032,114.46714,20.791973,5.9894867,72.1775,0.0061307056,0.0015818691,0.023760218,0.09210975,0.03621454,0.23427622,30.0,0.0,0.375,0.19024916,0.5462185,0.5,0.0,46.5,27.0,0.31619167,38.0
retest_quality,0.005324154,0.0012940272,0.021905735,13.0,2.236068,75.579094,19.03921,4.1710625,86.90627,0.0048676855,0.0010762701,0.022015255,0.08476901,0.03218075,0.22329453,40.0,0.0,0.375,0.1473593,0.6162465,0.5,0.0,50.0,22.833334,0.31010926,39.0
pct_extreme,0.0054533444,0.0008259207,0.036007047,16.0,3.1091263,82.33824,18.598803,3.0958352,111.73574,0.0049310015,0.000783592,0.031029893,0.07929944,0.011755702,0.53492343,16.0,0.0,0.375,0.151631,0.7927171,0.16666667,0.0,57.5,12.333333,0.30657634,40.0
adx_7_slope,0.0069162413,0.0026456018,0.018080724,20.166666,4.81029,84.54676,21.549284,9.007195,51.55563,0.006107677,0.0025203333,0.014801106,0.0959644,0.05429997,0.16959801,70.5,0.0,0.375,0.20000184,0.67507005,0.16666667,0.0,60.0,19.333334,0.30376855,41.0
decel_4,0.0059771794,0.0017138801,0.020845491,20.666666,3.2998316,129.43422,20.747227,6.267908,68.67481,0.005562905,0.0016331677,0.018948399,0.08921671,0.023989538,0.3317955,46.0,0.0,0.375,0.16895166,0.74229693,0.16666667,0.0,66.5,15.333333,0.30349764,42.0
delta_stall_6,0.007094149,0.0027306038,0.018430704,14.666667,3.3993464,63.28014,21.59565,7.6524544,60.94412,0.006169739,0.0022859,0.016652381,0.089762904,0.021584587,0.37329316,63.0,0.0,0.375,0.20588438,0.52100843,0.33333334,0.17625368,62.0,28.5,0.30230123,43.0
tail_asymmetry_q90_q10_atr_norm,0.0051357294,0.0013201042,0.019980026,15.0,2.828427,79.549515,17.170218,3.8762918,76.0563,0.004628686,0.0012586379,0.017022157,0.072509974,0.012148402,0.43278918,53.0,0.0,0.375,0.14112902,0.7507003,0.16666667,0.2306123,73.5,14.833333,0.30182666,44.0
ffd_z_06,0.005790751,0.001221355,0.027455406,16.5,2.6299555,103.51886,19.511915,5.128757,74.23141,0.005488691,0.0013966217,0.021570425,0.08610466,0.034947995,0.21214414,29.0,0.0,0.375,0.16278738,0.64705884,0.33333334,0.0,58.5,21.0,0.30129778,45.0
breakout_t,0.007401717,0.0025760524,0.021267196,14.833333,3.8908725,56.54973,20.371397,6.8207335,60.84299,0.0063922526,0.0021648551,0.018874655,0.08773543,0.029706992,0.2591143,49.0,0.0,0.375,0.21605414,0.5266107,0.33333334,0.0,50.0,28.166666,0.30048245,46.0
slope,0.007273673,0.0027104276,0.019519547,15.5,4.5734744,52.53118,22.60165,9.86895,51.761795,0.006552381,0.0026088539,0.016456919,0.10473778,0.063070156,0.17393333,65.5,0.0,0.375,0.21182036,0.4789916,0.33333334,0.12557514,53.5,31.0,0.29252785,47.0
atr_pct_base,0.0058892546,0.0017369178,0.019968316,19.666666,5.436502,71.1446,19.580322,5.6331563,68.059364,0.005414778,0.0018077652,0.01621882,0.08816696,0.040301,0.19288385,60.0,0.0,0.375,0.16604441,0.70308125,0.16666667,0.0,61.5,17.666666,0.29209474,48.0
wick_body_ratio,0.0057062036,0.0016277091,0.020004041,14.166667,4.412734,45.480747,19.514072,5.2612224,72.37843,0.005410011,0.0016017318,0.01827286,0.08383077,0.02597103,0.27059367,52.0,0.0,0.375,0.15999182,0.5994398,0.33333334,0.0,63.5,23.833334,0.28785545,49.0
compression_ratio_G_VOL_0,0.0018746932,0.00029229224,0.012023838,6.6666665,2.2852182,19.448666,6.4998145,0.87928027,48.04792,0.0017563009,0.00028572578,0.010795642,0.027153673,0.007795923,0.09457789,103.0,0.0,0.375,0.033302497,0.89635855,0.0,0.7554568,173.5,6.1666665,0.28017884,50.0
rsi_slope_G_VOL_0,0.0063085165,0.002791453,0.014256869,15.166667,4.0585985,56.67665,21.571346,7.7626066,59.944164,0.005568581,0.0021390754,0.014496493,0.094208606,0.039119717,0.22687438,78.0,0.0,0.375,0.17990735,0.3669468,0.5,0.25974226,54.0,37.666668,0.27867284,51.0
vol_shock_asym_8_24,0.007427449,0.0026885194,0.02051947,14.5,2.8136573,74.72481,20.167366,7.5220633,54.07063,0.0062047844,0.0022625318,0.01701605,0.08192802,0.018525913,0.36231416,56.0,0.0,0.375,0.21690497,0.30532214,0.5,0.12557514,47.0,41.333332,0.27690703,52.0
impulse,0.0063813785,0.0021339904,0.019082557,15.833333,3.2360814,77.46852,18.471886,4.8545957,70.28609,0.0056201993,0.0016061733,0.019665774,0.08275199,0.035142425,0.1948611,57.0,0.0,0.375,0.18231654,0.5014006,0.33333334,0.0,64.5,29.666666,0.27562425,53.0
shock_rel,0.0051096496,0.002665562,0.009794751,18.833334,5.2095,68.08608,16.659767,7.662343,36.222324,0.004606363,0.0023199732,0.009146045,0.0693117,0.026591433,0.18066391,134.0,0.0,0.375,0.14026669,0.6806723,0.16666667,0.0,100.0,19.0,0.27231476,54.0
dist_from_low_vol,0.0047917883,0.00096322526,0.023837868,14.5,2.5,84.1,15.348054,1.9722885,119.43625,0.0042229225,0.0007211605,0.0247283,0.06669676,0.018056577,0.24636224,26.0,0.0,0.375,0.12975657,0.7955182,0.0,0.0,81.0,12.166667,0.27024567,55.0
dir_path_risk_long_2h,0.00634364,0.0024672244,0.016310543,16.666666,3.6362374,76.39154,18.80341,7.1632,49.358974,0.00541814,0.0021043424,0.013950316,0.07755957,0.02254305,0.26684436,73.0,0.0,0.375,0.18106872,0.4789916,0.33333334,0.0,72.5,31.0,0.26933572,56.0
loc_pullback_depth_24,0.005477896,0.0015054247,0.01993281,16.166666,3.0230596,86.455826,17.932907,4.053993,79.326515,0.0049858764,0.0012343132,0.020139916,0.078026,0.026780102,0.22733507,50.0,0.0,0.375,0.1524428,0.63305324,0.16666667,0.0,70.0,21.833334,0.26710686,57.0
vp_dist_hvn_below_atr,0.00601185,0.002402552,0.015043315,18.666666,4.346135,80.17341,19.896065,7.1853213,55.091957,0.0054354398,0.0021630616,0.013658422,0.08217013,0.02207779,0.30582455,76.0,0.0,0.375,0.17009805,0.48459384,0.33333334,0.0,46.5,30.666666,0.2647024,58.0
vp_in_hvn_below_zone,0.006015661,0.0025907913,0.013968003,17.833334,5.9278064,53.65016,20.928318,8.977417,48.78848,0.0053256177,0.0022835496,0.012420227,0.08891214,0.045388833,0.1741699,86.0,0.4,0.625,0.17022406,0.3809524,0.5,0.0,41.0,36.833332,0.26386136,59.0
trend_strength_percentile,0.0064616185,0.0034727126,0.012023026,17.833334,7.151146,44.472282,20.169554,10.301566,39.4902,0.00569727,0.0029083064,0.011160752,0.08543249,0.039521687,0.1846761,106.0,0.2,0.5,0.18496968,0.36134455,0.33333334,0.2664244,59.0,38.0,0.2553907,60.0
comp_to_exp,0.004961777,0.0012014676,0.020490967,13.833333,2.034426,94.06148,15.432558,3.273439,72.75647,0.004400906,0.00095310644,0.020320894,0.06773748,0.02420319,0.18957691,43.5,0.0,0.375,0.13537726,0.70308125,0.0,0.0,93.0,17.666666,0.2502278,61.0
prog_eff_12,0.001191134,0.0005181505,0.0027382006,4.8333335,1.6749793,13.947104,4.090463,1.657555,10.094319,0.0010792399,0.0004481359,0.0025991192,0.016044911,0.0076268925,0.03375414,196.0,0.0,0.375,0.010700538,0.84033614,0.0,0.6714629,185.5,9.5,0.24954249,62.0
range_pct,0.0042677415,0.0006060482,0.030053083,13.0,2.309401,73.179146,13.476189,1.7228887,105.40881,0.0039625554,0.00049092725,0.03198406,0.059118766,0.018833587,0.18557423,21.0,0.0,0.375,0.1124289,0.7478992,0.0,0.0,95.0,15.0,0.2488107,63.0
compression_score_G_VOL_0,0.0022263739,0.00039861916,0.012434778,8.166667,1.462494,45.603226,8.030163,1.5848686,40.686977,0.0020739443,0.00045189413,0.009518258,0.033613127,0.009334871,0.12103461,108.0,0.0,0.375,0.044930857,0.8235294,0.0,0.33493868,161.0,10.5,0.24734126,64.0
ffd_diff_8_06,0.0011025197,0.0003899287,0.0031173637,3.5,0.7637626,16.039015,3.4675348,1.385461,8.678554,0.0009633365,0.0003539626,0.0026217946,0.012804294,0.0046157846,0.03551941,195.0,0.0,0.375,0.0077704964,0.9159664,0.0,0.20648967,195.0,5.0,0.24358985,65.0
wick_ratio,0.006141601,0.0028950486,0.013028888,17.333334,7.2495213,41.44335,19.90871,8.913673,44.466156,0.0055685714,0.0025926733,0.011960238,0.0899529,0.050897527,0.15897678,92.0,0.0,0.375,0.17438827,0.49019608,0.16666667,0.0,60.5,30.333334,0.24346258,66.0
impulse_reversal_short,0.0014008163,0.0005935757,0.0033058734,4.3333335,1.2472191,15.0557165,4.641226,1.2578514,17.125217,0.0013234316,0.00043429795,0.0040328796,0.01904166,0.008610293,0.04211062,188.0,0.0,0.375,0.017633704,0.92436975,0.0,0.0,185.5,4.5,0.24079098,67.0
climax,0.0042863176,0.001463339,0.0125552025,12.5,1.9790571,78.951744,14.378652,4.5001526,45.941914,0.0038834203,0.001316093,0.011458881,0.064014256,0.02944629,0.1391627,98.0,0.0,0.375,0.11304312,0.55182076,0.16666667,0.2903002,87.5,26.666666,0.23964393,68.0
momentum_accel,0.0032392575,0.00052178605,0.02010937,11.0,2.236068,54.112846,11.160784,2.4036455,51.822567,0.003050896,0.0007484431,0.012436438,0.046910044,0.009042904,0.24334575,65.5,0.0,0.375,0.078421965,0.66106445,0.0,0.5950709,129.5,20.166666,0.23815174,69.0
evr_slope,0.003986052,0.00059582177,0.026666716,11.0,3.559026,33.998066,13.420796,2.2502146,80.044716,0.003502627,0.00064027647,0.019161092,0.058270488,0.01811169,0.1874728,31.0,0.0,0.375,0.1031148,0.7114846,0.0,0.0,99.5,17.166666,0.2345843,70.0
clv_mean_2,0.0041271,0.0018343889,0.009285358,18.333334,6.01849,55.846416,14.956494,6.271582,35.66831,0.003953621,0.0018083135,0.0086440295,0.06744494,0.04143212,0.10978971,143.0,0.0,0.375,0.10777858,0.5882353,0.16666667,0.0,104.5,24.5,0.23133706,71.0
ret5h,0.0016767064,0.0004919621,0.005714555,8.166667,1.5723302,42.417583,5.8427134,1.5542737,21.963505,0.0015647903,0.00040754402,0.006008108,0.023175975,0.005620741,0.0955614,166.0,0.0,0.375,0.026756043,0.8319328,0.0,0.14472443,179.5,10.0,0.22993524,72.0
down_up_vol_ratio_24,0.0034037887,0.00030732257,0.037699077,12.833333,2.114763,77.87844,12.053611,1.503211,96.65278,0.0031788405,0.00032001446,0.031576782,0.051600598,0.013095112,0.20332946,14.5,0.0,0.375,0.08386221,0.7338936,0.0,0.0,112.0,15.833333,0.22959761,73.0
loc_prev_week_range_pos_48,0.0025122245,0.00049100426,0.012853803,8.5,2.362908,30.576733,8.559435,2.2164395,33.05478,0.002257707,0.00057002285,0.00894217,0.036818072,0.013391133,0.10122896,110.0,0.0,0.375,0.05438254,0.79831934,0.0,0.0,149.5,12.0,0.22949024,74.0
range_expansion_ratio,0.003993132,0.0011600482,0.013745209,13.0,4.281744,39.4699,13.140505,2.7432535,62.94455,0.0036869657,0.0007505974,0.018110529,0.05601303,0.015722722,0.19954939,74.0,0.0,0.375,0.10334891,0.68907565,0.0,0.0,99.0,18.5,0.2291108,75.0
loc_session_pos_24,0.0047752154,0.0015376487,0.014829578,13.166667,2.409472,71.94983,14.95522,4.721317,47.37208,0.0041673826,0.0012607463,0.013775236,0.06382393,0.02469733,0.16493662,81.0,0.0,0.375,0.12920858,0.5266107,0.16666667,0.0,99.0,28.166666,0.2277174,76.0
shock_decay,0.0027358786,0.0006783565,0.011034068,10.166667,1.9507834,52.984413,9.48897,2.4625602,36.563793,0.0025148822,0.00067036855,0.009434561,0.040525153,0.016160917,0.10162099,117.0,0.0,0.375,0.06177769,0.71428573,0.0,0.2676943,145.0,17.0,0.22593388,77.0
rejection_proxy,0.0024997545,0.00061405444,0.010176252,8.833333,1.6749793,46.584324,8.107386,2.042113,32.187107,0.0022521543,0.0005505914,0.009212275,0.03540722,0.015643934,0.08013785,129.0,0.0,0.375,0.05397022,0.74509805,0.0,0.19685294,155.5,15.166667,0.22580078,78.0
asym_ft,0.0042579896,0.00080831314,0.022430012,14.333333,1.8856181,108.95337,14.472634,2.9042535,72.12082,0.0040679406,0.0010021168,0.016513187,0.061379652,0.013157753,0.2863302,43.5,0.0,0.375,0.11210646,0.6554622,0.0,0.0,92.0,20.5,0.2255241,79.0
ker_24,0.0022927718,0.0006383346,0.008235183,8.5,0.9574271,75.46266,8.261775,2.2907565,29.796679,0.002189772,0.00061771995,0.007762581,0.0353524,0.0127133345,0.098305635,149.0,0.0,0.375,0.047126316,0.767507,0.0,0.13607821,150.0,13.833333,0.22460015,80.0
impact_24,0.004336086,0.00064021995,0.029367473,15.166667,2.7335365,84.150246,14.748879,3.3339746,65.24628,0.0039702896,0.00086065754,0.0183153,0.06396947,0.02090555,0.19574195,35.0,0.0,0.375,0.114688724,0.6414566,0.0,0.0,78.5,21.333334,0.22344294,81.0
loc_prior_bar_pos_48,0.0019645267,0.00092408364,0.004176424,6.6666665,2.6874192,16.537964,6.773707,3.3418665,13.729783,0.0018472038,0.0008842527,0.0038588087,0.026133334,0.010381523,0.06578526,186.0,0.0,0.375,0.036272854,0.6106443,0.0,1.0,163.0,23.166666,0.22261114,82.0
vp_accept_hvn_touchrate,0.0048553306,0.0016585056,0.014214143,15.666667,3.8151743,64.33374,15.833086,5.771874,43.43245,0.004344881,0.0016444126,0.011480081,0.06685727,0.02766845,0.16155206,89.0,0.0,0.375,0.1318576,0.38935575,0.33333334,0.0,96.5,36.333332,0.21986064,83.0
lr_6h,0.0023762642,0.0008094542,0.006975851,7.0,1.9148542,25.589415,7.230627,2.0118897,25.986498,0.002066503,0.00057196687,0.0074662277,0.030429665,0.011484506,0.080627285,155.0,0.0,0.375,0.049886998,0.71428573,0.0,0.27597716,164.0,17.0,0.21980815,84.0
shock_vol_ratio,0.00659025,0.0028181244,0.015411453,14.833333,5.9278064,37.11791,20.00064,8.690941,46.027893,0.0058543193,0.0025227927,0.0135853635,0.09043124,0.046288926,0.17666881,80.0,0.0,0.375,0.1892229,0.26050422,0.33333334,0.0,47.5,44.0,0.21919867,85.0
compression_score,0.004089006,0.0011752311,0.014226965,12.166667,3.3374975,44.35293,12.893155,3.7622304,44.184814,0.0036273566,0.0011498707,0.011442779,0.05763959,0.02766069,0.12010989,88.0,0.0,0.375,0.106519,0.6414566,0.0,0.0,124.5,21.333334,0.2189496,86.0
ft_drop_8,0.0045193187,0.0013425413,0.01521312,18.666666,4.7842336,72.831825,16.232021,5.0635886,52.033955,0.0041297814,0.0013117323,0.013001963,0.0734121,0.035071675,0.15366635,79.0,0.0,0.375,0.12074733,0.48179272,0.16666667,0.14022927,72.5,30.833334,0.21887068,87.0
trend_z_t,0.0033697647,0.0011822341,0.009604962,11.166667,2.608746,47.798615,11.033064,3.1764262,38.32247,0.0030033658,0.0009044508,0.009973132,0.04592695,0.014781243,0.1427001,128.0,0.0,0.375,0.0827372,0.627451,0.0,0.31635275,117.0,22.166666,0.21818586,88.0
loc_initial_balance_pos_24,0.0020534743,0.0005353855,0.007876113,5.6666665,1.4907119,21.540789,6.469072,1.9381616,21.592054,0.0018160914,0.000563698,0.0058509833,0.026633453,0.009878232,0.07180847,158.0,0.0,0.375,0.039213914,0.7254902,0.0,0.29551515,173.0,16.333334,0.21771596,89.0
trend_alignment_6_12_24,0.008182172,0.0057936804,0.011555337,11.833333,6.0941687,22.977339,20.011795,14.584423,27.45888,0.0070369914,0.005312598,0.009321099,0.0947877,0.08793091,0.10217918,120.0,0.2,0.5,0.24185997,0.23809524,0.16666667,0.0,91.5,45.333332,0.2175468,90.0
vol_expansion_ratio,0.0041197715,0.00080618577,0.02105286,12.0,1.9148542,75.201546,13.616606,2.9076095,63.76783,0.0037808514,0.00076424796,0.01870445,0.057717353,0.0153399715,0.21716422,48.0,0.0,0.375,0.10753626,0.63305324,0.0,0.0,96.0,21.833334,0.21740825,91.0
