,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mae_2h,0.1415694,0.013209865,1.5171915,104.5,4.7521925,2297.9392,0.39630622,0.04365146,3.598015,0.00019247626,2.1276303e-05,0.0017412383,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
mae_4h,0.12636216,0.006160478,2.5919082,102.833336,5.871305,1801.0808,0.31499043,0.013873839,7.1515155,0.0001473485,6.642969e-06,0.0032683555,1.0,0.6621101,0.5533537,0.8901499,0.9512195,1.0,0.0,2.0,0.33333334,0.8773873,2.0
tfq_x_dir_edge_2h,0.109636635,0.015476365,0.7766805,83.166664,8.294911,833.8479,0.25797567,0.040626008,1.6381485,0.00012513442,1.925158e-05,0.0008133682,3.0,0.49967414,0.19574367,0.7693324,0.9268293,1.0,0.0,3.0,0.5,0.8048402,3.0
mfe_2h,0.06522039,0.015997136,0.26590386,85.333336,8.034647,906.2971,0.1682998,0.042167056,0.6717286,8.658933e-05,2.1252476e-05,0.00035279238,6.0,0.5219917,0.22626394,0.44848996,0.9268293,1.0,0.0,5.0,0.5,0.62837684,4.0
mrq_x_dir_edge_2h,0.059760857,0.0050414866,0.70839417,62.5,6.0207973,648.7928,0.1342474,0.010060148,1.7914611,6.026844e-05,4.696496e-06,0.00077340327,4.0,0.04062156,0.13633023,0.4090528,0.8780488,1.0,0.0,4.5,0.8333333,0.59449124,5.0
mfe_4h,0.054904174,0.013828555,0.21798867,78.666664,9.672412,639.80365,0.13126606,0.0336602,0.5119036,6.404415e-05,1.6155347e-05,0.00025388828,8.0,0.21283266,0.041100845,0.37397036,0.8780488,1.0,0.0,6.0,0.8333333,0.5751959,6.0
mrq_dir2h_signed_mag,0.04360798,0.004201484,0.45261532,58.666668,4.4969125,765.3646,0.09848048,0.011156554,0.869301,4.3077824e-05,4.7297326e-06,0.00039234755,5.0,0.0,0.13463452,0.29237184,0.9756098,1.0,0.100982495,7.0,0.16666667,0.55975604,7.0
mae_8h,0.032906365,0.005462244,0.19823882,58.5,5.5,622.2273,0.06688498,0.011032636,0.4054879,3.102365e-05,5.0507424e-06,0.00019055948,9.0,0.016353905,0.13463452,0.21506833,0.9268293,0.6666667,0.0,8.0,0.5,0.44999492,8.0
tfq_dir2h_signed_mag,0.02552626,0.006041546,0.10785152,44.333332,7.45356,263.69205,0.05853394,0.015494325,0.22112755,2.992315e-05,7.5136036e-06,0.000119169854,13.0,0.0,0.13463452,0.16175784,0.75609756,0.16666667,0.17800201,9.0,1.6666666,0.31189132,9.0
dir_path_risk_long_2h,0.019244129,0.001342603,0.2758347,51.0,4.041452,643.58057,0.038786296,0.0025935087,0.58005464,2.1104554e-05,1.425535e-06,0.00031244566,7.0,0.010291058,0.0,0.11637863,0.902439,0.0,0.3015391,12.0,0.6666667,0.30469495,10.0
